Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2019/2020,Champions League Final Stage,2020/8/18,20:00,Estádio da Luz,0,RBL,PSG,Björn Kuipers,0,2,0,3,6.03,7.42,14,14,0,2,3,9,5,4,6,1,42.5,57.5,644,869,84,90,458,646,387,582,10,10,5,16,11,27,16,5,45,59,8,12,40,60,17,3,3,17,21,9,37,14,16,5,57,64,8,30,10,12,5,4,40,75,3,10,2,0,24,13,0,3,error-to-goal(42);error-to-goal(56);yellow-card(61);yellow-card(79);yellow-card(79),shot-on-post(6);goal(13);shot-on-post(35);goal(42);yellow-card(48);goal(56)
2019/2020,Champions League Final Stage,2020/8/19,20:00,Estádio José Alvalade,0,Lyon,Bayern,Antonio Miguel Mateu Lahoz,0,2,0,3,6.30,7.14,9,19,1,0,3,8,6,4,0,7,34.2,65.8,536,833,77,88,328,647,253,567,6,12,19,5,31,12,5,19,61,42,11,14,44,56,11,14,14,11,11,24,16,43,5,19,69,56,22,15,13,7,4,6,75,33,12,4,1,0,12,8,1,3,shot-on-post(17);yellow-card(35);yellow-card(42);yellow-card(86),goal(18);goal(33);goal(88)
2019/2020,Champions League Final Stage,2020/8/23,20:00,Estádio da Luz,0,PSG,Bayern,Daniele Orsato,0,0,0,1,6.41,6.71,10,12,0,1,3,2,4,5,3,5,38.4,61.6,519,706,75,84,322,515,240,433,7,8,13,5,22,12,5,13,59,42,15,12,56,44,8,19,19,8,14,19,19,32,5,13,74,59,17,8,12,11,4,4,50,50,10,7,0,2,16,22,2,1,yellow-card(52);yellow-card(81);yellow-card(83);yellow-card(85),shot-on-post(22);yellow-card(28);yellow-card(52);yellow-card(56);goal(59);yellow-card(94)
2019/2020,Champions League Final Stage,2020/8/12,20:00,Estádio da Luz,0,Atalanta,PSG,Anthony Taylor,1,0,1,2,6.36,6.94,9,17,0,0,4,6,3,8,2,3,37,63,518,797,74,85,330,574,243,490,8,14,6,24,12,31,24,6,50,77,15,22,41,59,24,13,13,24,15,15,39,21,24,6,38,71,14,13,10,10,4,3,50,67,9,8,1,0,29,13,2,0,goal(26);yellow-card(37);yellow-card(46);yellow-card(50);yellow-card(53);yellow-card(67);yellow-card(85),yellow-card(54);yellow-card(57);yellow-card(75);goal(90);goal(93)
2019/2020,Champions League Final Stage,2020/8/13,20:00,Estádio José Alvalade,0,RBL,Atletico,Szymon Marciniak,0,0,2,1,6.80,6.38,10,9,0,0,4,3,5,2,1,4,57.3,42.7,804,652,86,81,628,456,539,368,8,6,12,11,19,14,11,12,63,79,19,24,44,56,19,24,24,19,12,9,23,21,11,12,52,43,26,19,14,5,3,7,33,43,2,9,0,0,21,12,1,2,goal(50);yellow-card(70);yellow-card(82);yellow-card(87);goal(88),yellow-card(62);penalty_scored(71);yellow-card(96)
2019/2020,Champions League Final Stage,2020/8/14,20:00,Estádio da Luz,0,Barcelona,Bayern,Damir Skomina,1,4,2,8,5.79,7.71,7,26,0,0,5,14,0,9,2,3,50.8,49.2,623,624,86,87,470,450,404,393,5,20,12,18,17,21,18,12,71,86,10,13,43,57,9,14,14,9,5,11,23,23,18,12,22,48,20,14,9,13,6,9,33,67,6,2,3,0,13,22,4,2,own-goal(7);yellow-card(54);goal(57);yellow-card(60);clearance-off-the-line(68);yellow-card(92),goal(4);goal(21);goal(27);goal(31);yellow-card(42);yellow-card(52);goal(63);goal(82);yellow-card(85);goal(85);goal(89)
2019/2020,Champions League Final Stage,2020/8/15,20:00,Estádio José Alvalade,0,Man City,Lyon,Danny Makkelie,0,1,1,3,6.55,6.84,18,7,0,0,7,6,6,0,5,1,71.6,28.4,831,435,87,69,637,257,552,177,9,3,14,6,18,13,6,14,78,46,22,9,71,29,12,19,19,12,16,16,22,30,6,14,73,53,8,24,12,12,11,3,55,0,12,9,1,0,13,15,0,0,yellow-card(29);yellow-card(58);goal(69);error-to-goal(87),yellow-card(12);goal(24);yellow-card(64);goal(79);goal(87)
2019/2020,Champions League Final Stage,2020/8/07,20:00,Etihad Stadium,0,Man City,Real Madrid,Dr. Felix Brych,1,1,2,1,6.97,6.35,20,9,0,0,7,4,6,2,7,3,55.1,44.9,754,649,87,85,603,492,526,419,17,8,12,6,16,15,6,12,75,40,17,11,61,39,18,10,10,18,16,11,22,23,6,12,73,48,7,14,10,13,7,3,43,67,7,7,0,3,8,3,1,4,goal(9);goal(68),error-to-goal(9);goal(28);error-to-goal(68);yellow-card(81)
2019/2020,Champions League Final Stage,2020/8/07,20:00,Allianz Stadium,0,Juventus,Lyon,Felix Zwayer,1,1,2,1,6.65,6.35,16,6,0,0,6,2,4,2,6,2,62.3,37.7,713,495,90,78,520,326,467,254,8,3,7,10,11,16,10,7,64,63,12,9,57,43,11,10,10,11,12,11,22,18,10,7,55,61,8,26,12,10,6,3,67,33,7,6,0,0,12,18,7,2,yellow-card(31);penalty_scored(43);yellow-card(44);goal(60);yellow-card(82),penalty_scored(12);yellow-card(19);clearance-off-the-line(19);yellow-card(38);yellow-card(42);yellow-card(76);yellow-card(79);yellow-card(87);yellow-card(89)
2019/2020,Champions League Final Stage,2020/8/08,20:00,Camp Nou,0,Barcelona,Napoli,Cüneyt Çakir,3,1,3,1,7.22,6.26,7,18,0,2,4,3,2,5,1,10,51.1,48.9,769,708,91,91,593,557,539,507,5,12,25,9,31,13,9,25,81,69,7,3,70,30,3,7,7,3,11,15,20,40,9,25,55,38,19,4,13,15,2,6,50,17,9,7,0,0,8,17,0,4,goal(10);goal(23);penalty_scored(46);yellow-card(92),shot-on-post(2);penalty_scored(50);yellow-card(60);shot-on-post(85)
