Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2020/2021,Champions League Group Stages,2020/12/08,17:55,Saint Petersburg Stadium,10860,Zenit,Borussia Dortmund,István Kovács,1,0,1,2,6.59,6.80,17,14,0,1,4,5,6,8,7,1,44.1,55.9,694,811,84,86,488,622,408,534,13,12,10,8,14,16,8,10,71,50,10,12,45,55,11,11,11,11,14,14,22,24,8,10,64,58,22,19,20,13,6,8,50,38,10,6,0,0,8,13,5,1,yellow-card(10);goal(16),shot-on-post(45);goal(68);goal(78)
2020/2021,Champions League Group Stages,2020/12/08,17:55,Olimpico,0,Lazio,Club Bruges,Cüneyt Çakir,2,1,2,2,6.50,6.56,15,8,0,1,8,3,4,4,3,1,51.8,48.2,690,644,86,81,515,467,441,379,12,5,7,12,11,18,12,7,64,67,17,13,57,43,11,19,19,11,14,14,26,21,12,7,54,67,12,9,10,14,2,4,100,75,10,8,2,0,12,15,1,1,goal(12);error-to-goal(15);penalty_scored(27);yellow-card(36);yellow-card(90),goal(15);second-yellow(39);goal(76);shot-on-post(92)
2020/2021,Champions League Group Stages,2020/12/08,20:00,Camp Nou,0,Barcelona,Juventus,Tobias Stieler,0,2,0,3,6.27,7.07,19,9,1,0,7,4,8,4,4,1,59.1,40.9,894,663,91,84,709,481,647,404,17,7,16,5,30,9,5,16,53,56,4,9,31,69,6,7,7,6,16,25,21,41,5,16,76,61,3,9,13,17,5,1,100,100,11,12,0,0,10,15,3,1,yellow-card(27);yellow-card(30);shot-on-post(58);yellow-card(60);yellow-card(78),penalty_scored(13);goal(20);yellow-card(28);penalty_scored(52);yellow-card(53);yellow-card(69)
2020/2021,Champions League Group Stages,2020/12/08,20:00,Kiev Olympic Stadium,0,Dynamo Kyiv,Ferencvaros,Andreas Ekberg,0,0,1,0,6.72,6.24,4,8,0,0,2,2,1,4,1,2,41.8,58.2,584,716,73,79,388,541,285,425,2,7,3,9,6,13,9,3,50,69,21,16,57,43,17,20,20,17,13,12,22,15,9,3,59,80,34,8,19,6,2,5,50,20,9,9,1,0,15,18,2,0,yellow-card(27);yellow-card(37);goal(60),yellow-card(45);yellow-card(47);yellow-card(59);yellow-card(85)
2020/2021,Champions League Group Stages,2020/12/08,20:00,Red Bull Arena,0,RBL,Man Utd,Antonio Miguel Mateu Lahoz,2,0,3,2,6.66,6.56,9,19,1,1,4,7,5,7,0,5,44.7,55.3,594,692,75,80,402,489,300,391,8,12,2,14,6,22,14,2,33,64,12,15,44,56,7,20,20,7,17,12,31,14,14,2,55,86,21,9,13,16,4,10,50,30,8,9,2,0,18,7,5,0,goal(2);goal(13);shot-on-post(29);yellow-card(32);yellow-card(35);yellow-card(62);goal(69);yellow-card(81),yellow-card(5);yellow-card(43);yellow-card(62);shot-on-post(68);yellow-card(68);yellow-card(77);penalty_scored(80);own-goal(82)
2020/2021,Champions League Group Stages,2020/12/08,20:00,Stamford Bridge,2000,Chelsea,FC Krasnodar,Pavel Královec,1,1,1,1,6.64,6.41,18,7,0,0,5,2,9,3,4,2,63.9,36.1,839,556,87,78,665,374,578,292,14,6,10,4,14,9,4,10,71,44,18,12,60,40,13,17,17,13,13,11,17,21,4,10,76,52,10,24,10,14,6,2,50,50,7,8,0,1,19,10,1,1,penalty_scored(28);yellow-card(82),goal(24)
2020/2021,Champions League Group Stages,2020/12/08,20:00,Roazhon Park,0,Rennes,Sevilla,Bartosz Frankowski,0,2,1,3,6.33,6.94,19,8,1,0,6,5,8,2,5,1,49.9,50.1,640,650,86,84,445,472,383,395,12,6,16,11,20,13,11,16,80,85,14,19,42,58,17,16,16,17,13,17,24,33,11,16,54,52,6,22,10,6,10,2,30,100,13,11,0,0,18,8,1,2,shot-on-post(8);yellow-card(23);yellow-card(45);yellow-card(62);yellow-card(72);penalty_scored(86),yellow-card(23);goal(32);goal(47);yellow-card(50);goal(81)
2020/2021,Champions League Group Stages,2020/12/09,17:55,Johan Cruijff Arena,0,Ajax,Atalanta,Carlos del Cerro Grande,0,0,0,1,6.37,7.12,12,8,0,0,2,2,3,5,7,1,63.1,36.9,800,550,84,71,605,354,509,252,6,7,14,11,24,19,11,14,58,58,16,30,35,65,26,19,20,27,17,16,28,30,11,14,61,53,11,19,16,20,6,4,33,25,6,9,1,0,20,14,3,3,yellow-card(53);clearance-off-the-line(66);second-yellow(79),yellow-card(60);yellow-card(82);goal(85)
2020/2021,Champions League Group Stages,2020/12/09,17:55,MCH Arena,147,FC Midtjylland,Liverpool,François Letexier,0,1,1,1,6.59,6.61,20,7,1,0,7,4,11,2,2,1,49.6,50.4,630,628,76,75,425,448,324,337,15,4,14,5,21,10,5,14,67,50,17,20,46,54,29,8,8,29,14,13,19,27,5,14,74,48,7,37,10,6,9,3,33,33,6,9,1,0,7,11,5,3,error-to-goal(1);yellow-card(9);yellow-card(31);shot-on-post(49);penalty_scored(62);yellow-card(81),goal(1);clearance-off-the-line(33);yellow-card(61)
2020/2021,Champions League Group Stages,2020/12/09,17:55,Parc des Princes,0,PSG,Istanbul Basaksehir,Danny Makkelie,3,0,5,1,7.14,6.03,20,10,1,0,9,4,4,3,7,3,68.2,31.8,954,503,93,79,766,344,710,273,15,6,16,10,24,17,10,16,67,59,12,3,80,20,3,12,12,3,15,11,25,27,10,16,60,41,13,7,7,17,5,6,60,67,3,8,2,0,5,14,3,0,goal(21);goal(38);penalty_scored(42);shot-on-post(48);goal(50);goal(62);yellow-card(92),yellow-card(10);yellow-card(12);yellow-card(13);yellow-card(42);goal(57);yellow-card(63)
