Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2017/2018,Champions League Group Stages,2017/12/05,19:45,Estádio da Luz,22470,Benfica,FC Basel 1893,Jesús Gil Manzano,0,1,0,2,6.43,7.13,23,7,0,0,3,4,11,3,9,0,65.4,34.6,838,533,85,70,626,335,532,235,20,4,11,8,17,17,8,11,65,47,11,16,41,59,17,10,10,17,15,14,23,25,8,11,65,56,7,29,13,17,9,3,78,33,8,6,1,0,15,14,1,4,yellow-card(68),goal(5);yellow-card(9);yellow-card(63);goal(65);yellow-card(75)
2017/2018,Champions League Group Stages,2017/12/05,19:45,Old Trafford,74669,Man Utd,CSKA Moscow,Gianluca Rocchi,0,1,2,1,7.16,6.55,15,9,1,0,7,3,4,5,4,1,56.5,43.5,821,673,82,80,600,468,492,375,11,7,25,2,29,5,2,25,86,40,9,15,38,63,14,10,10,14,25,15,27,40,2,25,93,38,17,34,16,17,9,3,22,33,11,22,1,0,11,11,0,2,shot-on-post(4);goal(64);goal(66);yellow-card(73),goal(45);yellow-card(57)
2017/2018,Champions League Group Stages,2017/12/05,19:45,Allianz Arena,70000,Bayern,PSG,Cüneyt Çakir,2,0,3,1,7.06,6.60,12,15,0,0,4,8,4,4,4,3,47.3,52.7,700,784,88,90,506,580,445,524,10,13,9,10,12,22,10,9,75,45,11,8,58,42,11,8,8,11,23,19,33,28,10,9,70,68,17,15,8,13,4,4,75,50,16,11,0,0,18,12,2,4,goal(8);yellow-card(22);yellow-card(23);goal(37);yellow-card(41);yellow-card(53);goal(69),yellow-card(41);goal(50);yellow-card(82)
2017/2018,Champions League Group Stages,2017/12/05,19:45,Celtic Park,57931,Celtic,Anderlecht,Matej Jug,0,0,0,1,6.62,6.87,10,9,0,0,5,4,3,5,2,0,40.5,59.5,635,852,85,90,465,690,393,622,9,7,13,12,15,17,12,13,87,71,9,10,47,53,11,8,8,11,12,8,24,21,12,13,50,38,20,9,23,14,4,2,75,0,6,8,0,0,10,12,2,6,yellow-card(89),own-goal(62)
2017/2018,Champions League Group Stages,2017/12/05,19:45,Camp Nou,48336,Barcelona,Sporting,Craig Thomson,0,0,2,0,7.10,6.54,14,5,0,0,4,3,4,2,6,0,65.5,34.5,918,577,86,76,740,386,638,295,12,4,5,16,14,23,16,5,36,70,20,18,53,47,14,24,24,14,22,26,38,31,16,5,58,84,9,12,20,22,4,1,50,0,17,15,0,0,12,13,3,2,yellow-card(35);goal(59);own-goal(91),yellow-card(30)
2017/2018,Champions League Group Stages,2017/12/05,19:45,Georgios Karaiskakis Stadium,29567,Olympiacos,Juventus,David José Fernández Borbalán,0,1,0,2,6.21,7.23,8,8,0,0,3,5,4,2,1,1,37.7,62.3,579,853,81,88,403,678,325,595,4,8,4,13,14,19,13,4,29,68,3,8,27,73,7,4,4,7,13,23,26,27,13,4,50,85,17,19,18,13,5,4,40,25,13,7,0,0,17,15,2,2,yellow-card(32);yellow-card(43);yellow-card(55),goal(15);yellow-card(50);goal(89)
2017/2018,Champions League Group Stages,2017/12/05,19:45,Stamford Bridge,40875,Chelsea,Atletico,Danny Makkelie,0,0,1,1,6.78,6.78,17,12,0,1,7,3,7,6,3,3,50,50,761,748,85,82,554,562,469,461,16,8,22,5,31,6,5,22,71,83,13,17,43,57,16,14,14,16,9,23,14,45,5,22,64,51,25,19,8,15,10,5,80,20,14,8,0,0,10,12,1,3,yellow-card(52);own-goal(75),yellow-card(16);shot-on-post(53);goal(56)
2017/2018,Champions League Group Stages,2017/12/05,19:45,Olimpico,34258,Roma,Qarabag FK,Tobias Stieler,0,0,1,0,7.18,6.50,20,3,0,0,8,2,9,1,3,0,62.9,37.1,800,519,87,73,599,356,524,260,15,3,19,4,36,13,4,19,53,31,11,9,55,45,13,7,7,13,15,28,19,47,4,19,79,60,10,30,16,14,14,0,57,0,11,6,0,1,4,10,4,5,goal(53);yellow-card(61),yellow-card(42);yellow-card(57);yellow-card(61);yellow-card(88)
2017/2018,Champions League Group Stages,2017/12/06,19:45,Red Bull Arena,42558,RBL,Besiktas,Viktor Kassai,0,1,1,2,6.99,7.12,23,14,1,0,11,10,7,4,5,0,49.8,50.2,696,692,82,79,463,472,379,373,21,10,33,10,40,21,10,33,83,48,8,16,33,67,13,11,11,13,19,12,29,45,10,33,66,27,13,36,18,20,10,5,40,60,5,8,0,1,12,11,7,1,shot-on-post(15);second-yellow(82);goal(87),penalty_scored(10);yellow-card(75);yellow-card(79);yellow-card(83);goal(90);yellow-card(91)
2017/2018,Champions League Group Stages,2017/12/06,19:45,Estádio do Dragão,42509,Porto,Monaco,Jonas Eriksson,3,0,5,2,7.26,6.23,16,15,0,0,7,4,5,8,4,3,64.1,35.9,748,493,85,77,579,318,492,245,15,11,8,6,16,10,6,8,50,60,13,13,50,50,11,15,15,11,15,20,21,28,6,8,71,71,11,23,18,12,5,3,40,33,12,11,0,0,6,11,1,0,yellow-card(7);goal(9);goal(33);red-card(38);goal(45);goal(65);goal(88),red-card(38);penalty_scored(61);goal(78)
2017/2018,Champions League Group Stages,2017/12/06,19:45,De Kuip,36500,Feyenoord,Napoli,Michael Oliver,1,1,2,1,6.91,6.39,12,8,0,0,3,4,6,3,3,1,38.3,61.7,582,820,74,84,382,626,281,525,9,5,6,3,10,8,3,6,60,38,15,9,63,38,15,9,9,15,23,14,26,20,3,6,88,70,19,18,26,14,5,5,20,20,10,18,0,0,17,14,3,6,goal(33);yellow-card(81);second-yellow(83);goal(91),goal(2);yellow-card(79)
2017/2018,Champions League Group Stages,2017/12/06,19:45,Metalist Stadium,33154,Shakhtar,Man City,Benoît Bastien,2,0,2,1,6.93,6.59,13,10,0,1,6,2,5,5,2,3,32.6,67.4,531,913,82,91,351,724,289,661,10,8,19,25,27,35,25,19,70,71,5,7,42,58,2,10,10,2,20,17,45,36,25,19,44,47,18,6,15,6,2,6,0,83,9,10,0,1,9,10,0,2,goal(26);goal(32);yellow-card(54),yellow-card(22);yellow-card(57);shot-on-post(79);penalty_scored(92)
2017/2018,Champions League Group Stages,2017/12/06,19:45,Santiago Bernabéu,73323,Real Madrid,Borussia Dortmund,Pavel Královec,2,1,3,2,7.28,6.69,22,8,0,0,10,3,6,2,6,3,67,33,1001,590,92,85,815,399,749,340,22,7,24,20,31,31,20,24,77,65,8,3,73,27,6,5,5,6,18,17,38,41,20,24,47,41,8,35,9,11,9,3,67,33,10,7,0,1,3,8,2,0,goal(8);goal(12);goal(81),yellow-card(16);goal(43);goal(48)
2017/2018,Champions League Group Stages,2017/12/06,19:45,Wembley Stadium,42679,Tottenham,APOEL Nicosia,Slavko Vincic,2,0,3,0,7.45,6.20,20,7,0,0,11,0,4,3,5,4,65.8,34.2,867,535,91,81,687,351,625,283,13,6,15,4,24,11,4,15,63,36,12,6,67,33,4,14,14,4,18,20,22,35,4,15,82,57,11,14,16,15,9,2,56,100,11,11,0,2,20,8,2,5,goal(20);goal(37);yellow-card(64);yellow-card(67);goal(80),clearance-off-the-line(9);yellow-card(68);yellow-card(83)
2017/2018,Champions League Group Stages,2017/12/06,19:45,Ljudski vrt,11976,Maribor,Sevilla,Ovidiu Hategan,1,0,1,1,6.80,6.92,8,22,0,0,2,8,5,6,1,8,27.3,72.7,498,1021,74,90,308,821,228,741,8,21,9,23,16,35,23,9,56,66,13,11,54,46,11,13,13,11,24,15,47,24,23,9,51,63,34,4,14,11,1,9,0,22,8,12,1,0,9,7,1,1,goal(10);yellow-card(35);yellow-card(50);error-to-goal(75);yellow-card(77),goal(75)
2017/2018,Champions League Group Stages,2017/12/06,19:45,Anfield,48779,Liverpool,Spartak Moscow,Szymon Marciniak,3,0,7,0,8.07,5.66,17,13,0,0,10,5,4,4,3,4,52.6,47.4,764,686,86,81,573,517,492,418,14,6,16,6,25,15,6,16,64,40,14,11,56,44,11,14,14,11,21,16,27,32,6,16,78,50,15,9,14,11,4,2,50,0,8,12,0,0,16,11,2,3,penalty_scored(4);yellow-card(6);goal(15);goal(18);goal(47);goal(50);goal(76);goal(86),yellow-card(4);yellow-card(62)
2017/2018,Champions League Group Stages,2017/11/21,17:00,Vodafone Park,36919,Besiktas,Porto,Antonio Miguel Mateu Lahoz,1,1,1,1,6.80,6.87,8,9,1,0,5,2,1,4,2,3,62.2,37.8,755,538,83,72,546,341,453,244,7,7,13,14,20,26,14,13,65,54,18,19,49,51,24,13,13,24,25,18,39,31,14,13,64,58,12,37,17,15,7,0,14,0,11,13,0,0,14,19,1,0,goal(41);yellow-card(43);shot-on-post(58);yellow-card(65),yellow-card(9);yellow-card(22);goal(29)
2017/2018,Champions League Group Stages,2017/11/21,17:00,Otkrytie Arena,42920,Spartak Moscow,Maribor,William Collum,0,0,1,1,6.68,6.69,15,9,0,1,2,4,11,4,2,1,58.6,41.4,796,613,86,81,598,434,516,353,13,8,9,8,16,14,8,9,56,57,19,9,68,32,16,12,12,16,15,20,23,29,8,9,65,69,14,27,12,14,4,0,25,0,13,9,0,0,12,13,3,2,yellow-card(49);yellow-card(51);yellow-card(62);goal(82),yellow-card(23);shot-on-post(49);goal(92)
2017/2018,Champions League Group Stages,2017/11/21,19:45,Ramón Sánchez-Pizjuán,39495,Sevilla,Liverpool,Dr. Felix Brych,0,3,3,3,6.72,6.97,11,13,0,0,6,7,3,4,2,2,70.3,29.7,942,523,84,62,729,306,616,190,6,11,9,18,12,26,18,9,75,69,19,34,36,64,30,23,23,30,14,14,32,23,18,9,44,61,20,43,11,17,6,7,0,57,11,6,1,2,10,19,11,1,clearance-off-the-line(40);yellow-card(45);goal(51);yellow-card(54);penalty_scored(60);goal(93),goal(2);goal(22);goal(30);yellow-card(38);yellow-card(68);yellow-card(82)
2017/2018,Champions League Group Stages,2017/11/21,19:45,Stade Louis II,9029,Monaco,RBL,Alberto Undiano Mallenco,1,4,1,4,6.01,7.10,9,9,0,0,3,3,5,4,1,2,50.2,49.8,642,639,75,74,447,458,335,340,6,7,12,11,16,13,11,12,75,85,21,23,48,52,24,20,20,24,8,23,19,35,11,12,42,66,10,34,11,11,6,5,33,0,19,6,1,1,11,19,4,6,error-to-goal(9);yellow-card(37);goal(43);yellow-card(46);yellow-card(49);yellow-card(85),own-goal(6);goal(9);penalty_scored(31);error-to-goal(43);goal(45);yellow-card(84)
2017/2018,Champions League Group Stages,2017/11/21,19:45,Etihad Stadium,43548,Man City,Feyenoord,Ivan Kruzliak,0,0,1,0,7.07,6.40,14,6,1,0,4,3,9,2,1,1,75.7,24.3,1076,446,90,63,880,273,788,171,12,3,15,5,20,10,5,15,75,50,15,8,65,35,8,15,15,8,11,19,16,34,5,15,69,56,22,24,11,17,6,4,83,25,14,6,0,0,11,15,3,0,yellow-card(59);yellow-card(60);shot-on-post(67);yellow-card(86);goal(88),yellow-card(56);yellow-card(74);yellow-card(79)
2017/2018,Champions League Group Stages,2017/11/21,19:45,San Paolo,10573,Napoli,Shakhtar,Damir Skomina,0,0,3,0,7.15,6.49,17,8,0,0,6,4,6,4,5,0,55.5,44.5,815,709,88,86,644,518,568,446,11,6,9,17,14,19,17,9,64,89,6,6,50,50,10,2,2,10,14,20,31,29,17,9,45,69,8,24,10,18,7,4,43,75,15,12,0,1,12,11,8,1,yellow-card(25);goal(56);yellow-card(77);goal(81);goal(83);yellow-card(85),yellow-card(78);yellow-card(85)
2017/2018,Champions League Group Stages,2017/11/21,19:45,GSP Stadium,19705,APOEL Nicosia,Real Madrid,Artur Manuel Soares Dias,0,4,0,6,5.73,7.93,12,18,0,0,3,9,5,5,4,4,29.3,70.7,446,868,75,89,275,689,206,614,8,14,4,18,8,26,18,4,50,69,5,9,36,64,9,5,5,9,13,12,31,16,18,4,42,75,16,14,17,10,4,5,25,80,8,5,1,0,8,10,4,2,error-to-goal(54),goal(23);goal(39);goal(41);goal(46);goal(49);goal(54);yellow-card(90)
