Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2018/2019,Champions League Final Stage,2019/6/01,20:00,Wanda Metropolitano,63272,Tottenham,Liverpool,Damir Skomina,0,1,0,2,6.30,6.97,16,14,0,0,8,3,6,5,2,6,64.6,35.4,698,448,80,64,510,272,408,175,11,8,7,2,12,4,2,7,58,50,15,15,50,50,15,15,15,15,7,10,9,17,2,7,78,59,23,35,6,4,8,9,50,11,5,5,0,0,5,6,3,2,,penalty_scored(2);goal(87)
2018/2019,Champions League Final Stage,2019/5/07,20:00,Anfield,52212,Liverpool,Barcelona,Cüneyt Çakir,1,0,4,0,7.47,6.14,13,8,0,0,7,5,4,2,2,1,42.7,57.3,607,769,78,83,420,578,329,479,9,7,10,7,13,12,7,10,77,58,8,9,47,53,11,6,6,11,16,17,23,27,7,10,70,63,18,23,11,15,7,6,43,33,14,11,0,1,12,9,1,2,goal(7);yellow-card(11);goal(54);goal(56);yellow-card(66);goal(79),error-to-goal(7);yellow-card(46);yellow-card(53);yellow-card(75)
2018/2019,Champions League Final Stage,2019/5/08,20:00,Johan Cruijff Arena,52641,Ajax,Tottenham,Dr. Felix Brych,2,0,2,3,6.83,7.13,16,24,1,2,4,7,5,9,7,8,40.5,59.5,613,795,74,81,386,557,285,450,14,17,8,23,12,44,23,8,67,52,22,28,44,56,21,29,29,21,35,10,58,18,23,8,60,56,28,14,21,9,6,9,83,56,6,14,2,0,13,12,2,1,goal(5);goal(35);yellow-card(50);error-to-goal(59);yellow-card(77);shot-on-post(79);yellow-card(95),shot-on-post(6);yellow-card(16);goal(55);goal(59);yellow-card(76);shot-on-post(87);goal(96)
2018/2019,Champions League Final Stage,2019/4/30,20:00,Tottenham Hotspur Stadium,60243,Tottenham,Ajax,Antonio Miguel Mateu Lahoz,0,1,0,1,6.59,7.15,12,10,0,1,1,2,7,3,4,5,51.2,48.8,697,682,72,75,478,457,346,345,10,7,13,7,27,18,7,13,48,39,32,23,58,42,37,18,18,37,20,31,27,44,7,13,74,70,15,27,13,19,3,3,0,33,17,9,1,0,14,14,0,5,,goal(15);yellow-card(30);yellow-card(63);shot-on-post(78)
2018/2019,Champions League Final Stage,2019/5/01,20:00,Camp Nou,98299,Barcelona,Liverpool,Björn Kuipers,1,0,3,0,7.42,6.25,12,15,1,1,5,4,5,8,2,3,47.5,52.5,719,728,84,83,511,551,428,458,8,10,16,9,26,14,9,16,62,64,10,17,37,63,8,19,19,8,16,17,25,33,9,16,64,52,32,7,14,11,3,5,100,40,7,11,0,0,11,15,2,1,goal(26);yellow-card(39);shot-on-post(75);goal(75);yellow-card(81);goal(82);clearance-off-the-line(84);yellow-card(86),yellow-card(81);shot-on-post(84)
2018/2019,Champions League Final Stage,2019/4/16,20:00,Allianz Stadium,41445,Juventus,Ajax,Clément Turpin,1,1,1,2,6.59,6.79,13,14,0,0,3,4,5,7,5,3,51,49,632,614,76,74,412,402,312,299,11,11,16,6,22,20,6,16,73,30,9,16,36,64,20,5,5,20,18,21,24,37,6,16,75,57,8,24,20,9,4,5,75,80,15,4,1,0,14,12,1,3,goal(28);yellow-card(69);yellow-card(93),goal(34);goal(67)
2018/2019,Champions League Final Stage,2019/4/16,20:00,Camp Nou,96708,Barcelona,Man Utd,Dr. Felix Brych,2,0,3,0,7.24,6.10,13,9,0,1,6,3,4,3,3,3,65.8,34.2,953,569,92,86,792,408,725,350,8,8,14,4,22,8,4,14,64,50,4,8,33,67,6,6,6,6,16,17,20,31,4,14,80,55,7,20,6,9,8,3,63,0,9,12,0,1,10,15,0,3,goal(16);goal(20);goal(61);yellow-card(77),shot-on-post(1);error-to-goal(20)
2018/2019,Champions League Final Stage,2019/4/17,20:00,Estádio do Dragão,49117,Porto,Liverpool,Danny Makkelie,0,1,1,4,6.32,7.34,19,13,0,0,8,5,8,7,3,1,51.1,48.9,641,638,76,74,435,426,330,317,12,12,12,12,21,17,12,12,57,71,21,17,55,45,22,16,16,22,14,23,26,35,12,12,54,66,6,20,11,10,6,3,50,100,14,9,0,0,16,13,2,2,yellow-card(36);goal(68),goal(26);yellow-card(32);goal(65);goal(77);goal(84)
2018/2019,Champions League Final Stage,2019/4/17,20:00,Etihad Stadium,53348,Man City,Tottenham,Cüneyt Çakir,3,2,4,3,7.00,6.66,20,11,0,0,8,7,8,2,4,2,65.7,34.3,784,490,88,75,592,315,523,236,16,8,13,9,20,14,9,13,65,64,9,9,50,50,9,9,9,9,21,17,30,30,9,13,70,57,7,27,8,9,4,3,25,33,10,16,2,0,8,12,3,3,goal(4);error-to-goal(7);error-to-goal(9);goal(11);goal(21);goal(59),goal(7);goal(10);yellow-card(41);yellow-card(48);yellow-card(54);goal(73);yellow-card(77)
2018/2019,Champions League Final Stage,2019/4/09,20:00,Anfield,52465,Liverpool,Porto,Antonio Miguel Mateu Lahoz,2,0,2,0,7.30,6.34,15,8,0,0,3,3,4,5,8,0,64.4,35.6,867,566,83,67,642,343,536,230,11,4,15,10,27,21,10,15,56,48,15,13,54,46,12,16,16,12,23,29,33,44,10,15,70,66,26,18,10,17,4,5,25,20,17,12,0,1,9,7,4,2,goal(5);goal(26),yellow-card(17);yellow-card(61)
