Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2019/2020,Champions League Group Stages,2019/12/10,17:55,Red Bull Arena Salzburg,29520,Salzburg,Liverpool,Danny Makkelie,0,0,0,2,6.35,7.34,11,22,0,0,7,7,2,12,2,3,42.9,57.1,622,799,76,81,437,581,332,473,8,16,8,19,13,30,19,8,62,63,11,12,48,52,9,14,14,9,17,15,36,23,19,8,47,65,26,18,12,12,2,4,0,50,10,6,1,0,9,4,3,1,error-to-goal(58),yellow-card(51);goal(57);goal(58)
2019/2020,Champions League Group Stages,2019/12/10,17:55,San Paolo,22265,Napoli,Genk,Cüneyt Çakir,3,0,4,0,7.23,6.08,14,15,1,1,5,3,6,8,3,4,55.1,44.9,759,637,88,87,573,460,503,400,11,14,2,15,9,23,15,2,22,65,9,8,53,47,4,13,13,4,16,16,31,18,15,2,52,89,21,15,4,11,5,5,40,60,9,8,1,2,10,16,0,1,shot-on-post(2);goal(3);goal(26);penalty_scored(38);penalty_scored(74);yellow-card(80);yellow-card(87),error-to-goal(3);yellow-card(36);yellow-card(74);shot-on-post(76);yellow-card(88)
2019/2020,Champions League Group Stages,2019/12/10,20:00,Estádio da Luz,40232,Benfica,Zenit,Antonio Miguel Mateu Lahoz,0,0,3,0,7.11,6.08,16,3,0,0,7,1,6,2,3,0,61.6,38.4,805,561,88,79,623,387,549,306,10,2,2,8,3,19,8,2,67,42,10,19,34,66,8,21,21,8,21,8,29,10,8,2,72,80,16,25,11,13,8,6,38,17,7,10,0,0,8,13,1,2,yellow-card(19);goal(47);penalty_scored(58);own-goal(79),yellow-card(43);yellow-card(55);second-yellow(56);clearance-off-the-line(64)
2019/2020,Champions League Group Stages,2019/12/10,20:00,Groupama Stadium,53288,Lyon,RBL,Anthony Taylor,0,2,2,2,6.73,6.83,13,13,0,0,6,4,2,4,5,5,46.7,53.3,681,723,76,80,433,500,328,399,9,8,14,12,27,17,12,14,52,71,20,18,53,47,26,12,12,26,18,22,30,36,12,14,60,61,20,32,11,12,7,8,43,38,9,13,0,0,11,17,4,3,yellow-card(33);goal(50);goal(82);clearance-off-the-line(86),yellow-card(2);penalty_scored(9);penalty_scored(33);yellow-card(52);yellow-card(62)
2019/2020,Champions League Group Stages,2019/12/10,20:00,Stamford Bridge,40016,Chelsea,Lille,Anastasios Sidiropoulos,2,0,2,1,7.03,6.63,20,7,0,0,9,2,5,4,6,1,64.5,35.5,871,573,85,71,644,356,545,254,17,4,26,12,38,19,12,26,68,63,17,18,49,51,22,13,13,22,17,22,29,48,12,26,59,46,7,32,12,12,10,2,40,0,10,10,1,1,10,7,0,1,goal(19);goal(35);yellow-card(46),yellow-card(40);yellow-card(67);goal(78)
2019/2020,Champions League Group Stages,2019/12/10,20:00,Johan Cruijff Arena,51931,Ajax,Valencia,Clément Turpin,0,1,0,1,6.50,7.05,17,8,0,0,3,3,8,5,6,0,64.2,35.8,747,537,79,67,531,312,421,208,13,6,7,7,11,16,7,7,64,44,32,21,60,40,28,25,25,28,25,15,32,22,7,7,78,68,4,48,13,16,13,2,31,100,11,16,2,1,20,7,3,0,yellow-card(10);error-to-goal(24);yellow-card(79);yellow-card(81);yellow-card(83);yellow-card(94),goal(24);clearance-off-the-line(43);yellow-card(79);yellow-card(81);yellow-card(86);red-card(93)
2019/2020,Champions League Group Stages,2019/12/10,20:00,SIGNAL IDUNA PARK,65079,Borussia Dortmund,Slavia Prague,Sergey Karasev,1,1,2,1,6.97,6.69,16,18,0,0,8,8,4,7,4,3,48.7,51.3,684,699,80,80,488,496,392,398,13,14,10,11,14,21,11,10,71,52,15,18,45,55,16,17,17,16,22,12,33,22,11,10,67,55,19,12,16,20,2,7,0,71,8,12,1,1,11,14,2,1,goal(10);yellow-card(38);yellow-card(49);goal(61);second-yellow(77),yellow-card(42);goal(43);yellow-card(82)
2019/2020,Champions League Group Stages,2019/12/10,20:00,Giuseppe Meazza,71818,Inter,Barcelona,Björn Kuipers,1,1,1,2,6.66,6.97,18,18,0,0,8,5,5,6,5,7,36.7,63.3,609,898,80,84,386,689,307,582,12,13,11,11,23,16,11,11,48,69,10,10,50,50,12,8,8,12,19,22,30,33,11,11,63,67,12,18,26,12,4,3,50,67,10,14,1,0,13,11,5,1,goal(44);yellow-card(46);yellow-card(88);yellow-card(92),goal(23);yellow-card(35);yellow-card(49);goal(86)
2019/2020,Champions League Group Stages,2019/12/11,17:55,Maksimir,29385,Dinamo Zagreb,Man City,Carlos del Cerro Grande,1,1,1,4,6.21,7.33,6,13,0,0,2,7,3,5,1,1,24.6,75.4,466,1098,75,93,289,911,218,850,5,13,7,14,23,22,14,7,30,64,11,11,50,50,16,6,6,16,25,22,39,29,14,7,64,76,13,11,6,9,5,2,20,50,6,17,0,1,8,6,1,1,goal(10);yellow-card(35),goal(34);goal(50);goal(54);goal(84)
2019/2020,Champions League Group Stages,2019/12/11,17:55,Metalist Stadium,26536,Shakhtar,Atalanta,Felix Zwayer,0,0,0,3,6.11,7.27,9,17,0,0,2,8,4,7,3,2,49.5,50.5,660,670,84,87,472,483,398,418,7,10,13,12,21,19,12,13,62,63,11,12,48,52,12,11,11,12,12,17,24,30,12,13,50,57,18,15,12,15,5,3,60,67,9,5,3,0,11,16,3,2,yellow-card(50);yellow-card(63);red-card(77);error-to-goal(94),yellow-card(23);goal(66);yellow-card(75);goal(80);yellow-card(91);goal(94)
