Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2010/2011,Champions League Final Stage,2011/5/28,19:45,Wembley Stadium,0,Barcelona,Man Utd,Viktor Kassai,1,1,3,1,7.24,6.68,22,4,0,0,12,1,4,2,6,1,67.9,32.1,922,529,89,78,787,365,703,286,21,4,13,6,20,12,6,13,65,50,8,12,40,60,0,0,0,0,15,23,21,36,6,13,71,64,13,12,16,26,6,0,83,0,16,9,0,0,5,16,1,5,goal(27);goal(54);yellow-card(60);goal(69);yellow-card(85),clearance-off-the-line(11);goal(34);yellow-card(61);clearance-off-the-line(65);yellow-card(80)
2010/2011,Champions League Final Stage,2011/5/03,19:45,Camp Nou,0,Barcelona,Real Madrid,Frank De Bleeckere,0,0,1,1,6.90,6.89,12,4,0,1,6,1,5,2,1,1,68.3,31.7,864,494,89,75,695,316,616,236,10,3,20,16,37,29,16,20,54,55,5,6,45,55,0,0,0,0,28,30,44,50,16,20,64,60,6,13,18,28,3,2,33,50,13,15,0,0,10,30,4,2,goal(54);yellow-card(82),yellow-card(13);yellow-card(58);shot-on-post(64);goal(64);yellow-card(69);yellow-card(75);yellow-card(85)
2010/2011,Champions League Final Stage,2011/5/04,19:45,Old Trafford,0,Man Utd,Schalke,Pedro Proença Oliveira Alves Garcia,2,1,4,1,7.46,6.40,10,15,0,0,8,4,2,3,0,8,0,0,623,674,82,86,440,515,359,442,9,12,13,3,22,16,3,13,59,19,7,2,78,22,0,0,0,0,19,22,22,35,3,13,86,63,24,10,18,31,13,10,54,60,13,6,0,2,13,15,8,2,goal(26);goal(31);yellow-card(37);yellow-card(38);yellow-card(42);goal(72);goal(76),error-to-goal(31);goal(35);clearance-off-the-line(35);yellow-card(58);error-to-goal(72)
2010/2011,Champions League Final Stage,2011/4/26,19:45,Veltins-Arena,0,Schalke,Man Utd,Carlos Velasco Carballo,0,0,0,2,6.63,7.27,10,19,0,0,5,10,3,8,2,1,0,0,510,882,72,86,353,703,254,606,7,15,4,12,10,17,12,4,40,71,9,12,43,57,0,0,0,0,15,12,27,16,12,4,56,75,16,25,28,16,3,6,100,50,6,10,1,0,12,15,0,4,yellow-card(34);yellow-card(71),yellow-card(58);goal(67);goal(69)
2010/2011,Champions League Final Stage,2011/4/27,19:45,Santiago Bernabéu,0,Real Madrid,Barcelona,Wolfgang Stark,0,0,0,2,6.29,7.40,10,11,0,0,3,5,3,3,4,3,23.6,76.4,368,927,69,92,231,756,160,694,4,9,7,22,18,31,22,7,39,71,10,10,50,50,0,0,0,0,23,18,45,25,22,7,51,72,13,30,16,13,1,1,100,0,7,14,0,0,18,22,3,1,yellow-card(40);yellow-card(53);red-card(61);yellow-card(83),yellow-card(44);red-card(47);yellow-card(57);goal(76);goal(87)
2010/2011,Champions League Final Stage,2011/4/12,19:45,Old Trafford,0,Man Utd,Chelsea,Olegário Manuel Bartolo Faustino Benquerença,1,0,2,1,7.14,6.90,10,18,0,0,6,4,1,10,3,4,0,0,695,636,82,82,515,417,421,344,7,14,7,13,15,24,13,7,47,54,10,9,53,47,0,0,0,0,25,23,38,30,13,7,66,77,30,30,17,30,7,1,57,0,15,14,1,0,13,18,3,0,yellow-card(19);goal(43);yellow-card(59);goal(77),yellow-card(37);yellow-card(41);second-yellow(70);goal(77)
2010/2011,Champions League Final Stage,2011/4/12,19:45,Donbass Arena,0,Shakhtar,Barcelona,Florian Meyer,0,1,0,1,6.64,7.27,11,16,0,0,5,7,4,8,2,1,0,0,500,868,78,89,349,716,272,639,7,10,2,12,8,19,12,2,25,63,3,6,33,67,0,0,0,0,22,20,34,22,12,2,65,91,11,13,26,22,5,4,60,75,14,15,0,0,22,17,1,1,clearance-off-the-line(31);yellow-card(56);yellow-card(60),goal(43);yellow-card(71)
2010/2011,Champions League Final Stage,2011/4/13,19:45,Veltins-Arena,0,Schalke,Inter,Damir Skomina,1,0,2,1,6.91,6.72,8,19,0,0,3,5,3,6,2,8,0,0,527,704,76,84,324,529,247,442,8,11,10,12,20,22,12,10,50,55,6,14,30,70,0,0,0,0,27,25,39,35,12,10,69,71,30,7,24,14,7,12,71,42,15,17,1,0,26,12,3,4,yellow-card(42);goal(45);yellow-card(66);goal(81);yellow-card(87),yellow-card(30);goal(49);yellow-card(58);yellow-card(90)
2010/2011,Champions League Final Stage,2011/4/13,19:45,White Hart Lane,0,Tottenham,Real Madrid,Nicola Rizzoli,0,0,0,1,6.73,6.99,17,12,1,0,2,4,7,6,8,2,0,0,677,806,82,85,478,628,393,535,12,10,10,9,19,20,9,10,53,45,5,6,45,55,0,0,0,0,33,22,42,32,9,10,79,69,17,26,26,25,4,5,25,20,13,22,1,1,9,13,3,2,error-to-goal(50);shot-on-post(74),yellow-card(39);goal(50);yellow-card(79)
2010/2011,Champions League Final Stage,2011/4/05,19:45,Santiago Bernabéu,0,Real Madrid,Tottenham,Dr. Felix Brych,1,0,4,0,7.47,6.03,36,4,0,0,10,1,15,3,11,0,0,0,784,418,90,68,602,259,544,176,32,2,5,3,12,14,3,5,42,21,15,9,63,38,0,0,0,0,16,23,19,28,3,5,84,82,16,27,12,16,9,3,56,33,16,5,0,1,10,10,2,4,goal(4);yellow-card(12);yellow-card(36);goal(57);goal(72);goal(87),second-yellow(15);yellow-card(20);yellow-card(74);error-to-goal(87)
