Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,Maksimir,0,Dinamo Zagreb,Dynamo Kyiv,Stanislav Todorov,0,1,1,1,6.90,6.69,18,4,1,0,5,1,7,3,6,0,0,0,639,550,64,54,426,357,274,192,11,3,11,5,18,12,5,11,61,42,14,11,56,44,0,0,0,0,24,28,29,39,5,11,83,72,19,47,30,16,8,2,25,100,21,17,0,1,18,14,1,5,yellow-card(11);shot-on-post(15);yellow-card(47);penalty_scored(95);yellow-card(96),goal(46);yellow-card(65);yellow-card(94)
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,Parc des Princes,0,PSG,Porto,Craig Thomson,1,1,2,1,7.06,6.62,17,12,0,0,6,4,6,5,5,3,0,0,641,664,83,84,442,470,366,393,14,8,9,10,20,22,10,9,45,45,17,8,68,32,0,0,0,0,24,23,34,32,10,9,71,72,12,35,31,19,13,2,46,0,12,12,0,1,20,20,4,3,goal(29);goal(61);yellow-card(76);yellow-card(84);yellow-card(92),yellow-card(29);goal(33);error-to-goal(61);yellow-card(84);yellow-card(90);yellow-card(92)
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,Stade de la Mosson,0,Montpellier,Schalke,Antonio Miguel Mateu Lahoz,0,0,1,1,7.16,7.11,20,8,0,0,10,1,7,5,3,2,0,0,674,667,73,71,442,471,323,334,16,8,12,6,23,15,6,12,52,40,25,23,52,48,0,0,0,0,21,26,27,38,6,12,78,68,40,22,37,26,5,3,20,67,15,12,0,0,12,8,3,5,goal(59);yellow-card(84),clearance-off-the-line(52);goal(56);clearance-off-the-line(59)
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,Karaiskaki Stadium,0,Olympiacos,Arsenal,Alberto Undiano Mallenco,0,1,2,1,6.94,6.59,15,6,0,0,9,3,4,2,2,1,0,0,624,612,82,79,458,421,376,334,12,6,5,7,11,15,7,5,45,47,12,20,38,63,0,0,0,0,25,16,32,21,7,5,78,76,18,36,10,25,6,2,67,50,10,17,0,1,16,16,2,3,yellow-card(51);goal(64);goal(73),clearance-off-the-line(20);goal(38);yellow-card(54);error-to-goal(64);yellow-card(65);yellow-card(66);yellow-card(92)
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,La Rosaleda,0,Malaga,Anderlecht,Deniz Aytekin,1,0,2,2,6.95,7.05,14,13,1,0,5,8,6,2,3,3,0,0,651,607,87,83,461,397,399,331,8,10,8,7,23,26,7,8,35,27,12,8,60,40,0,0,0,0,22,28,29,36,7,8,76,78,34,34,10,23,4,11,25,45,13,3,1,0,10,17,2,6,yellow-card(8);goal(45);error-to-goal(51);shot-on-post(59);goal(61),yellow-card(33);goal(50);yellow-card(63);yellow-card(77);goal(89)
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,Giuseppe Meazza,0,AC Milan,Zenit,Tony Chapron,0,1,0,1,6.61,7.05,19,6,0,0,3,3,14,2,2,1,0,0,727,589,82,77,564,426,465,327,14,4,7,7,7,15,7,7,100,47,11,11,50,50,0,0,0,0,18,22,25,29,7,7,72,76,2,36,20,17,6,1,67,100,22,10,0,0,13,21,1,1,yellow-card(58);yellow-card(87),goal(35);yellow-card(43);yellow-card(46);yellow-card(87)
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,Signal Iduna Park,0,Borussia Dortmund,Man City,Milorad Mazic,0,0,1,0,7.07,6.63,15,6,1,0,7,4,6,2,2,0,0,0,682,729,84,88,520,544,438,478,12,6,9,11,16,16,11,9,56,69,9,20,31,69,0,0,0,0,25,13,36,22,11,9,69,59,32,20,11,9,3,7,67,43,6,20,0,0,7,10,2,8,shot-on-post(36);goal(57),yellow-card(29);yellow-card(58);yellow-card(92)
2012/2013,UEFA Champions League Group Stages,2012/12/04,19:45,Santiago Bernabéu,0,Real Madrid,Ajax,Pavel Královec,2,0,4,1,7.18,6.28,20,12,1,0,9,5,7,5,4,2,0,0,520,701,82,90,375,549,309,493,15,7,6,4,15,10,4,6,40,40,6,3,67,33,0,0,0,0,14,14,18,20,4,6,78,70,18,13,11,18,7,5,29,40,5,8,1,0,9,14,3,0,shot-on-post(11);goal(13);goal(28);goal(49);error-to-goal(60);yellow-card(77);yellow-card(82);goal(88),goal(60)
2012/2013,UEFA Champions League Group Stages,2012/12/05,19:45,Donbass Arena,0,Shakhtar,Juventus,Jonas Eriksson,0,0,0,1,6.54,7.11,11,15,0,1,3,1,4,10,4,4,0,0,622,586,81,79,447,399,362,315,10,12,9,6,17,12,6,9,53,50,7,10,41,59,0,0,0,0,19,24,25,33,6,9,76,73,15,44,23,17,7,2,29,100,16,13,0,1,14,12,1,2,yellow-card(20);yellow-card(30);yellow-card(40);yellow-card(71),yellow-card(8);shot-on-post(53);own-goal(56);yellow-card(87)
2012/2013,UEFA Champions League Group Stages,2012/12/05,19:45,Stamford Bridge,0,Chelsea,FC Nordsjaelland,Bas Nijhuis,2,0,6,1,7.69,6.21,32,8,0,0,18,5,9,2,5,1,58.7,41.3,750,577,90,83,558,403,502,335,21,7,17,6,30,11,6,17,57,55,10,5,67,33,0,0,0,0,16,23,22,40,6,17,73,58,8,43,11,6,13,1,54,0,10,11,0,1,7,15,4,3,penalty_saved(32);penalty-missed(35);penalty_scored(38);goal(47);goal(51);goal(56);goal(63);goal(71);yellow-card(90),penalty-missed(32);penalty_saved(35);yellow-card(37);goal(46);yellow-card(50);error-to-goal(71);yellow-card(84)
