Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2017/2018,Champions League Final Stage,2018/5/26,19:45,Kiev Olympic Stadium,61561,Real Madrid,Liverpool,Milorad Mazic,0,0,3,1,7.06,6.29,14,13,1,1,5,2,6,3,3,8,65.5,34.5,835,479,89,76,645,327,575,248,10,9,11,9,20,16,9,11,55,56,15,13,54,46,10,18,18,10,11,18,20,29,9,11,55,62,14,14,10,8,9,5,67,40,9,4,1,2,5,18,7,3,shot-on-post(48);goal(51);goal(64);goal(83),error-to-goal(51);goal(55);shot-on-post(70);yellow-card(82);error-to-goal(83)
2017/2018,Champions League Final Stage,2018/5/01,19:45,Santiago Bernabéu,77459,Real Madrid,Bayern,Cüneyt Çakir,1,1,2,2,6.89,6.98,9,22,0,1,3,10,5,5,1,7,40.2,59.8,607,798,80,86,402,577,320,496,7,16,13,13,14,18,13,13,93,72,20,22,48,52,13,29,29,13,18,14,31,27,13,13,58,52,39,14,11,17,6,11,67,55,13,13,1,1,10,10,3,0,error-to-goal(3);goal(11);goal(46);yellow-card(62);yellow-card(65);yellow-card(88);yellow-card(89),goal(3);shot-on-post(33);error-to-goal(46);goal(63)
2017/2018,Champions League Final Stage,2018/5/02,19:45,Olimpico,61889,Roma,Liverpool,Damir Skomina,1,2,4,2,6.92,6.34,24,11,0,0,6,5,15,1,3,5,60.1,39.9,740,545,81,70,527,371,429,259,16,9,12,11,18,14,11,12,67,79,40,17,70,30,23,34,34,23,7,13,18,25,11,12,39,52,17,42,5,7,7,3,71,33,7,4,2,2,10,14,3,5,error-to-goal(9);own-goal(15);error-to-goal(25);goal(52);yellow-card(77);yellow-card(84);goal(86);penalty_scored(94),goal(9);goal(25);yellow-card(44);error-to-goal(52);yellow-card(84);yellow-card(90)
2017/2018,Champions League Final Stage,2018/4/24,19:45,Anfield,51236,Liverpool,Roma,Dr. Felix Brych,2,0,5,2,7.10,6.68,21,14,1,0,12,6,6,5,3,3,49.2,50.8,641,671,75,77,439,452,329,346,17,11,7,13,12,18,13,7,58,72,17,30,36,64,27,20,20,27,15,18,28,25,13,7,54,72,16,32,13,13,7,4,71,50,13,10,1,1,13,7,5,3,goal(35);shot-on-post(38);yellow-card(39);goal(45);goal(56);goal(61);goal(68);yellow-card(74);error-to-goal(81);yellow-card(85),yellow-card(26);clearance-off-the-line(64);goal(81);penalty_scored(85);yellow-card(88)
2017/2018,Champions League Final Stage,2018/4/25,19:45,Allianz Arena,70000,Bayern,Real Madrid,Björn Kuipers,1,1,1,2,6.53,6.82,17,7,0,0,5,4,6,2,6,1,60.3,39.7,763,592,86,81,585,392,502,316,15,5,9,13,16,17,13,9,56,76,12,13,48,52,16,9,9,16,17,19,30,28,13,9,57,68,4,27,12,12,10,3,40,0,12,13,1,1,8,14,0,6,goal(28);yellow-card(52);error-to-goal(57);yellow-card(89),error-to-goal(28);goal(44);goal(57);yellow-card(78)
2017/2018,Champions League Final Stage,2018/4/10,19:45,Olimpico,56580,Roma,Barcelona,Clément Turpin,1,0,3,0,7.38,6.03,17,9,0,0,6,3,9,4,2,2,43.2,56.8,556,665,74,76,347,492,258,374,15,5,6,6,11,9,6,6,55,67,15,7,68,32,15,7,7,15,15,13,21,19,6,6,71,68,22,21,13,9,6,3,67,33,8,12,0,0,19,10,0,4,goal(6);yellow-card(38);yellow-card(44);penalty_scored(58);goal(82),yellow-card(57);yellow-card(63);yellow-card(72)
2017/2018,Champions League Final Stage,2018/4/10,19:45,Etihad Stadium,53461,Man City,Liverpool,Antonio Miguel Mateu Lahoz,1,0,1,2,6.55,6.85,20,5,0,0,3,3,5,2,12,0,68.3,31.7,865,514,85,68,646,309,547,211,15,2,18,14,27,21,14,18,67,67,23,20,53,47,19,24,24,19,15,15,29,33,14,18,52,45,13,40,6,15,9,2,44,50,6,9,1,0,5,7,8,0,,
2017/2018,Champions League Final Stage,2018/4/11,19:45,Allianz Arena,70000,Bayern,Sevilla,William Collum,0,0,0,0,6.89,6.66,18,11,0,1,6,0,10,8,2,3,49.7,50.3,665,659,84,83,465,489,390,407,15,10,17,10,19,15,10,17,89,67,20,16,56,44,19,17,17,19,17,9,27,26,10,17,63,35,14,25,7,4,9,1,33,100,7,12,0,0,13,12,5,1,yellow-card(93),yellow-card(2);yellow-card(11);shot-on-post(59);yellow-card(81);red-card(92)
2017/2018,Champions League Final Stage,2018/4/11,19:45,Santiago Bernabéu,75796,Real Madrid,Juventus,Michael Oliver,0,2,1,3,6.51,7.03,18,11,1,0,6,6,8,3,4,2,61.6,38.4,819,565,90,82,618,388,559,318,13,6,11,13,13,16,13,11,85,81,15,13,54,46,14,14,14,14,11,9,24,20,13,11,46,45,22,25,10,9,7,3,71,33,7,8,1,0,8,20,4,2,yellow-card(22);shot-on-post(47);error-to-goal(60);yellow-card(81);penalty_scored(97);yellow-card(99),goal(2);yellow-card(17);yellow-card(29);yellow-card(36);goal(37);goal(60);yellow-card(67);yellow-card(73);yellow-card(90);red-card(93)
2017/2018,Champions League Final Stage,2018/4/03,19:45,Ramón Sánchez-Pizjuán,40635,Sevilla,Bayern,Daniele Orsato,1,1,1,2,6.60,6.82,9,14,0,0,4,4,4,6,1,4,42.1,57.9,596,761,81,85,416,567,338,484,7,11,12,13,20,18,13,12,60,72,15,13,54,46,17,11,11,17,15,14,28,26,13,12,54,54,23,18,11,15,3,6,0,17,6,10,0,0,12,9,1,3,yellow-card(15);goal(32);yellow-card(90),yellow-card(13);yellow-card(34);own-goal(37);goal(68);yellow-card(85)
