Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2018/2019,Champions League Group Stages,2018/12/11,17:55,Türk Telekom Stadi,33972,Galatasaray,Porto,Aleksey Kulbakov,1,2,2,3,6.48,6.67,15,4,1,0,5,3,8,1,2,0,63.6,36.4,682,471,81,70,501,291,407,204,13,3,7,5,12,18,5,7,58,28,23,20,53,47,26,17,17,26,23,10,28,17,5,7,82,59,7,33,7,8,7,4,43,25,5,10,1,0,14,16,3,3,penalty_scored(46);error-to-goal(57);goal(65);penalty-missed(67);yellow-card(87),goal(17);penalty_scored(42);goal(57);yellow-card(87)
2018/2019,Champions League Group Stages,2018/12/11,17:55,VELTINS-Arena,48883,Schalke,Lokomotiv Moscow,Anastasios Sidiropoulos,0,0,1,0,6.88,6.69,17,8,0,0,6,1,4,5,7,2,57.8,42.2,743,617,81,75,523,395,426,295,9,6,12,7,27,16,7,12,44,44,21,28,43,57,22,26,27,23,20,28,27,40,7,12,74,70,10,33,5,14,11,2,45,50,13,11,0,1,16,14,3,2,yellow-card(27);yellow-card(48);yellow-card(87);goal(91),yellow-card(46);yellow-card(65);yellow-card(80);error-to-goal(91)
2018/2019,Champions League Group Stages,2018/12/11,20:00,Jan Breydelstadion,25645,Club Bruges,Atletico,Davide Massa,0,0,0,0,6.60,6.64,4,9,0,0,2,3,2,4,0,2,43,57,598,740,73,79,402,548,293,435,3,8,4,11,5,20,11,4,80,55,18,12,60,40,12,18,18,12,13,7,24,11,11,4,54,64,35,16,8,14,2,8,0,50,6,4,0,0,13,8,1,1,yellow-card(56);yellow-card(76),yellow-card(20);yellow-card(48);yellow-card(57)
2018/2019,Champions League Group Stages,2018/12/11,20:00,Stade Louis II,8731,Monaco,Borussia Dortmund,Craig Pawson,0,1,0,2,6.13,7.15,6,14,0,0,0,4,4,7,2,3,37.9,62.1,637,957,86,89,452,763,389,679,5,12,5,10,15,19,10,5,33,53,6,8,43,57,9,5,5,9,18,27,28,32,10,5,64,84,23,15,5,13,4,6,50,50,17,9,1,1,10,12,2,4,yellow-card(21);yellow-card(27);yellow-card(31);yellow-card(78),goal(15);yellow-card(49);yellow-card(68);goal(88)
2018/2019,Champions League Group Stages,2018/12/11,20:00,Camp Nou,69961,Barcelona,Tottenham,Milorad Mazic,1,0,1,1,6.84,6.53,14,17,2,0,3,7,8,3,3,7,48.8,51.2,715,706,85,86,520,543,443,465,12,13,13,9,19,15,9,13,68,60,10,10,50,50,8,12,12,8,16,15,25,28,9,13,64,54,15,5,15,10,2,5,100,60,9,10,2,1,9,19,4,1,goal(7);shot-on-post(45);yellow-card(68);shot-on-post(84),error-to-goal(7);yellow-card(15);goal(85)
2018/2019,Champions League Group Stages,2018/12/11,20:00,Giuseppe Meazza,62533,Inter,PSV Eindhoven,Felix Zwayer,0,1,1,1,6.84,6.83,23,6,0,0,9,5,7,1,7,0,65.2,34.8,837,558,87,78,629,349,547,273,22,4,12,8,19,17,8,12,63,47,19,17,53,47,18,18,18,18,16,17,24,29,8,12,67,59,9,44,8,14,6,2,67,0,10,7,1,0,15,17,1,4,error-to-goal(13);yellow-card(44);yellow-card(71);goal(73);yellow-card(95),goal(13);yellow-card(52);yellow-card(71);yellow-card(86);yellow-card(91)
2018/2019,Champions League Group Stages,2018/12/11,20:00,Anfield,52015,Liverpool,Napoli,Damir Skomina,1,0,1,0,7.03,6.60,23,8,0,0,5,3,13,5,5,0,48.2,51.8,732,753,79,76,500,543,395,414,23,5,11,11,16,18,11,11,69,61,21,20,51,49,24,17,17,24,19,23,30,34,11,11,63,68,21,28,9,10,3,3,33,33,18,12,0,0,16,6,5,4,yellow-card(13);goal(34);yellow-card(83);yellow-card(91);yellow-card(93),yellow-card(40)
2018/2019,Champions League Group Stages,2018/12/11,20:00,Rajko Mitic Stadium,48357,FK Crvena Zvezda,PSG,William Collum,0,2,1,4,6.01,7.32,7,15,0,0,3,9,3,5,1,1,29.3,70.7,438,843,73,88,267,675,195,597,4,13,8,10,13,17,10,8,62,59,7,10,41,59,9,8,8,9,10,16,20,24,10,8,50,67,17,15,11,9,0,3,0,33,11,3,2,0,19,12,6,3,yellow-card(10);yellow-card(28);goal(56);yellow-card(78);yellow-card(87);error-to-goal(91),goal(9);yellow-card(29);goal(40);yellow-card(62);goal(74);goal(92)
2018/2019,Champions League Group Stages,2018/12/12,17:55,Doosan Arena,11217,Viktoria Plzen,Roma,Anthony Taylor,0,0,2,1,6.85,6.52,13,12,0,0,4,4,6,4,3,4,37.7,62.3,489,740,74,87,318,537,236,469,11,10,2,17,3,26,17,2,67,65,23,18,56,44,29,12,12,29,17,12,34,14,17,2,50,86,26,16,16,7,4,3,75,67,11,8,0,0,14,17,3,2,yellow-card(22);goal(62);goal(72),goal(68);yellow-card(79);second-yellow(92)
2018/2019,Champions League Group Stages,2018/12/12,17:55,Santiago Bernabéu,51636,Real Madrid,CSKA Moscow,Artur Manuel Soares Dias,0,2,0,3,6.59,7.41,19,13,1,0,6,6,4,6,9,1,68.4,31.6,865,498,92,81,651,293,596,237,14,11,24,13,31,24,13,24,77,54,10,13,43,57,12,11,11,12,19,18,32,42,13,24,59,43,14,41,8,5,8,6,25,67,11,8,0,0,10,15,0,1,shot-on-post(24);yellow-card(93),goal(37);goal(43);goal(73);yellow-card(78)
