Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2011/2012,Champions League Group Stages,2011/12/06,19:45,Stamford Bridge,0,Chelsea,Valencia,Gianluca Rocchi,2,0,3,0,7.34,6.15,13,10,0,1,6,5,5,3,2,2,0,0,495,822,76,87,301,655,230,567,9,8,7,9,13,16,9,7,54,56,9,2,82,18,0,0,0,0,29,25,38,32,9,7,76,78,30,10,31,15,3,8,0,38,19,22,0,2,8,11,1,1,goal(3);goal(22);yellow-card(68);goal(76),shot-on-post(5);error-to-goal(22);yellow-card(69)
2011/2012,Champions League Group Stages,2011/12/06,19:45,Cristal Arena,0,Genk,Leverkusen,Paolo Tagliavento,1,0,1,1,6.87,6.83,7,19,0,1,5,8,1,7,1,4,0,0,529,771,78,86,348,609,270,526,7,15,9,6,15,17,6,9,60,35,6,7,46,54,0,0,0,0,19,14,25,23,6,9,76,61,22,10,26,15,5,7,60,14,9,8,0,0,7,5,4,0,goal(30);yellow-card(42);yellow-card(90),shot-on-post(55);goal(79);yellow-card(86)
2011/2012,Champions League Group Stages,2011/12/06,19:45,Karaiskaki Stadium,0,Olympiacos,Arsenal,Alberto Undiano Mallenco,2,0,3,1,7.11,6.53,25,12,2,0,6,4,13,4,6,4,0,0,475,690,67,79,277,482,185,380,14,11,5,15,16,22,15,5,31,68,13,14,48,52,0,0,0,0,32,20,47,25,15,5,68,80,27,28,13,16,8,2,63,50,9,25,0,6,12,13,3,2,yellow-card(4);goal(16);yellow-card(29);goal(36);shot-on-post(47);shot-on-post(89);goal(89),error-to-goal(16);error-to-goal(36);goal(57);yellow-card(61);yellow-card(81)
2011/2012,Champions League Group Stages,2011/12/06,19:45,Signal Iduna Park,0,Borussia Dortmund,Marseille,Howard Webb,2,1,2,3,6.83,7.35,15,12,0,0,4,4,7,4,4,4,0,0,733,601,76,71,552,390,421,277,13,10,12,13,14,26,13,12,86,50,16,28,36,64,0,0,0,0,28,19,41,31,13,12,68,61,14,29,15,30,3,6,33,50,17,15,0,0,13,16,1,3,goal(23);penalty_scored(32);yellow-card(68),yellow-card(29);yellow-card(44);goal(49);yellow-card(73);yellow-card(75);yellow-card(81);goal(85);goal(87)
2011/2012,Champions League Group Stages,2011/12/06,19:45,Camp Nou,0,Barcelona,BATE,William Collum,1,0,4,0,7.52,5.98,22,2,1,0,9,0,11,2,2,0,0,0,1014,408,92,69,867,288,801,200,16,2,5,2,14,3,2,5,36,67,4,0,100,0,0,0,0,0,9,15,11,20,2,5,82,75,3,27,27,18,6,0,50,0,6,8,0,0,6,16,3,4,goal(35);goal(60);goal(63);shot-on-post(81);penalty_scored(88),yellow-card(44)
2011/2012,Champions League Group Stages,2011/12/06,19:45,Synot Tip Arena,0,Viktoria Plzen,AC Milan,István Vad,0,0,2,2,6.76,6.83,20,13,2,1,5,6,13,5,2,2,0,0,518,670,83,83,345,512,285,427,16,10,6,5,20,14,5,6,30,36,2,6,25,75,0,0,0,0,19,27,24,33,5,6,79,82,16,23,21,16,8,2,100,50,13,10,3,0,18,9,5,1,error-to-goal(47);error-to-goal(48);shot-on-post(57);shot-on-post(83);yellow-card(86);goal(89);yellow-card(91);goal(93),yellow-card(11);goal(47);goal(48);shot-on-post(56)
2011/2012,Champions League Group Stages,2011/12/06,19:45,Estadio do Dragao,0,Porto,Zenit,Carlos Velasco Carballo,0,0,0,0,7.03,7.14,24,3,0,0,8,0,9,1,7,2,0,0,750,556,75,64,519,333,391,212,16,0,14,2,29,8,2,14,48,25,13,6,68,32,0,0,0,0,21,41,23,55,2,14,91,75,14,43,24,26,10,2,40,0,26,15,0,0,16,11,0,10,yellow-card(38);yellow-card(48);yellow-card(71),yellow-card(28);yellow-card(40);yellow-card(77)
2011/2012,Champions League Group Stages,2011/12/06,19:45,Neo GSP Stadium,0,APOEL Nicosia,Shakhtar,Ovidiu Hategan,0,0,0,2,6.42,7.37,6,22,0,0,1,10,2,5,3,7,0,0,515,723,76,84,361,549,275,462,3,19,10,15,25,22,15,10,40,68,4,6,40,60,0,0,0,0,16,19,31,29,15,10,52,66,18,16,12,27,5,7,0,71,4,9,0,0,14,18,0,2,yellow-card(8);yellow-card(11);penalty_saved(12);yellow-card(72);yellow-card(80),penalty-missed(12);yellow-card(37);yellow-card(43);goal(62);goal(78);yellow-card(82)
2011/2012,Champions League Group Stages,2011/12/07,19:45,St Jakob-Park,0,FC Basel 1893,Man Utd,Björn Kuipers,1,0,2,1,6.95,6.71,12,22,0,1,5,6,4,10,3,6,0,0,626,707,77,83,398,501,307,417,7,17,10,8,13,17,8,10,77,47,6,10,38,63,0,0,0,0,27,22,35,32,8,10,77,69,60,22,15,23,2,7,50,29,19,18,1,2,13,18,0,3,goal(9);yellow-card(28);goal(84);error-to-goal(89);yellow-card(91),error-to-goal(9);yellow-card(48);error-to-goal(84);yellow-card(86);shot-on-post(89);goal(89)
2011/2012,Champions League Group Stages,2011/12/07,19:45,Estadio da Luz,0,Benfica,Otelul Galati,Manuel Gräfe,1,0,1,0,7.24,6.70,11,8,0,0,3,4,5,3,3,1,0,0,762,564,82,74,602,398,493,295,9,7,7,8,15,15,8,7,47,53,9,9,50,50,0,0,0,0,23,20,31,27,8,7,74,74,16,31,29,31,5,1,20,100,12,16,0,0,19,17,2,2,goal(7);clearance-off-the-line(34);yellow-card(70),yellow-card(83);yellow-card(86)
