Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2016/2017,Champions League Group Stages,2016/12/06,19:45,Parc des Princes,42650,PSG,Ludogorets Razgrad,Anastasios Sidiropoulos,0,1,2,2,6.81,6.79,25,6,2,0,4,2,10,3,11,1,64,36,821,548,89,80,587,349,522,278,16,5,15,7,22,13,7,15,68,54,16,6,73,27,15,7,7,15,16,21,23,36,7,15,70,58,10,45,10,22,19,3,42,33,14,10,1,2,10,18,3,1,yellow-card(17);shot-on-post(35);goal(61);error-to-goal(70);shot-on-post(78);goal(92),goal(15);goal(69)
2016/2017,Champions League Group Stages,2016/12/06,19:45,St Jakob-Park,36000,FC Basel 1893,Arsenal,Jorge Sousa,0,2,1,4,6.37,7.32,15,12,0,1,5,7,7,2,3,3,40.9,59.1,653,888,83,87,463,716,384,625,12,9,14,11,19,15,11,14,74,73,6,15,29,71,17,4,4,17,16,16,27,30,11,14,59,53,4,18,15,20,7,2,57,0,11,12,0,0,9,13,2,1,yellow-card(66);goal(78),goal(8);goal(16);yellow-card(36);goal(47);goal(53);shot-on-post(67)
2016/2017,Champions League Group Stages,2016/12/06,19:45,Kiev Olympic Stadium,14036,Dynamo Kyiv,Besiktas,Craig Thomson,4,0,6,0,7.64,5.44,16,6,1,0,12,0,3,2,1,4,52.4,47.6,675,609,88,85,523,469,459,398,11,5,9,8,17,13,8,9,53,62,6,1,86,14,3,4,4,3,15,10,23,19,8,9,65,53,15,13,6,14,1,3,100,33,2,10,0,2,11,9,3,0,goal(9);penalty_scored(30);goal(32);yellow-card(43);goal(47);goal(60);goal(77);shot-on-post(81),yellow-card(20);red-card(29);error-to-goal(32);yellow-card(49);second-yellow(56);error-to-goal(60)
2016/2017,Champions League Group Stages,2016/12/06,19:45,Estádio da Luz,55634,Benfica,Napoli,Antonio Miguel Mateu Lahoz,0,0,1,2,6.50,6.91,14,14,0,0,3,6,7,4,4,4,46,54,708,777,83,82,483,573,401,471,11,12,8,8,15,12,8,8,53,67,4,14,22,78,12,6,6,12,14,21,22,29,8,8,64,72,26,22,20,9,7,2,57,50,14,10,1,3,15,8,0,7,goal(87);yellow-card(89),yellow-card(15);goal(60);goal(79);error-to-goal(87)
2016/2017,Champions League Group Stages,2016/12/06,19:45,Camp Nou,67157,Barcelona,Borussia M.Gladbach,Sergey Karasev,1,0,4,0,7.53,6.23,13,1,0,0,8,0,4,0,1,1,72.6,27.4,1153,564,91,80,991,369,905,294,10,1,10,11,23,16,11,10,43,69,3,2,60,40,2,3,3,2,18,26,29,36,11,10,62,72,6,27,12,29,5,2,60,50,13,13,0,0,7,5,1,3,goal(16);goal(50);goal(53);goal(67),yellow-card(55)
2016/2017,Champions League Group Stages,2016/12/06,19:45,Etihad Stadium,51297,Man City,Celtic,Slavko Vincic,1,1,1,1,6.70,6.71,10,16,0,0,2,6,3,7,5,3,57.5,42.5,738,591,87,86,577,427,503,366,9,14,9,7,13,15,7,9,69,47,7,15,32,68,14,8,8,14,19,14,26,23,7,9,73,61,13,16,4,13,8,6,38,33,10,11,1,0,6,16,6,4,goal(8);yellow-card(79),goal(4);yellow-card(44);yellow-card(85)
2016/2017,Champions League Group Stages,2016/12/06,19:45,Allianz Arena,70000,Bayern,Atletico,Clément Turpin,1,0,1,0,7.07,6.74,15,5,0,0,4,3,6,2,5,0,70.6,29.4,1036,539,89,73,833,350,739,257,8,5,17,8,34,20,8,17,50,40,13,23,36,64,14,22,22,14,20,35,28,52,8,17,71,67,11,20,25,27,6,1,50,0,18,8,0,0,11,9,0,2,goal(28),yellow-card(61)
2016/2017,Champions League Group Stages,2016/12/06,19:45,Philips Stadion,33400,PSV Eindhoven,FC Rostov,Deniz Aytekin,0,0,0,0,7.05,6.95,17,6,0,0,5,3,8,3,4,0,68,32,920,545,82,62,701,340,572,211,13,5,15,4,23,12,4,15,65,33,33,20,62,38,30,23,23,30,18,24,22,39,4,15,82,62,16,52,9,15,6,1,67,0,16,10,0,0,12,8,0,1,yellow-card(63);yellow-card(87),yellow-card(40);clearance-off-the-line(86)
2016/2017,Champions League Group Stages,2016/12/07,19:45,BayArena,21928,Leverkusen,Monaco,Gediminas Mazeika,1,0,3,0,7.23,6.66,12,11,1,1,6,0,5,7,1,4,48,52,656,716,77,77,437,477,336,367,8,11,7,23,20,35,23,7,35,66,23,33,41,59,28,28,28,28,22,24,45,31,23,7,49,77,18,30,21,24,7,5,14,80,11,10,0,1,18,11,4,1,goal(30);goal(48);penalty-missed(82);own-goal(82);yellow-card(88),yellow-card(24);yellow-card(41);shot-on-post(56);yellow-card(88)
2016/2017,Champions League Group Stages,2016/12/07,19:45,Wembley Stadium,62034,Tottenham,CSKA Moscow,Nicola Rizzoli,2,1,3,1,7.35,6.34,25,6,0,0,11,3,12,3,2,0,72.3,27.7,908,459,89,67,684,268,612,180,22,6,17,3,29,11,3,17,59,27,23,6,79,21,9,19,20,10,16,20,19,37,3,17,84,54,15,34,11,18,11,1,73,0,8,8,0,1,7,15,4,0,goal(38);goal(46);own-goal(77),yellow-card(31);goal(33);yellow-card(63);error-to-goal(77)
2016/2017,Champions League Group Stages,2016/12/07,19:45,Santiago Bernabéu,76894,Real Madrid,Borussia Dortmund,Szymon Marciniak,1,0,2,2,7.04,6.85,15,12,1,0,9,7,5,3,1,2,46,54,697,780,84,87,481,583,402,507,10,7,13,10,20,15,10,13,65,67,9,7,56,44,7,9,9,7,22,20,32,33,10,13,69,61,6,33,17,9,6,5,33,40,13,17,0,0,9,15,3,0,goal(28);yellow-card(38);goal(53);yellow-card(69);shot-on-post(78),goal(60);clearance-off-the-line(69);yellow-card(71);goal(88)
2016/2017,Champions League Group Stages,2016/12/07,19:45,Polish Army Stadium,28232,Legia Warszawa,Sporting,Gianluca Rocchi,1,0,1,0,7.06,6.49,10,18,0,0,4,5,5,8,1,5,36.1,63.9,550,809,74,87,349,601,257,525,9,10,12,8,17,13,8,12,71,62,9,18,33,67,8,19,19,8,23,21,31,33,8,12,74,64,23,7,19,11,2,7,100,43,16,18,0,0,14,14,8,1,goal(30);yellow-card(36);yellow-card(74);yellow-card(75);yellow-card(79);yellow-card(81),yellow-card(56);second-yellow(85)
2016/2017,Champions League Group Stages,2016/12/07,19:45,Parc OL,52423,Lyon,Sevilla,Jonas Eriksson,0,0,0,0,6.99,6.99,24,2,2,1,5,0,13,2,6,0,58.2,41.8,829,645,84,74,584,427,492,318,18,2,19,15,31,17,15,19,61,88,15,10,60,40,13,12,12,13,24,30,39,49,15,19,62,61,9,23,14,20,8,3,38,33,18,22,0,1,10,12,3,4,shot-on-post(24);shot-on-post(37);yellow-card(38);yellow-card(53),shot-on-post(19);yellow-card(32);yellow-card(36);yellow-card(73)
2016/2017,Champions League Group Stages,2016/12/07,19:45,"Allianz Stadium, Turin",39380,Juventus,Dinamo Zagreb,Anthony Taylor,0,0,2,0,7.40,6.27,18,3,0,0,8,2,6,0,4,1,63.9,36.1,872,549,87,78,686,386,600,303,16,3,16,0,24,5,0,16,67,0,11,5,69,31,6,10,10,6,17,16,17,32,0,16,100,50,12,35,17,14,7,3,29,0,8,12,0,0,9,12,2,2,yellow-card(15);goal(52);yellow-card(54);goal(73),yellow-card(61)
2016/2017,Champions League Group Stages,2016/12/07,19:45,Jan Breydelstadion,18981,Club Bruges,Copenhagen,Michael Oliver,0,2,0,2,6.44,7.08,8,8,0,0,4,5,1,3,3,0,48.4,51.6,628,645,83,80,433,463,361,371,6,6,3,3,6,5,3,3,50,60,15,22,41,59,11,26,26,11,15,13,18,16,3,3,83,81,35,24,18,12,6,4,50,75,10,13,0,0,15,12,7,4,yellow-card(83),own-goal(8);yellow-card(10);goal(15);yellow-card(45)
2016/2017,Champions League Group Stages,2016/12/07,19:45,Estádio do Dragão,39310,Porto,Leicester,Felix Zwayer,3,0,5,0,7.64,6.02,17,6,0,1,7,0,6,4,4,2,66.9,33.1,848,491,89,70,624,312,553,218,13,3,15,8,19,12,8,15,79,67,13,17,43,57,6,24,24,6,10,27,18,42,8,15,56,64,24,31,11,16,4,1,50,100,23,6,0,0,8,11,1,3,goal(6);goal(26);goal(44);penalty_scored(64);goal(77),yellow-card(38);shot-on-post(88)
2016/2017,Champions League Group Stages,2016/11/22,17:00,VEB Arena,19164,CSKA Moscow,Leverkusen,Alberto Undiano Mallenco,0,1,1,1,6.74,6.95,13,10,0,1,5,5,5,3,3,2,58.1,41.9,718,607,77,76,508,370,389,281,7,7,12,15,18,21,15,12,67,71,22,20,52,48,27,15,15,27,20,25,35,37,15,12,57,68,15,36,11,25,5,4,60,75,19,14,0,2,14,12,3,2,yellow-card(37);yellow-card(62);penalty_scored(75),goal(16);yellow-card(72);yellow-card(74);yellow-card(77);shot-on-post(80)
2016/2017,Champions League Group Stages,2016/11/22,19:45,Stade Louis II,13100,Monaco,Tottenham,Björn Kuipers,0,0,2,1,6.97,6.69,16,6,0,0,11,2,5,3,0,1,37.5,62.5,555,763,75,83,329,562,248,466,13,6,12,10,24,14,10,12,50,71,14,12,54,46,21,5,5,21,20,24,30,36,10,12,67,67,36,23,7,10,5,7,40,43,12,16,0,0,11,14,0,3,penalty-missed(11);goal(48);yellow-card(51);goal(53);yellow-card(57),yellow-card(10);penalty_saved(11);yellow-card(21);penalty_scored(52);yellow-card(84)
2016/2017,Champions League Group Stages,2016/11/22,19:45,Estádio José Alvalade,50046,Sporting,Real Madrid,William Collum,0,1,1,2,6.44,6.91,10,10,0,0,2,2,4,5,4,3,40.8,59.2,627,817,84,87,431,633,363,549,7,7,10,12,15,19,12,10,67,63,12,15,44,56,14,13,13,14,18,20,30,30,12,10,60,67,25,14,20,12,2,8,50,50,15,11,0,0,16,9,2,2,yellow-card(57);red-card(64);penalty_scored(80);yellow-card(90);yellow-card(92),goal(29);yellow-card(40);yellow-card(65);goal(87)
2016/2017,Champions League Group Stages,2016/11/22,19:45,SIGNAL IDUNA PARK,55094,Borussia Dortmund,Legia Warszawa,Martin Strömbergsson,5,2,8,4,7.42,6.28,16,11,1,1,9,7,4,3,3,1,70.2,29.8,921,472,90,74,764,321,686,237,12,10,11,11,14,25,11,11,79,44,7,13,35,65,10,10,10,10,15,11,26,22,11,11,58,50,11,25,17,16,1,1,100,0,8,1,2,2,11,11,7,4,goal(17);goal(18);goal(20);goal(29);goal(32);goal(52);shot-on-post(78);goal(81);yellow-card(88);own-goal(92),goal(10);error-to-goal(20);goal(24);shot-on-post(29);error-to-goal(29);goal(57);yellow-card(61);yellow-card(63);goal(83)
2016/2017,Champions League Group Stages,2016/11/22,19:45,Maksimir,7834,Dinamo Zagreb,Lyon,Pavel Královec,0,0,0,1,6.68,7.05,8,18,0,1,2,8,5,6,1,4,32.3,67.7,556,951,73,88,363,758,266,669,6,12,9,14,17,29,14,9,53,48,11,8,58,42,10,9,9,10,24,16,38,25,14,9,63,64,25,8,17,16,1,5,0,20,8,9,0,0,9,16,1,1,yellow-card(36);yellow-card(80);yellow-card(91),shot-on-post(28);goal(72);yellow-card(81)
2016/2017,Champions League Group Stages,2016/11/22,19:45,Ramón Sánchez-Pizjuán,38942,Sevilla,Juventus,Mark Clattenburg,1,1,1,3,6.19,6.85,5,11,0,0,1,4,4,4,0,3,42.1,57.9,548,700,76,85,377,530,288,448,4,9,5,12,12,21,12,5,42,57,10,8,56,44,9,9,9,9,15,14,27,19,12,5,56,74,12,20,19,6,5,5,80,40,7,6,0,0,13,18,5,2,goal(9);second-yellow(36);yellow-card(37);red-card(56);yellow-card(94),yellow-card(25);yellow-card(42);penalty_scored(47);yellow-card(65);yellow-card(72);goal(84);goal(94)
2016/2017,Champions League Group Stages,2016/11/22,19:45,King Power Stadium,31443,Leicester,Club Bruges,Ruddy Buquet,2,0,2,1,6.98,6.66,12,8,0,0,8,3,2,4,2,1,53.3,46.7,690,644,76,75,481,420,364,315,9,7,11,3,21,7,3,11,52,43,31,27,53,47,31,27,27,31,14,18,17,29,3,11,82,62,28,49,10,10,11,7,55,29,8,10,0,0,6,8,2,4,goal(5);penalty_scored(30);yellow-card(90),goal(52)
2016/2017,Champions League Group Stages,2016/11/22,19:45,Telia Parken,32036,Copenhagen,Porto,Milorad Mazic,0,0,0,0,7.01,6.97,8,16,0,0,1,4,2,8,5,4,50.6,49.4,675,688,72,75,464,441,333,332,6,9,7,13,14,20,13,7,50,65,22,22,50,50,36,8,8,36,23,22,36,29,13,7,64,76,40,45,18,11,3,5,33,100,15,16,1,0,16,13,0,1,yellow-card(47);yellow-card(80);yellow-card(91),yellow-card(59);yellow-card(85);yellow-card(87)
2016/2017,Champions League Group Stages,2016/11/23,17:00,Olimp-2 Stadium,15211,FC Rostov,Bayern,Artur Manuel Soares Dias,1,1,3,2,6.87,6.52,6,21,0,0,5,9,0,5,1,7,23.2,76.8,393,912,54,89,217,714,117,632,4,20,5,8,9,15,8,5,56,53,15,14,52,48,14,15,15,14,11,9,19,14,8,5,58,64,41,19,21,12,3,7,33,14,5,4,1,4,9,8,0,4,yellow-card(30);error-to-goal(35);goal(44);penalty_scored(49);yellow-card(57);goal(67),clearance-off-the-line(9);goal(35);error-to-goal(44);yellow-card(48);error-to-goal(49);goal(52);error-to-goal(66)
2016/2017,Champions League Group Stages,2016/11/23,17:45,Vodafone Arena,36063,Besiktas,Benfica,Damir Skomina,0,3,3,3,6.57,6.85,10,15,0,4,5,4,3,10,2,1,57,43,766,638,85,82,582,446,493,366,6,11,6,12,15,23,12,6,40,52,8,2,80,20,2,8,8,2,23,29,35,35,12,6,66,83,5,11,17,15,5,2,60,50,20,12,0,0,11,13,9,2,yellow-card(29);goal(58);penalty_scored(83);goal(89);yellow-card(90),shot-on-post(2);goal(10);goal(25);shot-on-post(31);shot-on-post(31);shot-on-post(31);goal(31);yellow-card(34);yellow-card(77)
2016/2017,Champions League Group Stages,2016/11/23,19:45,Celtic Park,57937,Celtic,Barcelona,Daniele Orsato,0,1,0,2,6.46,7.21,6,10,0,1,3,4,1,5,2,1,36.8,63.2,618,905,84,88,420,723,353,639,4,9,16,16,24,24,16,16,67,67,6,3,67,33,5,4,4,5,24,25,40,41,16,16,60,61,12,7,26,11,1,5,0,40,17,16,0,0,13,12,7,1,yellow-card(23);yellow-card(71);yellow-card(87),goal(24);yellow-card(41);penalty_scored(55);yellow-card(63);yellow-card(71);shot-on-post(83);yellow-card(88)
