Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2020/2021,Champions League Final Stage,2021/5/29,20:00,Estádio do Dragão,14110,Man City,Chelsea,Antonio Miguel Mateu Lahoz,0,1,0,1,6.34,6.90,7,8,0,0,1,2,2,5,4,1,60.4,39.6,784,570,88,80,609,401,533,322,5,8,16,9,32,15,9,16,50,60,20,16,56,44,22,14,14,22,8,21,17,37,9,16,47,57,7,25,6,9,3,1,33,0,5,2,1,0,14,13,1,3,yellow-card(34);yellow-card(88),goal(42);yellow-card(57)
2020/2021,Champions League Final Stage,2021/5/04,20:00,Etihad Stadium,0,Man City,PSG,Björn Kuipers,1,0,2,0,7.20,6.21,12,14,1,1,5,0,3,5,4,9,44.1,55.9,645,773,88,91,469,582,411,530,9,9,15,14,21,25,14,15,71,56,7,4,64,36,2,9,9,2,22,18,36,33,14,15,61,55,23,14,11,7,6,6,50,17,12,11,1,0,15,12,1,1,goal(11);goal(63);yellow-card(71);yellow-card(74);shot-on-post(77),shot-on-post(16);yellow-card(22);red-card(69);yellow-card(71);yellow-card(87);yellow-card(89)
2020/2021,Champions League Final Stage,2021/5/05,20:00,Stamford Bridge,0,Chelsea,Real Madrid,Daniele Orsato,1,0,2,0,7.09,6.25,15,7,2,0,5,5,8,0,2,2,32.3,67.7,518,883,81,89,334,703,270,629,14,6,9,10,15,17,10,9,60,59,14,11,56,44,14,11,11,14,18,12,28,21,10,9,64,57,17,4,16,8,1,3,100,67,6,11,0,0,18,12,2,2,yellow-card(14);shot-on-post(28);goal(28);yellow-card(39);shot-on-post(47);goal(85);yellow-card(87),yellow-card(37);yellow-card(62);yellow-card(72);yellow-card(90)
2020/2021,Champions League Final Stage,2021/4/27,20:00,Alfredo Di Stéfano,0,Real Madrid,Chelsea,Danny Makkelie,1,1,1,1,6.56,6.72,9,11,1,0,1,5,6,2,2,4,50.8,49.2,757,733,87,89,582,562,506,502,9,9,5,16,9,23,16,5,56,70,14,10,58,42,13,11,11,13,21,14,37,19,16,5,57,74,13,6,11,16,4,6,100,17,10,14,0,0,11,9,2,2,shot-on-post(23);yellow-card(27);goal(29);yellow-card(60);yellow-card(65);yellow-card(78);yellow-card(89),goal(14);yellow-card(38)
2020/2021,Champions League Final Stage,2021/4/28,20:00,Parc des Princes,0,PSG,Man City,Dr. Felix Brych,1,0,1,2,6.35,7.01,10,11,0,0,4,6,2,3,4,2,40.6,59.4,622,851,87,92,457,677,396,625,8,6,10,17,18,23,17,10,56,74,2,4,33,67,2,4,4,2,15,18,32,28,17,10,47,64,14,15,6,7,6,4,83,50,10,9,1,2,9,15,1,1,goal(15);yellow-card(70);yellow-card(74);red-card(77),yellow-card(31);goal(64);goal(71);yellow-card(86)
2020/2021,Champions League Final Stage,2021/4/13,20:00,Ramón Sánchez-Pizjuán,0,Chelsea,Porto,Clément Turpin,0,0,0,1,6.65,6.76,8,8,0,0,1,2,2,3,5,3,46,54,672,701,79,80,432,485,340,387,8,6,9,13,13,27,13,9,69,48,29,24,55,45,18,35,35,18,24,25,37,34,13,9,65,74,33,6,11,4,6,9,67,11,21,10,1,0,14,20,5,0,,yellow-card(46);yellow-card(74);yellow-card(82);yellow-card(88);goal(93);yellow-card(95)
2020/2021,Champions League Final Stage,2021/4/13,20:00,Parc des Princes,0,PSG,Bayern,Daniele Orsato,0,1,0,1,6.67,7.02,10,14,2,0,3,5,6,7,1,2,44.5,55.5,624,685,82,85,396,477,325,406,8,10,21,17,36,24,17,21,58,71,10,7,59,41,9,8,8,9,17,23,34,44,17,21,50,52,26,11,12,9,6,7,83,29,8,10,0,0,10,21,7,3,shot-on-post(37);shot-on-post(39);yellow-card(55);yellow-card(90),goal(40);yellow-card(52);yellow-card(68)
2020/2021,Champions League Final Stage,2021/4/14,20:00,Anfield,0,Liverpool,Real Madrid,Björn Kuipers,0,0,0,0,6.77,6.82,15,6,0,0,4,2,8,1,3,3,56.1,43.9,831,720,83,78,612,502,508,394,14,5,15,9,35,19,9,15,43,47,16,7,70,30,12,11,11,12,15,26,24,41,9,15,63,63,6,34,10,16,11,3,36,33,6,5,0,0,10,5,1,1,yellow-card(25);yellow-card(59),yellow-card(25)
2020/2021,Champions League Final Stage,2021/4/14,20:00,SIGNAL IDUNA PARK,0,Borussia Dortmund,Man City,Carlos del Cerro Grande,1,0,1,2,6.31,7.13,10,17,0,2,3,5,3,7,4,5,38.2,61.8,604,875,84,91,441,710,372,645,8,11,7,14,15,22,14,7,47,64,6,13,32,68,11,8,8,11,13,14,27,21,14,7,48,67,19,9,6,16,2,11,50,55,6,5,0,0,7,8,3,1,goal(15);yellow-card(39),shot-on-post(25);penalty_scored(55);shot-on-post(58);goal(75)
2020/2021,Champions League Final Stage,2021/4/06,20:00,Etihad Stadium,0,Man City,Borussia Dortmund,Ovidiu Hategan,1,0,2,1,7.02,6.34,11,7,0,0,5,3,4,1,2,3,61.5,38.5,858,599,91,86,704,447,640,384,10,5,15,7,23,11,7,15,65,64,10,8,56,44,12,6,6,12,11,13,18,28,7,15,61,46,10,16,9,7,4,2,0,0,5,7,0,0,9,8,1,0,goal(19);goal(90),yellow-card(30);yellow-card(37);goal(84)
2020/2021,Champions League Final Stage,2021/4/06,20:00,Alfredo Di Stéfano,0,Real Madrid,Liverpool,Dr. Felix Brych,2,0,3,1,7.07,6.15,16,7,0,0,7,1,3,3,6,3,45.6,54.4,689,797,82,86,505,606,415,520,11,6,6,11,8,23,11,6,75,48,11,5,69,31,8,8,8,8,23,9,34,15,11,6,68,60,14,10,12,16,5,3,40,0,7,11,0,4,6,11,3,0,goal(27);goal(36);yellow-card(49);goal(65),error-to-goal(36);yellow-card(39);goal(51);yellow-card(56);yellow-card(83)
2020/2021,Champions League Final Stage,2021/4/07,20:00,Ramón Sánchez-Pizjuán,0,Porto,Chelsea,Slavko Vincic,0,1,0,2,6.32,6.91,12,6,0,1,5,3,3,3,4,0,39.7,60.3,538,715,79,85,343,539,271,460,9,5,15,5,24,12,5,15,63,42,21,12,64,36,27,6,6,27,15,13,20,28,5,15,75,46,11,26,7,9,9,4,78,25,4,8,1,0,11,17,5,2,yellow-card(63);yellow-card(74);yellow-card(79);error-to-goal(85),goal(32);shot-on-post(84);goal(85)
2020/2021,Champions League Final Stage,2021/4/07,20:00,Allianz Arena,0,Bayern,PSG,Antonio Miguel Mateu Lahoz,1,2,2,3,6.82,6.90,31,6,1,0,12,5,9,1,10,0,63.6,36.4,740,525,87,76,523,316,456,240,24,3,12,8,15,16,8,12,80,50,14,8,64,36,16,6,6,16,20,11,28,23,8,12,71,48,3,45,12,7,15,1,33,100,8,12,2,0,16,7,1,3,shot-on-post(2);error-to-goal(3);yellow-card(35);goal(37);clearance-off-the-line(52);goal(60);yellow-card(70);yellow-card(72);yellow-card(89),goal(3);goal(28);yellow-card(62);goal(68)
2020/2021,Champions League Final Stage,2021/3/16,20:00,Puskás Aréna,0,Man City,Borussia M.Gladbach,Sergey Karasev,2,0,2,0,6.96,6.19,10,6,0,0,6,3,3,3,1,0,67.4,32.6,1001,551,92,84,849,408,781,344,10,5,11,9,23,14,9,11,48,64,9,4,69,31,8,5,5,8,14,17,23,28,9,11,61,61,9,17,5,6,7,2,43,0,5,9,0,0,4,8,2,2,goal(12);goal(18);yellow-card(55);yellow-card(82),yellow-card(61)
2020/2021,Champions League Final Stage,2021/3/16,20:00,Alfredo Di Stéfano,0,Real Madrid,Atalanta,Danny Makkelie,1,0,3,1,7.14,6.19,12,13,1,0,6,5,3,5,3,3,52.7,47.3,754,663,85,82,551,480,470,393,9,10,18,11,22,20,11,18,82,55,7,6,54,46,5,8,8,5,15,14,26,32,11,18,58,44,19,6,21,12,0,5,0,20,10,6,0,1,14,13,0,0,goal(34);yellow-card(39);penalty_scored(60);shot-on-post(68);yellow-card(73);yellow-card(77);goal(84),error-to-goal(34);yellow-card(58);goal(83)
2020/2021,Champions League Final Stage,2021/3/17,20:00,Allianz Arena,0,Bayern,Lazio,István Kovács,1,0,2,1,6.79,6.28,12,5,1,0,4,2,4,3,4,0,58.6,41.4,828,629,88,81,653,453,573,368,8,5,16,5,32,15,5,16,50,33,9,6,60,40,6,8,9,7,16,21,21,37,5,16,76,57,6,14,16,14,4,1,25,100,5,6,0,2,12,9,1,3,penalty_scored(33);yellow-card(49);shot-on-post(67);goal(73),yellow-card(26);yellow-card(31);yellow-card(39);yellow-card(70);goal(82)
