Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2013/2014,UEFA Champions League Group Stages,2013/12/10,19:45,Estadio da Luz,0,Benfica,PSG,Mark Clattenburg,1,1,2,1,6.66,6.92,19,6,0,0,6,3,8,3,5,0,0,0,573,686,83,88,413,495,344,434,13,6,5,13,11,23,13,5,45,57,8,15,35,65,21,2,2,21,29,22,42,27,13,5,69,81,12,35,8,23,9,3,22,0,16,19,0,0,15,14,2,4,yellow-card(30);penalty_scored(45);goal(58);yellow-card(87),goal(37);yellow-card(50);yellow-card(72);yellow-card(77)
2013/2014,UEFA Champions League Group Stages,2013/12/10,19:45,Karaiskaki Stadium,0,Olympiacos,Anderlecht,Wolfgang Stark,1,1,3,1,7.25,6.55,24,6,0,0,10,4,6,1,8,1,0,0,656,445,85,74,476,278,405,207,14,3,10,9,17,13,9,10,59,69,13,7,65,35,8,12,12,8,23,20,32,30,9,10,72,67,39,26,12,17,6,1,33,0,13,19,1,0,11,24,2,0,goal(33);penalty-missed(50);yellow-card(52);goal(58);penalty-missed(72);penalty_scored(95),yellow-card(21);goal(39);second-yellow(49);penalty_saved(50);yellow-card(65);yellow-card(65);penalty_saved(72);second-yellow(88);red-card(93)
2013/2014,UEFA Champions League Group Stages,2013/12/10,19:45,Allianz Arena,0,Bayern,Man City,David José Fernández Borbalán,2,1,2,3,6.62,6.96,13,9,0,0,6,6,3,2,4,1,0,0,746,551,88,78,560,391,495,306,11,7,11,3,26,8,3,11,42,38,13,14,48,52,11,16,16,11,17,25,20,36,3,11,85,69,25,31,12,13,14,0,43,0,10,12,1,0,12,16,4,4,goal(5);goal(12);yellow-card(40),goal(28);yellow-card(42);yellow-card(44);penalty_scored(59);goal(62);yellow-card(78);yellow-card(83)
2013/2014,UEFA Champions League Group Stages,2013/12/10,19:45,Struncovy Sady Stadion,0,Viktoria Plzen,CSKA Moscow,Damir Skomina,0,0,2,1,7.06,6.70,22,14,0,0,4,5,6,7,12,2,56.2,43.8,649,573,78,76,460,381,361,290,19,13,9,3,23,10,3,9,39,30,13,13,50,50,10,16,16,10,20,30,23,39,3,9,87,77,13,41,15,19,13,3,69,0,16,13,0,0,17,7,4,2,yellow-card(25);goal(76);goal(90);yellow-card(93),goal(65);red-card(67);yellow-card(80);red-card(93)
2013/2014,UEFA Champions League Group Stages,2013/12/10,19:45,Old Trafford,0,Man Utd,Shakhtar,Milorad Mazic,0,0,1,0,7.13,6.53,10,17,0,0,2,3,8,5,0,9,0,0,686,590,85,81,534,440,455,357,6,15,16,14,26,20,14,16,62,70,19,12,61,39,12,19,19,12,17,17,31,33,14,16,55,52,25,17,12,14,7,6,29,50,7,11,0,0,9,14,1,1,goal(67);yellow-card(71);yellow-card(77),yellow-card(77);yellow-card(81)
2013/2014,UEFA Champions League Group Stages,2013/12/10,19:45,Anoeta,0,Real Sociedad,Leverkusen,Tom Hagen,0,0,0,1,6.71,7.34,15,22,0,2,4,7,6,12,5,3,0,0,589,669,78,84,427,460,332,386,12,18,6,9,14,16,9,6,43,56,16,28,36,64,21,23,23,21,22,18,31,24,9,6,71,75,23,47,4,10,6,5,50,40,10,15,0,0,12,11,0,0,yellow-card(45);yellow-card(77);yellow-card(93),shot-on-post(11);yellow-card(13);yellow-card(33);goal(49);shot-on-post(56);yellow-card(59);yellow-card(95)
2013/2014,UEFA Champions League Group Stages,2013/12/10,19:45,Parken Stadion,0,Copenhagen,Real Madrid,Dr. Felix Brych,0,1,0,2,6.76,7.27,11,15,0,1,1,10,5,3,5,2,0,0,526,776,83,89,351,610,291,544,7,11,17,6,28,13,6,17,61,46,10,17,37,63,18,9,9,18,12,18,18,35,6,17,67,51,25,25,21,19,4,9,75,33,7,5,0,0,21,11,0,4,yellow-card(89);penalty_saved(89),yellow-card(18);goal(25);goal(48);yellow-card(64);shot-on-post(75);penalty-missed(89)
2013/2014,UEFA Champions League Group Stages,2013/12/11,13:00,Türk Telekom Arena,0,Galatasaray,Juventus,Pedro Proença Oliveira Alves Garcia,0,0,1,0,6.93,6.44,13,11,0,0,2,3,10,4,1,4,0,0,538,498,73,69,383,369,281,253,4,9,8,8,16,9,8,8,50,89,14,13,52,48,8,19,19,8,12,13,20,21,8,8,60,62,25,29,25,9,5,5,20,100,5,11,0,0,16,18,1,1,yellow-card(77);goal(85);yellow-card(89);yellow-card(92),yellow-card(18);yellow-card(59)
2013/2014,UEFA Champions League Group Stages,2013/12/11,19:45,VELTINS-Arena,0,Schalke,FC Basel 1893,Paolo Tagliavento,0,0,2,0,7.28,6.65,20,7,0,0,10,1,7,4,3,2,0,0,671,577,82,79,493,403,402,317,12,6,16,10,22,10,10,16,73,100,17,12,59,41,18,11,11,18,15,21,25,37,10,16,60,57,12,34,16,26,9,1,33,0,16,15,0,0,17,9,3,4,yellow-card(29);goal(50);goal(57);yellow-card(62);yellow-card(77),clearance-off-the-line(12);yellow-card(20);red-card(31);yellow-card(58);yellow-card(58);yellow-card(85)
2013/2014,UEFA Champions League Group Stages,2013/12/11,19:45,Stamford Bridge,0,Chelsea,FC FCSB,Gianluca Rocchi,1,0,1,0,7.09,6.72,18,9,0,0,5,2,8,6,5,1,0,0,896,476,88,76,713,324,628,245,15,8,25,5,40,8,5,25,63,63,11,12,48,52,14,9,9,14,18,27,23,52,5,25,78,52,13,33,12,21,14,1,79,0,12,15,1,0,10,15,2,0,goal(10);yellow-card(20);yellow-card(48),yellow-card(51);yellow-card(78)
