Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2014/2015,regular,2015/5/18,20:00,The Hawthorns,24750,West Brom,Chelsea,Mike Jones,1,0,3,0,7.22,6.18,9,12,0,1,5,3,3,4,1,5,40.5,59.5,555,751,87,90,422,623,369,559,8,8,6,12,10,22,12,6,60,55,3,5,38,63,6,2,2,6,19,16,31,22,12,6,61,73,23,13,12,7,3,4,33,25,12,9,0,0,12,11,1,1,goal(9);yellow-card(29);yellow-card(37);penalty_scored(47);goal(60);yellow-card(63),yellow-card(28);red-card(29);shot-on-post(56);yellow-card(82)
2014/2015,regular,2015/5/20,19:45,Emirates Stadium,59987,Arsenal,Sunderland,Anthony Taylor,0,0,0,0,7.20,7.09,28,7,0,0,8,3,13,3,7,1,75.1,24.9,973,448,90,68,798,273,717,185,23,7,22,2,32,6,2,22,69,33,14,15,48,52,11,18,18,11,12,20,14,42,2,22,86,48,8,41,16,26,5,2,20,100,10,8,0,0,6,8,0,1,yellow-card(18),
2014/2015,regular,2015/5/24,15:00,Villa Park,40792,Aston Villa,Burnley,Mike Jones,0,1,0,1,6.67,7.01,16,6,0,0,5,3,9,1,2,2,63.5,36.5,693,439,85,67,526,314,449,209,12,5,13,4,18,6,4,13,72,67,19,21,48,53,17,23,23,17,9,13,13,26,4,13,69,50,31,33,11,11,7,2,29,0,8,7,0,0,9,6,2,1,yellow-card(53),goal(6);yellow-card(29);yellow-card(66)
2014/2015,regular,2015/5/24,15:00,Stamford Bridge,41620,Chelsea,Sunderland,Lee Mason,1,1,3,1,7.22,6.76,24,17,0,0,8,9,7,7,9,1,64.6,35.4,773,486,93,85,617,342,572,290,22,13,21,10,31,13,10,21,68,77,8,8,50,50,9,6,7,10,9,16,19,37,10,21,47,43,9,23,5,17,11,3,64,33,6,6,0,0,12,8,1,1,penalty_scored(37);yellow-card(42);clearance-off-the-line(59);goal(70);yellow-card(82);goal(88),goal(26);yellow-card(32)
2014/2015,regular,2015/5/24,15:00,Selhurst Park,25076,Crystal Palace,Swansea,Craig Pawson,0,0,1,0,7.05,6.65,13,5,0,0,7,2,2,1,4,2,47.4,52.6,520,573,77,78,342,389,263,303,10,5,11,10,27,17,10,11,41,59,18,17,51,49,23,12,12,23,20,23,30,34,10,11,67,68,23,33,14,11,7,3,29,33,7,13,0,0,22,13,2,0,goal(57);yellow-card(89);yellow-card(91);yellow-card(92),
2014/2015,regular,2015/5/24,15:00,Goodison Park,39365,Everton,Tottenham,Jonathan Moss,0,1,0,1,6.43,7.12,9,16,0,0,1,3,6,4,2,9,40.4,59.6,560,785,74,83,409,624,304,521,8,14,11,12,17,17,12,11,65,71,15,20,43,57,21,14,14,21,15,15,27,26,12,11,56,58,20,21,8,22,3,5,33,40,10,10,2,0,12,8,2,4,yellow-card(81),goal(24);yellow-card(80);yellow-card(83)
2014/2015,regular,2015/5/24,15:00,The KC Stadium,24745,Hull,Man Utd,Lee Probert,0,0,0,0,6.71,6.89,16,7,0,1,6,1,5,3,5,3,40.9,59.1,480,679,72,81,336,525,241,424,9,6,5,7,9,12,7,5,56,58,17,16,52,48,24,9,9,24,17,17,24,22,7,5,71,77,9,39,9,17,8,1,50,0,13,12,0,0,12,15,6,0,yellow-card(90);yellow-card(93),shot-on-post(3);yellow-card(57);red-card(77);yellow-card(92)
2014/2015,regular,2015/5/24,15:00,King Power Stadium,31467,Leicester,QPR,Michael Oliver,2,0,5,1,7.62,6.19,22,18,0,0,7,2,13,9,2,7,45.7,54.3,536,604,71,73,350,422,249,309,16,11,13,6,21,9,6,13,62,67,30,22,58,42,26,26,26,26,16,18,22,31,6,13,73,58,25,25,25,22,5,6,40,17,10,13,0,2,7,6,3,1,goal(16);goal(43);goal(51);goal(52);goal(86),error-to-goal(16);goal(57);error-to-goal(86)
2014/2015,regular,2015/5/24,15:00,Etihad Stadium,45919,Man City,Southampton,Chris Foy,1,0,2,0,7.34,6.63,15,13,0,0,6,4,7,6,2,3,54.5,45.5,648,566,81,78,475,393,387,306,10,8,12,19,19,24,19,12,63,79,18,10,64,36,10,18,18,10,16,21,35,33,19,12,46,64,29,16,20,19,8,4,38,0,14,11,0,1,13,8,0,7,yellow-card(2);goal(31);goal(88),yellow-card(25)
2014/2015,regular,2015/5/24,15:00,St. James' Park,52094,Newcastle,West Ham,Martin Atkinson,0,0,2,0,7.38,6.41,17,4,0,0,4,1,9,2,4,1,40.8,59.2,493,658,75,81,323,486,241,394,14,3,15,6,23,15,6,15,65,40,19,24,44,56,20,23,23,20,25,17,31,32,6,15,81,53,15,31,8,13,2,3,100,0,9,16,0,0,9,9,1,3,goal(54);yellow-card(54);goal(85);yellow-card(86),yellow-card(80)
