Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2013/2014,regular,2014/5/05,20:00,Selhurst Park,25261,Crystal Palace,Liverpool,Mark Clattenburg,0,1,3,3,7.08,6.96,10,26,0,0,6,8,3,9,1,9,34.9,65.1,517,799,72,87,311,621,225,543,10,23,19,10,29,17,10,19,66,59,17,24,41,59,29,12,12,29,19,16,29,35,10,19,66,46,21,28,18,11,7,7,0,71,6,12,0,1,7,12,0,3,yellow-card(30);yellow-card(67);goal(79);goal(81);goal(88),goal(18);yellow-card(25);yellow-card(50);own-goal(53);goal(55);yellow-card(63);error-to-goal(89)
2013/2014,regular,2014/5/06,19:45,Old Trafford,75341,Man Utd,Hull,Craig Pawson,1,0,3,1,7.14,6.39,18,2,0,0,7,2,4,0,7,0,55.3,44.7,778,630,91,88,639,517,584,453,14,2,14,4,21,5,4,14,67,80,14,14,50,50,7,21,21,7,12,20,16,34,4,14,75,59,22,13,13,12,8,0,75,0,13,11,0,0,13,9,0,1,goal(31);yellow-card(38);goal(61);goal(86),yellow-card(46);goal(63)
2013/2014,regular,2014/5/07,19:45,Stadium of Light,45181,Sunderland,West Brom,Lee Mason,2,0,2,0,7.21,6.40,10,13,0,0,4,3,3,5,3,5,48.3,51.7,573,611,77,79,445,473,344,374,10,9,5,6,9,13,6,5,56,46,20,16,56,44,20,16,16,20,15,11,21,16,6,5,71,69,19,16,21,22,5,0,20,0,7,8,0,0,14,12,0,1,goal(13);goal(31),
2013/2014,regular,2014/5/07,19:45,Etihad Stadium,47023,Man City,Aston Villa,Michael Oliver,0,0,4,0,7.42,6.14,18,5,0,1,9,0,5,2,4,3,73.3,26.7,874,404,91,70,743,266,674,187,14,5,6,3,9,4,3,6,67,75,17,10,63,37,8,19,19,8,10,16,13,22,3,6,77,73,20,36,5,14,7,2,29,0,13,9,0,0,8,9,3,0,goal(64);goal(72);goal(89);yellow-card(90);goal(93),yellow-card(56);yellow-card(74);shot-on-post(83)
2013/2014,regular,2014/5/11,15:00,Cardiff City Stadium,27716,Cardiff,Chelsea,Michael Oliver,1,0,1,2,6.51,6.99,10,28,0,1,3,7,4,13,3,8,36.8,63.2,512,770,75,87,332,574,250,502,8,22,15,18,21,28,18,15,71,64,7,12,37,63,9,10,10,9,20,21,38,36,18,15,53,58,30,18,8,5,3,8,0,25,15,10,1,0,7,9,1,2,clearance-off-the-line(3);own-goal(15);yellow-card(51),yellow-card(33);shot-on-post(72);goal(72);goal(75);yellow-card(88)
2013/2014,regular,2014/5/11,15:00,Craven Cottage,24447,Fulham,Crystal Palace,Kevin Friend,0,1,2,2,6.88,6.88,15,15,1,1,5,6,7,4,3,5,66.1,33.9,682,431,84,69,503,264,421,183,8,13,8,9,15,23,9,8,53,39,20,19,51,49,18,21,21,18,21,21,30,29,9,8,70,72,33,34,7,15,6,4,67,25,14,7,0,0,11,15,1,1,shot-on-post(54);yellow-card(58);goal(61);yellow-card(83);goal(94);yellow-card(94),yellow-card(12);goal(28);goal(84);shot-on-post(90)
2013/2014,regular,2014/5/11,15:00,The KC Stadium,24848,Hull,Everton,Howard Webb,0,1,0,2,6.36,7.01,12,11,0,0,3,4,5,5,4,2,43,57,610,768,86,88,465,634,400,559,7,9,1,5,6,11,5,1,17,45,14,4,78,22,13,5,5,13,16,13,21,14,5,1,76,93,26,20,17,7,6,4,50,0,8,10,0,1,8,8,2,2,,goal(9);yellow-card(23);goal(46)
2013/2014,regular,2014/5/11,15:00,Anfield,44724,Liverpool,Newcastle,Phil Dowd,0,1,2,1,6.94,6.32,13,8,0,0,5,2,3,3,5,3,66.2,33.8,852,516,90,77,676,343,608,265,11,5,10,9,18,16,9,10,56,56,13,10,57,43,7,16,16,7,15,19,24,29,9,10,63,66,25,26,11,16,6,2,17,100,11,8,1,0,8,16,3,2,goal(63);goal(65);yellow-card(89),own-goal(20);yellow-card(35);yellow-card(63);yellow-card(65);second-yellow(66);red-card(87)
2013/2014,regular,2014/5/11,15:00,Stadium of Light,45580,Sunderland,Swansea,Chris Foy,0,2,1,3,6.41,6.96,20,7,0,0,4,4,12,1,4,2,53.2,46.8,555,519,85,83,411,363,350,301,15,4,9,5,14,9,5,9,64,56,11,8,58,42,8,11,11,8,15,21,20,30,5,9,75,70,24,34,10,13,6,3,83,33,16,11,0,0,14,15,0,0,goal(50);yellow-card(83);yellow-card(85),goal(7);goal(14);yellow-card(20);goal(54);yellow-card(55);yellow-card(69)
2013/2014,regular,2014/5/11,15:00,Etihad Stadium,47300,Man City,West Ham,Martin Atkinson,1,0,2,0,7.31,6.18,28,3,0,0,7,0,10,3,11,0,68.1,31.9,748,412,91,79,592,273,537,217,25,2,10,4,12,11,4,10,83,36,14,9,61,39,8,15,15,8,17,12,21,22,4,10,81,55,15,34,15,4,12,1,50,100,10,10,0,1,7,9,2,1,goal(39);goal(49);yellow-card(61);yellow-card(90),yellow-card(32);yellow-card(90)
