Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2012/2013,regular,2013/5/14,19:45,Emirates Stadium,60068,Arsenal,Wigan,Mike Dean,1,1,4,1,7.31,6.45,21,11,0,0,10,2,7,5,4,4,47.5,52.5,627,693,80,83,458,521,365,435,14,9,5,10,12,20,10,5,42,50,12,10,55,45,0,0,0,0,24,13,34,18,10,5,71,72,14,18,21,34,7,4,43,50,6,14,0,1,12,11,2,5,goal(11);goal(63);goal(68);goal(71),goal(45);yellow-card(53);yellow-card(56);error-to-goal(68)
2012/2013,regular,2013/5/14,20:00,Madejski Stadium,22859,Reading,Man City,Martin Atkinson,0,1,0,2,6.51,7.43,12,30,0,0,7,11,3,8,2,11,38.6,61.4,524,760,83,87,367,602,304,525,11,25,1,8,5,13,8,1,20,62,6,18,25,75,0,0,0,0,12,12,20,13,8,1,60,92,26,21,10,9,4,10,75,20,8,7,0,0,7,8,1,2,,yellow-card(37);goal(40);clearance-off-the-line(78);goal(88)
2012/2013,regular,2013/5/19,16:00,Stamford Bridge,41794,Chelsea,Everton,Anthony Taylor,1,1,2,1,6.98,6.77,23,20,0,0,6,7,10,8,7,5,43.5,56.5,601,735,84,88,387,524,324,460,14,18,7,6,17,18,6,7,41,33,8,12,40,60,0,0,0,0,23,22,29,29,6,7,79,76,17,29,13,16,7,4,57,50,12,11,1,5,8,9,1,1,goal(7);yellow-card(34);goal(76);yellow-card(82),error-to-goal(7);goal(14);yellow-card(70)
2012/2013,regular,2013/5/19,16:00,Anfield,44792,Liverpool,QPR,Martin Atkinson,1,0,1,0,7.05,6.69,28,11,1,0,8,0,7,7,13,4,66.4,33.6,831,532,88,76,617,324,543,247,22,11,16,5,26,5,5,16,62,100,3,4,43,57,0,0,0,0,14,24,19,40,5,16,74,60,10,42,11,27,14,0,43,0,14,14,0,1,7,4,2,1,yellow-card(8);goal(23);shot-on-post(62),clearance-off-the-line(2);yellow-card(32);yellow-card(67);yellow-card(72)
2012/2013,regular,2013/5/19,16:00,Etihad Stadium,47054,Man City,Norwich,Mark Halsey,1,1,2,3,6.75,6.95,14,17,0,0,3,7,6,7,5,3,60.3,39.7,656,486,87,79,508,329,443,260,12,13,9,7,10,13,7,9,90,54,11,11,50,50,0,0,0,0,17,14,24,23,7,9,71,61,25,24,10,13,7,7,86,57,13,11,1,0,11,9,2,2,clearance-off-the-line(22);goal(29);goal(59);yellow-card(84),goal(26);goal(54);goal(65)
2012/2013,regular,2013/5/19,16:00,St. James' Park,52354,Newcastle,Arsenal,Howard Webb,0,0,0,1,6.44,7.09,7,10,0,1,1,2,4,6,2,2,50.7,49.3,642,637,84,80,477,463,400,369,6,6,14,14,27,27,14,14,52,52,13,22,37,63,0,0,0,0,20,32,34,46,14,14,59,70,24,18,12,11,4,4,25,75,19,7,1,0,18,10,2,2,yellow-card(22),yellow-card(39);goal(52);yellow-card(81);shot-on-post(91)
2012/2013,regular,2013/5/19,16:00,St. Mary's Stadium,31539,Southampton,Stoke,Lee Probert,0,0,1,1,6.60,6.78,12,8,0,0,7,3,4,5,1,0,63.1,36.9,685,462,83,74,527,307,440,226,10,4,9,5,11,15,5,9,82,33,7,22,24,76,0,0,0,0,20,17,25,26,5,9,80,65,31,35,4,13,3,4,33,25,15,10,0,0,10,7,3,2,goal(57),yellow-card(5);yellow-card(28);goal(47)
2012/2013,regular,2013/5/19,16:00,Liberty Stadium,20365,Swansea,Fulham,Lee Mason,0,1,0,3,6.41,7.51,27,9,0,1,10,5,10,3,7,1,64.4,35.6,847,570,92,81,655,380,603,306,21,6,3,9,10,16,9,3,30,56,5,11,31,69,0,0,0,0,20,18,29,21,9,3,69,86,5,44,24,12,8,0,38,0,11,14,0,1,12,10,5,1,yellow-card(48);yellow-card(89),goal(22);yellow-card(27);goal(77);shot-on-post(91);goal(93)
2012/2013,regular,2013/5/19,16:00,White Hart Lane,36063,Tottenham,Sunderland,Andre Marriner,0,0,1,0,7.45,6.72,35,8,0,0,14,3,7,3,14,2,68.2,31.8,740,440,82,66,472,235,387,156,22,8,17,2,29,8,2,17,59,25,25,14,64,36,0,0,0,0,18,24,20,41,2,17,90,59,37,43,15,11,14,1,71,0,12,12,1,0,7,14,4,2,yellow-card(20);goal(89),yellow-card(38);clearance-off-the-line(63);clearance-off-the-line(63);clearance-off-the-line(69);second-yellow(75);yellow-card(79)
2012/2013,regular,2013/5/19,16:00,The Hawthorns,26438,West Brom,Man Utd,Michael Oliver,1,3,5,5,6.83,6.77,19,15,0,0,6,6,7,4,6,5,35.4,64.6,478,779,79,88,321,601,254,526,16,11,5,6,11,9,6,5,45,67,12,7,63,37,0,0,0,0,19,15,25,20,6,5,76,75,15,20,5,14,3,5,100,20,9,16,0,1,12,8,4,2,goal(40);goal(50);goal(81);goal(81);goal(86),goal(6);own-goal(9);goal(30);error-to-goal(50);goal(53);goal(63);yellow-card(83)
2012/2013,regular,2013/5/19,16:00,Boleyn Ground,34973,West Ham,Reading,Mike Dean,2,0,4,2,7.19,6.43,21,17,1,0,10,6,9,9,2,2,48.4,51.6,535,536,76,76,364,381,278,291,19,14,2,1,5,4,1,2,40,25,15,7,68,32,0,0,0,0,17,15,18,17,1,2,94,88,32,26,14,15,6,4,50,25,12,14,0,2,13,10,5,0,goal(23);goal(34);shot-on-post(41);goal(79);yellow-card(83);yellow-card(85);goal(87),error-to-goal(23);goal(53);goal(55);yellow-card(63)
