Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2020,Major League Soccer Playoff,2020/12/08,02:30,CenturyLink Field,0,Seattle,Minnesota United,Ismail Elfath,0,1,3,2,6.93,6.53,24,7,1,0,5,5,7,0,12,2,63.1,36.9,757,537,82,70,525,321,428,225,16,6,9,3,15,10,3,9,60,30,29,10,74,26,16,23,23,16,22,13,25,22,3,9,88,59,7,29,3,18,10,5,40,20,7,15,0,0,11,15,3,0,yellow-card(9);yellow-card(27);shot-on-post(65);goal(75);goal(89);goal(93),goal(29);yellow-card(62);goal(67)
2020,Major League Soccer Playoff,2020/12/13,01:30,MAPFRE Stadium,1500,Columbus,Seattle,Jair Marrufo,2,0,3,0,7.35,6.29,15,13,0,1,5,2,5,9,5,2,35.3,64.7,472,678,68,81,259,471,175,380,12,10,9,6,16,12,6,9,56,50,22,26,46,54,19,29,29,19,17,17,23,26,6,9,74,65,24,13,15,15,7,8,57,25,10,11,0,0,15,13,3,0,goal(25);goal(31);goal(82),yellow-card(28);yellow-card(50);shot-on-post(80)
2020,Major League Soccer Playoff,2020/11/30,01:00,MAPFRE Stadium,0,Columbus,Nashville SC,Armando Villarreal,0,0,0,0,7.28,6.84,17,17,0,0,4,4,7,5,6,8,53.3,46.7,911,827,82,79,624,557,513,438,13,14,10,24,21,32,24,10,48,75,25,46,35,65,33,38,38,33,18,29,42,39,24,10,43,74,21,31,20,12,11,6,27,50,18,10,0,0,14,16,2,0,goal(99);goal(103),yellow-card(42);yellow-card(111)
2020,Major League Soccer Playoff,2020/12/02,02:30,CenturyLink Field,0,Seattle,FC Dallas,Robert Sibiga,0,0,1,0,7.09,6.41,14,10,0,1,2,0,8,4,4,6,52.5,47.5,717,671,80,80,519,463,416,369,9,8,8,10,13,18,10,8,62,56,22,11,67,33,15,17,18,16,25,15,35,23,10,8,71,65,25,18,16,19,8,4,63,25,10,17,0,0,11,14,1,2,goal(49);yellow-card(69),yellow-card(58);shot-on-post(63);yellow-card(74)
2020,Major League Soccer Playoff,2020/12/04,01:30,Children's Mercy Park,0,Kansas City,Minnesota United,Drew Fischer,0,3,0,3,6.43,7.44,19,13,0,0,5,8,7,2,7,3,50.9,49.1,677,655,76,77,428,433,325,332,13,12,18,12,28,17,12,18,64,71,23,11,68,32,23,11,11,23,18,15,30,33,12,18,60,45,5,24,21,23,5,4,20,50,5,13,0,0,12,20,2,3,,clearance-off-the-line(2);goal(27);goal(35);goal(39);yellow-card(42);yellow-card(57);yellow-card(80);yellow-card(82);yellow-card(84)
2020,Major League Soccer Playoff,2020/12/06,20:00,MAPFRE Stadium,0,Columbus,New England,Armando Villarreal,0,0,1,0,7.23,6.62,16,10,1,1,7,4,6,3,3,3,47.4,52.6,625,671,77,81,418,464,323,375,11,7,4,2,13,8,2,4,31,25,21,23,48,52,23,21,21,23,15,18,17,22,2,4,88,82,22,20,19,19,9,4,33,25,9,9,0,0,15,7,5,1,goal(59);shot-on-post(62);yellow-card(93),shot-on-post(28)
2020,Major League Soccer Playoff,2020/11/23,00:30,Allianz Field,0,Minnesota United,Colorado,Ted Unkel,1,0,3,0,7.64,6.37,16,18,1,0,8,7,4,6,4,5,50.2,49.8,719,688,84,81,490,471,410,382,12,9,13,18,20,35,18,13,65,51,13,13,50,50,11,15,15,11,22,21,40,34,18,13,55,62,20,13,25,14,2,4,0,25,14,5,0,1,9,13,2,0,goal(22);shot-on-post(31);clearance-off-the-line(48);yellow-card(53);goal(54);goal(79),yellow-card(44);yellow-card(50)
2020,Major League Soccer Playoff,2020/11/23,03:00,Providence Park,0,Portland,FC Dallas,Armando Villarreal,0,0,1,1,6.94,7.15,22,12,0,0,8,5,8,5,6,2,54.6,45.4,1010,881,85,82,690,573,586,468,17,8,21,16,33,31,16,21,64,52,9,24,27,73,20,13,13,20,25,26,41,47,16,21,61,55,21,39,11,27,8,4,25,25,14,10,0,1,9,23,0,2,goal(82),yellow-card(36);yellow-card(75);goal(93);yellow-card(121)
2020,Major League Soccer Playoff,2020/11/24,23:00,Pratt & Whitney Stadium at Rentschler Field,0,Toronto,Nashville SC,Robert Sibiga,0,0,0,0,6.48,7.02,12,21,0,1,4,6,6,10,2,5,61.8,38.2,1101,768,86,77,857,530,741,406,10,18,10,9,15,15,9,10,67,60,21,14,60,40,20,15,15,20,10,20,19,30,9,10,53,67,14,31,18,20,4,4,50,25,15,4,1,1,6,18,1,8,error-to-goal(107),shot-on-post(90);goal(108)
2020,Major League Soccer Playoff,2020/11/25,01:00,Subaru Park,0,Philadelphia,New England,Joseph Dickerson,0,2,0,2,6.38,7.08,15,11,0,1,4,4,3,3,8,4,58.7,41.3,701,561,81,74,495,355,403,263,11,8,15,11,25,20,11,15,60,55,24,12,67,33,18,18,18,18,15,20,26,35,11,15,58,57,10,26,7,9,6,4,50,25,10,6,0,0,19,12,2,2,yellow-card(36);yellow-card(73),goal(26);goal(30);shot-on-post(52);yellow-card(88)
2020,Major League Soccer Playoff,2020/11/25,03:30,CenturyLink Field,0,Seattle,Los Angeles FC,Kevin Stott,1,0,3,1,7.07,6.31,13,12,1,0,3,4,5,5,5,3,51.6,48.4,711,664,81,79,499,458,404,363,9,8,10,13,16,23,13,10,63,57,14,5,74,26,6,13,13,6,17,11,30,21,13,10,57,52,29,12,15,13,4,8,25,38,5,7,0,0,18,14,2,2,goal(18);penalty_saved(21);shot-on-post(61);goal(66);goal(80);yellow-card(88),penalty-missed(21);goal(77);yellow-card(92)
2020,Major League Soccer Playoff,2020/11/29,20:00,Exploria Stadium,0,Orlando City,New England,Alex Chilowicz,1,2,1,3,6.13,6.80,11,9,0,1,3,6,5,3,3,0,61.1,38.9,633,463,86,77,451,292,388,224,5,5,7,3,13,9,3,7,54,33,16,18,47,53,16,18,18,16,17,15,20,22,3,7,85,68,7,26,8,12,6,5,33,60,9,11,0,0,14,16,2,1,goal(33);yellow-card(47);yellow-card(53);red-card(60);yellow-card(62);penalty-missed(74);yellow-card(75),penalty_scored(17);shot-on-post(25);goal(26);yellow-card(28);penalty_saved(74);goal(86)
2020,Major League Soccer Playoff,2020/11/20,23:30,Gillette Stadium,0,New England,Montreal,Jair Marrufo,1,0,2,1,6.94,6.81,25,9,0,0,9,5,7,3,9,1,65.7,34.3,791,509,88,75,579,306,509,228,22,4,8,13,22,19,13,8,36,68,11,15,42,58,16,10,10,16,14,22,27,30,13,8,52,73,15,23,14,12,9,3,44,67,8,8,0,0,9,3,0,1,yellow-card(6);yellow-card(20);goal(38);goal(95),yellow-card(43);goal(61)
2020,Major League Soccer Playoff,2020/11/21,02:00,"Nissan Stadium, Nashville",3240,Nashville SC,Inter Miami CF,Ismail Elfath,2,0,3,0,6.99,6.01,7,9,0,0,4,3,2,5,1,1,46,54,542,596,77,77,365,419,281,323,4,5,6,6,14,10,6,6,43,60,21,10,68,32,16,15,15,16,13,13,19,19,6,6,68,68,25,16,11,9,2,4,0,0,5,9,0,0,22,13,1,0,goal(14);penalty_scored(24);yellow-card(30);goal(57),yellow-card(5);yellow-card(32)
2020,Major League Soccer Playoff,2020/11/21,17:00,Exploria Stadium,0,Orlando City,New York City FC,Allen Chapman,1,1,1,1,6.83,6.61,16,26,0,0,3,7,6,12,7,8,44.4,55.6,750,839,80,82,471,574,375,470,12,18,23,8,36,20,8,23,64,40,14,12,54,46,10,16,16,10,26,32,34,55,8,23,76,58,18,12,27,12,3,11,33,55,19,14,0,0,13,15,2,1,penalty_scored(5);yellow-card(71);yellow-card(77);red-card(87);yellow-card(93);yellow-card(96);second-yellow(128),goal(8);yellow-card(70);yellow-card(87);yellow-card(121)
2020,Major League Soccer Playoff,2020/11/21,20:00,MAPFRE Stadium,0,Columbus,New York,Alex Chilowicz,1,1,3,2,7.17,6.44,17,14,1,0,11,4,5,7,1,3,46.9,53.1,592,609,68,73,366,406,250,298,13,10,14,6,18,9,6,14,78,67,22,22,50,50,23,21,21,23,11,14,17,28,6,14,65,50,20,19,18,10,5,6,60,17,10,8,1,0,10,14,4,1,error-to-goal(23);penalty_scored(26);shot-on-post(46);goal(46);goal(68),goal(23);yellow-card(40);yellow-card(81);yellow-card(89);goal(90)
2020,Major League Soccer Playoff,2020/11/22,21:00,Children's Mercy Park,0,Kansas City,San Jose,Nima Saghafi,1,2,3,3,7.10,6.64,14,17,0,0,8,8,3,7,3,2,39.3,60.7,664,912,75,83,427,661,320,550,10,11,9,4,17,11,4,9,53,36,19,25,43,57,28,16,16,28,24,17,28,26,4,9,86,65,19,18,14,16,5,6,60,33,9,17,0,2,19,17,0,0,goal(4);yellow-card(39);goal(47);yellow-card(78);yellow-card(79);yellow-card(86);goal(91),goal(22);yellow-card(28);goal(34);yellow-card(56);yellow-card(84);goal(97)
