Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2017,Major League Soccer,2017/10/22,21:00,RFK Stadium,41418,DC United,New York,David Gantar,1,0,1,2,6.63,7.05,16,9,0,0,3,3,8,3,5,3,49.3,50.7,594,613,69,72,354,370,244,267,15,7,19,15,27,27,15,19,70,56,17,17,50,50,17,17,17,17,26,29,41,48,15,19,63,60,19,40,13,18,9,3,56,33,21,14,1,0,10,14,0,3,goal(44);red-card(70);error-to-goal(75);penalty_saved(84);red-card(98),yellow-card(23);goal(68);goal(75);penalty-missed(84);yellow-card(96)
2017,Major League Soccer,2017/10/22,21:00,Toyota Stadium,15383,FC Dallas,L.A. Galaxy,José Carlos Rivero,2,1,5,1,7.37,5.85,24,10,0,0,10,3,6,4,8,3,54.8,45.2,662,568,85,85,491,404,417,342,18,6,7,4,11,15,4,7,64,27,7,8,47,53,9,6,6,9,26,10,30,17,4,7,87,59,7,11,7,12,4,2,75,100,6,15,0,2,11,16,6,1,goal(37);goal(41);goal(49);goal(68);penalty_scored(73);yellow-card(84),goal(2);error-to-goal(41);yellow-card(65);error-to-goal(70);red-card(71)
2017,Major League Soccer,2017/10/22,21:00,Providence Park,21144,Portland,Vancouver,Allen Chapman,1,1,2,1,6.87,6.45,18,7,0,0,7,2,8,4,3,1,59.5,40.5,683,491,84,71,488,323,411,230,13,6,9,7,12,16,7,9,75,44,14,11,56,44,10,15,15,10,16,15,23,24,7,9,70,63,22,20,11,7,3,5,100,20,12,7,0,0,14,16,2,0,goal(32);yellow-card(50);goal(48);yellow-card(58);yellow-card(80),goal(29);yellow-card(31);yellow-card(33);clearance-off-the-line(46);yellow-card(89)
2017,Major League Soccer,2017/10/22,21:00,BBVA Compass Stadium,20456,Houston,Chicago,Alan Kelly,1,0,3,0,7.34,6.28,11,12,0,1,6,4,3,6,2,2,39.3,60.7,487,686,70,84,306,471,214,394,9,9,9,8,13,17,8,9,69,47,10,16,38,62,16,10,10,16,21,14,29,23,8,9,72,61,25,20,14,14,4,5,0,60,10,12,0,1,9,6,0,4,goal(2);goal(68);goal(75),error-to-goal(68);shot-on-post(86)
2017,Major League Soccer,2017/10/22,21:00,Rio Tinto Stadium,19102,Salt Lake,Kansas City,Ricardo Salazar,2,0,2,1,6.90,6.60,11,18,0,0,6,5,2,9,3,4,49.5,50.5,595,594,76,77,396,389,300,299,7,11,11,8,17,17,8,11,65,47,11,15,42,58,9,17,17,9,20,20,28,31,8,11,71,65,31,12,15,16,3,6,0,33,15,11,0,0,16,11,3,2,goal(3);goal(41),yellow-card(28);yellow-card(72);goal(89)
2017,Major League Soccer,2017/10/22,21:00,Stade Saputo,20681,Montreal,New England,Rubiel Vazquez,1,1,2,3,6.57,6.94,19,14,0,1,9,5,3,5,7,4,53.6,46.4,656,608,81,80,474,423,386,338,13,12,11,2,20,10,2,11,55,20,6,4,60,40,5,5,5,5,16,26,18,37,2,11,89,70,11,23,17,22,2,0,100,0,17,8,1,2,9,7,0,1,yellow-card(43);penalty_scored(48);error-to-goal(46);yellow-card(51);yellow-card(62);goal(90),shot-on-post(19);goal(19);yellow-card(48);goal(46);yellow-card(84);goal(96)
2017,Major League Soccer,2017/10/22,21:00,CenturyLink Field,44370,Seattle,Colorado,Chris Penso,1,0,3,0,7.14,6.07,18,5,1,1,6,2,11,2,1,1,44,56,566,685,78,83,404,521,315,435,14,4,8,7,12,14,7,8,67,50,19,12,61,39,18,13,13,18,22,14,29,22,7,8,76,64,11,14,8,20,3,2,67,50,10,15,0,1,11,17,1,2,goal(9);shot-on-post(15);red-card(24);yellow-card(29);yellow-card(51);penalty_scored(64);yellow-card(91);goal(94);yellow-card(94),yellow-card(32);penalty-missed(53);yellow-card(61);red-card(62);yellow-card(93)
2017,Major League Soccer,2017/10/22,21:00,Mercedes-Benz Stadium,71874,Atlanta United,Toronto,Robert Sibiga,1,0,2,2,6.67,6.61,15,11,0,0,4,6,6,4,5,1,55.2,44.8,660,565,81,80,505,406,410,323,11,9,3,4,7,8,4,3,43,50,7,6,54,46,4,9,9,4,15,15,19,18,4,3,79,83,17,17,15,12,5,5,80,60,11,11,0,0,7,8,5,3,penalty_scored(31);yellow-card(52);goal(74),goal(60);yellow-card(67);goal(84)
2017,Major League Soccer,2017/10/22,21:00,Avaya Stadium,18000,San Jose,Minnesota United,Hilario Grajeda,1,1,3,2,6.94,6.42,22,5,0,0,7,2,7,1,8,2,50.6,49.4,621,589,81,78,430,426,347,333,19,3,13,3,24,10,3,13,54,30,9,6,60,40,4,11,11,4,10,18,13,31,3,13,77,58,18,25,18,9,5,3,40,67,7,3,0,1,13,16,6,0,goal(15);goal(55);yellow-card(68);yellow-card(85);goal(93),error-to-goal(15);yellow-card(23);goal(36);yellow-card(40);yellow-card(76);goal(81)
2017,Major League Soccer,2017/10/22,21:00,Talen Energy Stadium,18595,Philadelphia,Orlando City,Joseph Dickerson,4,0,6,1,7.65,5.82,13,14,1,0,7,5,4,8,2,1,46.6,53.4,611,660,83,84,440,497,367,415,10,11,6,2,7,13,2,6,86,15,14,8,64,36,17,5,5,17,25,9,27,15,2,6,93,60,20,9,14,9,2,4,100,50,8,14,0,1,16,11,3,0,goal(3);goal(6);goal(26);goal(38);goal(63);yellow-card(65);shot-on-post(74);goal(74),error-to-goal(38);goal(72)
