Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2016/2017,regular,2017/5/17,20:00,Balaídos,18740,Celta Vigo,Real Madrid,Juan Martínez Munuera,0,1,1,4,6.35,7.09,17,13,0,0,6,8,6,1,5,4,52.4,47.6,719,657,89,85,538,491,481,415,12,10,11,12,18,16,12,11,61,75,4,4,50,50,4,4,4,4,16,17,28,28,12,11,57,61,17,12,13,8,4,6,100,67,10,12,0,2,17,9,2,2,second-yellow(62);yellow-card(64);red-card(64);yellow-card(66);goal(69);yellow-card(73);yellow-card(85),goal(10);yellow-card(30);goal(48);error-to-goal(69);goal(70);yellow-card(85);goal(88)
2016/2017,regular,2017/5/19,19:45,Nuevo Los Cármenes,10706,Granada,Espanyol,Carlos Clos Gómez,1,2,1,2,6.53,6.69,16,5,0,0,7,2,7,2,2,1,45.8,54.2,623,687,86,84,456,541,390,457,11,2,16,6,21,13,6,16,76,46,9,14,39,61,15,8,8,15,14,12,20,28,6,16,70,43,19,13,8,14,3,3,67,33,7,7,1,0,12,9,1,1,error-to-goal(3);goal(22),goal(3);own-goal(8);yellow-card(62);yellow-card(66);yellow-card(91)
2016/2017,regular,2017/5/20,16:00,El Molinón,15365,Sporting Gijon,Real Betis,Ignacio Iglesias Villanueva,1,1,2,2,6.69,6.83,11,21,0,1,5,9,3,7,3,5,49.2,50.8,641,678,82,83,466,499,382,414,8,18,9,17,16,24,17,9,56,71,10,9,53,47,12,7,7,12,18,13,35,22,17,9,51,59,10,21,11,6,2,3,50,67,6,11,1,1,15,14,4,1,goal(7);error-to-goal(22);goal(79),goal(22);yellow-card(37);goal(59);error-to-goal(79);yellow-card(86);shot-on-post(92)
2016/2017,regular,2017/5/20,18:00,Butarque,9491,Leganes,Deportivo Alaves,José Luis González González,0,0,1,1,6.72,6.87,15,17,0,0,4,5,8,11,3,1,50.6,49.4,622,617,78,79,445,440,349,348,11,12,9,10,18,13,10,9,50,77,18,19,49,51,19,18,18,19,12,22,22,31,10,9,55,71,13,15,15,16,8,4,63,25,13,9,0,0,9,14,1,3,goal(89),yellow-card(46);goal(64)
2016/2017,regular,2017/5/20,18:00,ABANCA-Riazor,21764,Deportivo,Las Palmas,Mario Melero López,3,0,3,0,7.26,6.01,9,13,0,0,5,4,3,5,1,4,35.6,64.4,510,796,81,88,347,625,281,552,7,5,6,12,7,20,12,6,86,60,6,5,55,45,3,8,8,3,32,12,44,18,12,6,73,67,19,5,13,11,0,9,0,44,11,24,0,1,25,14,2,2,goal(4);yellow-card(25);goal(28);goal(39);yellow-card(44);yellow-card(48);yellow-card(54),error-to-goal(4);yellow-card(38);yellow-card(54);second-yellow(79)
2016/2017,regular,2017/5/20,20:00,Ramón Sánchez-Pizjuán,26472,Sevilla,Osasuna,Carlos del Cerro Grande,3,0,5,0,7.58,5.89,18,5,0,0,7,2,7,3,4,0,71.7,28.3,998,484,92,76,835,327,767,248,15,4,13,10,16,18,10,13,81,56,6,10,38,63,4,12,12,4,15,13,25,26,10,13,60,50,9,18,16,18,1,1,0,100,10,7,0,1,11,8,4,0,goal(10);goal(20);yellow-card(29);goal(35);goal(60);yellow-card(62);yellow-card(67);goal(80),error-to-goal(10);yellow-card(56)
2016/2017,regular,2017/5/21,15:45,Mestalla,33659,Valencia,Villarreal,David José Fernández Borbalán,0,1,1,3,6.52,7.10,16,14,0,0,5,6,8,4,3,4,53.4,46.6,661,604,87,83,452,420,391,349,14,9,11,5,20,10,5,11,55,50,13,12,52,48,14,11,11,14,26,27,31,38,5,11,84,71,10,23,5,11,9,0,67,0,18,21,1,0,15,10,1,1,yellow-card(34);goal(54);yellow-card(71),goal(1);yellow-card(5);goal(58);yellow-card(67);goal(88)
2016/2017,regular,2017/5/21,15:45,Balaídos,14062,Celta Vigo,Real Sociedad,José María Sánchez Martínez,0,0,2,2,6.68,6.61,13,18,0,0,5,8,6,6,2,4,55.9,44.1,665,531,81,75,484,364,392,273,11,9,5,7,10,12,7,5,50,58,11,11,50,50,12,10,10,12,14,13,21,18,7,5,67,72,14,15,10,11,3,7,67,86,8,9,0,0,8,17,1,0,yellow-card(28);clearance-off-the-line(34);yellow-card(42);clearance-off-the-line(43);penalty_scored(54);goal(90),yellow-card(74);goal(82);goal(94)
2016/2017,regular,2017/5/21,15:45,Vicente Calderón,52155,Atletico,Athletic Bilbao,Xavier Estrada Fernández,2,0,3,1,7.28,6.40,12,16,1,0,4,1,6,10,2,5,42.1,57.9,626,761,82,88,432,564,353,496,10,15,18,6,29,20,6,18,62,30,12,7,63,37,6,14,13,5,25,18,31,36,6,18,81,50,32,7,16,15,2,5,100,20,7,11,0,0,13,12,3,0,goal(8);goal(11);yellow-card(38);yellow-card(46);shot-on-post(89);goal(89),clearance-off-the-line(57);goal(71)
2016/2017,regular,2017/5/21,19:00,Camp Nou,73093,Barcelona,Eibar,Alejandro José Hernández Hernández,0,1,4,2,7.14,6.54,18,6,1,0,11,4,6,2,1,0,73.3,26.7,808,394,88,62,586,205,515,128,13,5,14,2,30,8,2,14,47,25,6,7,46,54,5,8,8,5,14,32,16,46,2,14,88,70,14,38,13,17,10,4,50,75,16,8,0,1,3,16,10,4,yellow-card(41);shot-on-post(63);own-goal(63);penalty-missed(70);goal(73);penalty_scored(75);goal(92),goal(7);yellow-card(19);yellow-card(54);goal(61);penalty_saved(70);second-yellow(74)
