Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2019/2020,regular,2020/7/13,18:30,Mendizorroza,0,Deportivo Alaves,Getafe,Pablo González Fuertes,0,0,0,0,6.52,6.75,3,14,0,1,1,4,1,7,1,3,46.4,53.6,486,545,57,58,277,314,159,182,2,6,2,6,5,11,6,2,40,55,37,25,60,40,24,38,38,24,13,28,19,30,6,2,68,93,22,16,9,12,2,4,0,75,25,8,0,0,26,15,7,3,yellow-card(21);yellow-card(56);yellow-card(75);yellow-card(82),yellow-card(12);yellow-card(35);shot-on-post(43)
2019/2020,regular,2020/7/13,18:30,Estadio de la Cerámica,0,Villarreal,Real Sociedad,Guillermo Cuadra Fernández,0,0,1,2,6.47,6.79,9,11,0,0,3,6,4,2,2,3,52.4,47.6,673,602,84,81,483,430,406,349,7,11,9,9,19,16,9,9,47,56,11,18,38,62,12,17,17,12,12,20,21,29,9,9,57,69,17,17,9,7,2,10,50,70,10,5,0,0,12,11,1,1,yellow-card(35);yellow-card(36);goal(85),yellow-card(2);goal(61);yellow-card(70);goal(75)
2019/2020,regular,2020/7/13,21:00,Nuevo Los Cármenes,0,Granada,Real Madrid,Santiago Jaime Latre,0,2,1,2,6.47,6.85,13,11,0,0,4,5,7,3,2,3,38,62,479,707,80,89,332,560,264,498,11,9,6,10,11,12,10,6,55,83,10,11,48,52,18,3,3,18,17,12,27,18,10,6,63,67,9,12,11,8,4,3,50,33,7,15,0,0,18,18,0,2,yellow-card(46);goal(50);yellow-card(58),goal(10);goal(16);yellow-card(17);clearance-off-the-line(85);yellow-card(93)
2019/2020,regular,2020/7/16,17:30,Ipurua,0,Eibar,Real Valladolid,César Soto Grado,2,0,3,1,7.03,6.33,13,17,1,0,7,8,5,5,1,4,49.6,50.4,551,552,70,68,350,347,245,237,9,10,7,16,10,21,16,7,70,76,40,25,62,38,32,33,33,32,16,11,32,18,16,7,50,61,22,9,8,6,3,12,33,25,8,11,0,1,19,13,0,4,yellow-card(17);goal(21);yellow-card(24);goal(28);shot-on-post(38);yellow-card(68);penalty_saved(71);penalty_scored(92);yellow-card(94),error-to-goal(28);penalty-missed(71);goal(71)
2019/2020,regular,2020/7/16,20:00,Coliseum Alfonso Pérez,0,Getafe,Atletico,Antonio Miguel Mateu Lahoz,0,0,0,2,6.25,7.01,16,11,0,0,6,3,8,5,2,3,36.8,63.2,494,738,62,77,303,544,188,421,12,7,4,11,11,16,11,4,36,69,27,26,51,49,32,21,21,32,19,18,30,22,11,4,63,82,12,13,14,12,4,3,75,100,11,14,0,2,14,11,2,4,yellow-card(68);red-card(92),clearance-off-the-line(10);yellow-card(49);goal(54);yellow-card(64);goal(80)
2019/2020,regular,2020/7/16,20:00,Visit Mallorca Estadi,0,Mallorca,Granada,Xavier Estrada Fernández,1,1,1,2,6.40,6.83,18,14,1,0,5,6,7,4,6,4,52.7,47.3,594,548,81,74,384,352,310,262,15,12,10,14,16,19,14,10,63,74,20,27,43,57,28,19,19,28,9,14,23,24,14,10,39,58,16,28,13,10,5,6,40,50,8,4,0,0,14,18,0,3,yellow-card(2);goal(20);yellow-card(28);yellow-card(33);shot-on-post(60);yellow-card(60);yellow-card(67);red-card(80);second-yellow(97),yellow-card(21);yellow-card(44);goal(46);goal(69);yellow-card(86);yellow-card(90);yellow-card(96)
2019/2020,regular,2020/7/16,20:00,Alfredo Di Stéfano,0,Real Madrid,Villarreal,Alejandro José Hernández Hernández,1,0,2,1,6.70,6.16,12,8,1,0,7,4,4,3,1,1,56.7,43.3,711,571,89,85,555,427,492,364,8,2,13,3,18,9,3,13,72,33,10,7,59,41,4,13,13,4,13,11,16,24,3,13,81,46,9,12,5,11,4,2,50,0,6,7,0,2,13,13,2,1,goal(29);yellow-card(54);yellow-card(62);penalty_scored(77);shot-on-post(81);yellow-card(86),yellow-card(18);error-to-goal(29);yellow-card(67);goal(83)
2019/2020,regular,2020/7/16,20:00,Reale Arena,0,Real Sociedad,Sevilla,Carlos del Cerro Grande,0,0,0,0,6.81,6.72,11,8,1,0,4,3,3,4,4,1,37.7,62.3,544,788,76,83,352,606,266,505,7,6,12,7,19,15,7,12,63,47,25,27,48,52,27,24,25,28,15,18,22,30,7,12,68,60,12,22,16,11,3,2,67,0,11,7,0,0,16,13,1,3,shot-on-post(60);yellow-card(96),yellow-card(46);yellow-card(91)
2019/2020,regular,2020/7/16,20:00,Mestalla,0,Valencia,Espanyol,Eduardo Prieto Iglesias,1,0,1,0,6.69,6.43,9,18,0,2,3,6,2,10,4,2,48,52,592,606,84,86,420,435,354,374,7,10,8,10,14,18,10,8,57,56,11,15,42,58,16,10,10,16,13,13,23,21,10,8,57,62,20,10,9,8,4,4,50,50,7,5,0,0,9,18,1,0,goal(17);yellow-card(59);yellow-card(80);red-card(91),yellow-card(39);shot-on-post(56);yellow-card(66);yellow-card(69);yellow-card(81);shot-on-post(92)
2019/2020,regular,2020/7/16,20:00,San Mamés,0,Athletic Bilbao,Leganes,Juan Martínez Munuera,0,0,0,2,6.29,7.04,10,16,0,0,3,4,5,6,2,6,60.8,39.2,738,526,84,77,539,350,455,268,4,11,14,11,25,15,11,14,56,73,21,17,55,45,19,19,19,19,11,16,22,30,11,14,50,53,12,19,8,13,3,3,67,33,5,7,0,0,11,11,3,1,red-card(22);yellow-card(53);yellow-card(63),yellow-card(43);yellow-card(43);yellow-card(76);goal(79);goal(94)
