Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2016,regular,2016/12/11,19:00,Grêmio Arena,14101,Gremio,Botafogo RJ,Jailson Macedo Freitas,0,1,0,1,6.42,6.93,15,8,0,1,4,1,8,6,3,1,68.1,31.9,829,501,83,65,611,285,506,185,13,7,7,5,17,13,5,7,41,38,15,16,48,52,16,15,15,16,15,28,20,35,5,7,75,80,14,30,14,18,10,5,60,80,18,7,0,0,10,13,1,0,yellow-card(46);yellow-card(71),goal(17);yellow-card(33);second-yellow(47);yellow-card(47);shot-on-post(72);yellow-card(94)
2016,regular,2016/12/11,19:00,Arena da Baixada,35396,Athletico Paranaense,Flamengo,Elmo Alves Resende Cunha,0,0,0,0,6.69,6.71,14,8,0,1,5,1,8,6,1,1,57.5,42.5,628,511,88,85,494,366,434,311,13,7,5,5,10,7,5,5,50,71,11,21,34,66,13,19,19,13,6,9,11,14,5,5,55,64,14,18,9,14,6,4,67,0,4,4,0,0,15,12,1,1,yellow-card(23);yellow-card(58),shot-on-post(5);yellow-card(36);yellow-card(37);yellow-card(46);second-yellow(86);yellow-card(88);yellow-card(92)
2016,regular,2016/12/11,19:00,Moisés Lucarelli,3095,Ponte Preta,Coritiba,Fransisco de Paula dos Santos Silva Neto,0,0,2,0,7.20,6.58,17,8,0,0,6,4,10,3,1,1,52.3,47.7,614,587,81,81,412,384,332,310,13,6,6,9,16,20,9,6,38,45,12,12,50,50,10,14,14,10,23,29,32,35,9,6,72,83,6,26,15,16,13,4,23,50,19,12,0,0,14,15,0,0,penalty_scored(60);goal(65),yellow-card(30)
2016,regular,2016/12/11,19:00,Ilha do Retiro,9033,Sport Recife,Figueirense,Wagner Do Nascimento Magalhaes,0,0,2,0,7.14,6.32,16,4,0,0,6,2,9,1,1,1,67.5,32.5,733,460,86,71,520,248,447,175,12,3,5,3,12,15,3,5,42,20,18,10,64,36,11,17,17,11,23,20,26,25,3,5,88,80,7,33,15,15,6,2,17,50,13,11,0,0,22,22,1,1,yellow-card(18);goal(47);yellow-card(48);yellow-card(57);yellow-card(63);goal(89);yellow-card(90),yellow-card(8);yellow-card(55)
2016,regular,2016/12/11,19:00,Barradão,34757,Vitoria,Palmeiras,Dewson Fernando Freitas da Silva,1,2,1,2,6.42,6.70,14,10,1,1,1,4,7,4,6,2,38.5,61.5,522,751,83,87,350,589,292,513,9,5,9,6,14,11,6,9,64,55,5,11,31,69,11,5,5,11,16,15,22,24,6,9,73,63,10,22,12,12,7,2,29,100,10,11,0,0,15,16,1,1,goal(13);yellow-card(21);shot-on-post(67),shot-on-post(8);goal(16);yellow-card(39);yellow-card(41);goal(46);yellow-card(48);yellow-card(55);yellow-card(73);yellow-card(84)
2016,regular,2016/12/11,19:00,Estádio Giulite Coutinho,3847,Fluminense,Internacional,Heber Roberto Lopes,0,0,1,1,6.68,6.68,15,19,0,0,6,4,6,9,3,6,54.2,45.8,548,493,80,76,370,304,295,232,10,10,4,4,8,7,4,4,50,57,15,20,43,57,9,26,26,9,12,12,16,16,4,4,75,75,20,18,9,11,7,7,29,43,8,9,0,0,19,23,2,0,penalty-missed(44);yellow-card(71);goal(72),yellow-card(43);penalty_saved(44);goal(88)
2016,regular,2016/12/11,19:00,Estadio do Pacaembú (Paulo Machado de Carvalho),17659,Sao Paulo,Santa Cruz,Paulo Vollkopf,2,0,5,0,7.75,6.10,25,9,0,0,14,5,9,3,2,1,52.2,47.8,673,638,88,89,486,464,429,411,22,7,15,8,22,18,8,15,68,44,6,5,55,45,9,2,2,9,19,12,27,27,8,15,70,44,11,24,11,14,13,1,46,0,5,9,0,0,13,9,1,0,goal(1);goal(30);yellow-card(39);second-yellow(47);goal(58);goal(73);goal(82),yellow-card(41)
2016,regular,2016/12/11,19:00,Estádio Vila Belmiro (Urbano Caldeira),7531,Santos FC,America MG,Leandro Vuaden,0,0,1,0,6.93,6.50,13,8,1,0,8,1,4,4,1,3,76.3,23.7,939,395,91,61,745,231,675,142,11,6,7,6,15,10,6,7,47,60,14,12,54,46,7,19,19,7,9,19,15,26,6,7,60,73,6,39,13,9,9,2,44,100,11,5,0,0,6,9,5,0,shot-on-post(31);goal(49),yellow-card(15)
2016,regular,2016/12/11,19:00,Estadio Mineirão,16074,Cruzeiro,Corinthians,Wagner Reway,1,1,3,2,6.91,6.46,20,4,0,0,5,2,8,1,7,1,46,54,596,647,83,82,421,501,349,410,17,3,6,7,8,12,7,6,75,58,17,7,71,29,13,11,11,13,11,15,18,21,7,6,61,71,8,19,18,13,6,5,67,40,13,6,0,0,9,22,5,2,yellow-card(20);goal(24);goal(57);goal(59);yellow-card(63),goal(8);yellow-card(36);goal(55);yellow-card(66);yellow-card(80);yellow-card(89)
2016,regular,2016/11/28,22:00,Couto Pereira,12755,Coritiba,Vitoria,Elmo Alves Resende Cunha,0,1,0,1,6.45,7.00,13,6,0,0,5,2,4,3,4,1,63.6,36.4,650,463,76,65,450,254,344,166,11,4,5,9,13,15,9,5,38,60,27,13,68,33,14,26,26,14,15,19,24,24,9,5,63,79,15,28,11,20,7,3,14,0,11,9,0,0,23,19,1,2,yellow-card(17);yellow-card(34);yellow-card(53);yellow-card(69);yellow-card(76),goal(11);yellow-card(27);yellow-card(32);yellow-card(47);yellow-card(49);yellow-card(62);yellow-card(63)
2016,regular,2016/11/21,22:00,Arena Corinthians,19493,Corinthians,Internacional,Rodolpho Toski Marques,0,0,1,0,7.00,6.58,16,10,1,0,6,2,8,7,2,1,58.1,41.9,685,537,80,69,481,347,383,240,13,7,10,4,15,13,4,10,67,31,23,33,41,59,30,26,26,30,14,11,18,21,4,10,78,52,22,23,11,21,10,3,50,67,6,5,0,0,22,22,1,2,yellow-card(28);penalty_scored(56);shot-on-post(71);yellow-card(82),yellow-card(54);yellow-card(77)
2016,regular,2016/11/26,22:00,Estádio Raimundo Sampaio (Independência),2139,America MG,Sport Recife,Joao Batista de Arruda,0,1,2,2,6.86,6.68,14,12,1,0,5,6,6,4,3,2,51.5,48.5,612,581,78,77,422,405,328,311,14,10,6,1,11,10,1,6,55,10,29,28,51,49,30,27,27,30,20,11,21,17,1,6,95,65,20,15,10,10,5,4,40,50,6,11,0,0,13,15,2,5,shot-on-post(2);goal(53);goal(64);red-card(68);yellow-card(82),goal(12);clearance-off-the-line(32);yellow-card(69);yellow-card(77);goal(80);yellow-card(81)
