Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2009/2010,regular,2010/5/12,18:00,Stade de Gerland,0,Lyon,Monaco,Stéphane Lannoy,1,0,3,0,7.45,6.31,24,12,1,0,9,0,10,6,5,6,0,0,613,470,81,72,435,299,354,216,18,8,12,4,20,10,4,12,60,40,6,7,46,54,0,0,0,0,23,17,27,29,4,12,85,59,21,29,13,16,9,4,22,25,9,17,0,0,15,19,4,1,goal(28);shot-on-post(46);goal(48);yellow-card(65);goal(87),yellow-card(14);yellow-card(45);yellow-card(65)
2009/2010,regular,2010/5/15,20:00,Stade de la Libération,0,Boulogne,Rennes,Olivier Thual,1,0,1,0,7.22,6.86,13,19,0,2,4,5,7,10,2,4,0,0,592,621,77,80,388,434,297,349,11,11,8,9,16,17,9,8,50,53,13,9,59,41,0,0,0,0,19,19,28,27,9,8,68,70,27,28,37,20,8,7,38,14,11,11,1,0,17,8,0,9,penalty_scored(20);yellow-card(69),shot-on-post(10);yellow-card(21);shot-on-post(91)
2009/2010,regular,2010/5/15,20:00,Stade Felix-Bollaert,0,Lens,Bordeaux,Fredy Fautrel,2,1,4,3,6.90,6.48,17,14,0,1,7,3,6,9,4,2,0,0,442,588,82,86,309,462,253,398,9,10,5,7,13,13,7,5,38,54,7,7,50,50,0,0,0,0,20,13,27,18,7,5,74,72,16,11,14,13,2,2,100,50,5,14,0,0,24,11,5,1,goal(21);yellow-card(23);goal(37);yellow-card(42);yellow-card(45);penalty_scored(57);goal(63),red-card(6);shot-on-post(19);penalty_scored(41);own-goal(49);yellow-card(56);yellow-card(73);penalty_scored(80)
2009/2010,regular,2010/5/15,20:00,Stade du Moustoir,0,Lorient,Lille,Ruddy Buquet,1,1,2,1,6.58,6.25,7,11,0,0,2,5,4,5,1,1,0,0,307,355,71,74,198,250,140,185,4,6,4,3,10,6,3,4,40,50,2,3,40,60,0,0,0,0,14,11,17,15,3,4,82,73,19,10,7,2,5,8,0,25,6,11,0,0,13,12,0,5,yellow-card(31);goal(36);yellow-card(46);penalty_saved(48);clearance-off-the-line(51);yellow-card(53);goal(65);yellow-card(85);red-card(93),yellow-card(27);goal(32);yellow-card(33);penalty-missed(48);yellow-card(91)
2009/2010,regular,2010/5/15,20:00,Stade de Gerland,0,Lyon,Le Mans,Lionel Jaffredo,1,0,2,0,7.58,6.43,28,6,0,0,6,2,14,2,8,2,0,0,765,503,85,72,562,351,480,251,19,4,12,4,13,6,4,12,92,67,9,17,35,65,0,0,0,0,21,9,25,21,4,12,84,43,34,32,21,21,12,2,33,0,8,19,0,0,12,18,1,2,goal(46);goal(68),yellow-card(13);yellow-card(47);yellow-card(67)
2009/2010,regular,2010/5/15,20:00,Stade Vélodrome,0,Marseille,Grenoble,Pascal Vileo,1,0,2,0,7.31,6.43,24,7,1,0,9,3,13,3,2,1,0,0,701,505,87,78,547,346,478,269,14,6,9,4,16,9,4,9,56,44,8,2,80,20,0,0,0,0,18,17,22,26,4,9,82,65,11,22,17,23,7,2,43,100,10,13,0,0,16,17,3,1,shot-on-post(26);penalty_scored(41);goal(92),yellow-card(67)
2009/2010,regular,2010/5/15,20:00,Stade Marcel Picot,0,Nancy,Valenciennes,Christian Guillard,1,0,1,1,6.52,7.10,19,14,0,0,6,4,10,8,3,2,0,0,475,601,69,80,333,440,231,350,15,10,5,7,10,13,7,5,50,54,13,18,42,58,0,0,0,0,11,15,18,20,7,5,61,75,14,28,11,21,9,5,44,60,10,5,0,0,14,20,1,2,yellow-card(11);clearance-off-the-line(25);goal(39);yellow-card(53);red-card(92);yellow-card(96),yellow-card(15);clearance-off-the-line(16);goal(65)
2009/2010,regular,2010/5/15,20:00,Municipal du Ray,0,Nice,Saint-Etienne,Sébastien Moreira,1,0,1,1,6.82,6.78,5,14,0,0,1,5,1,7,3,2,0,0,494,632,73,83,340,453,248,376,3,10,3,14,10,23,14,3,30,61,4,7,36,64,0,0,0,0,23,12,37,15,14,3,62,80,29,27,22,22,7,8,14,13,5,14,0,1,18,22,2,3,goal(2);yellow-card(88),goal(68)
2009/2010,regular,2010/5/15,20:00,Parc des Princes,0,PSG,Montpellier,Alexandre Castro,0,1,1,3,6.31,6.71,9,13,0,0,1,5,4,7,4,1,0,0,537,623,80,81,401,482,321,391,8,9,9,8,15,11,8,9,60,73,16,7,70,30,0,0,0,0,12,24,20,33,8,9,60,73,9,23,12,10,6,1,33,100,18,9,0,0,18,18,0,0,yellow-card(72);goal(79),goal(16);goal(47);goal(58);yellow-card(93)
2009/2010,regular,2010/5/15,20:00,Stade Bonal,0,Sochaux,Auxerre,Philippe Kalt,0,1,1,2,6.60,7.02,20,14,0,0,8,7,10,5,2,2,0,0,641,577,82,79,453,400,372,314,11,10,9,6,14,9,6,9,64,67,8,8,50,50,0,0,0,0,14,19,20,28,6,9,70,68,36,26,11,14,3,3,33,33,14,11,0,0,15,5,1,1,goal(46);second-yellow(61);yellow-card(84),goal(6);clearance-off-the-line(45);yellow-card(60);goal(90)
