Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2014/2015,regular,2015/5/23,20:00,Nouveau Stade Bordeaux,40275,Bordeaux,Montpellier,Benoît Bastien,2,0,2,1,7.01,6.79,22,7,0,0,9,1,10,4,3,2,55.6,44.4,751,654,86,86,584,483,504,413,18,7,2,6,14,14,6,2,14,43,16,14,53,47,15,15,15,15,27,15,33,17,6,2,82,88,15,26,14,31,7,2,14,50,3,19,0,1,13,11,0,1,goal(9);goal(39),yellow-card(55);goal(63)
2014/2015,regular,2015/5/23,20:00,Stade Michel-d'Ornano,19937,Caen,Evian,Antony Gautier,0,0,3,2,7.17,6.63,22,14,0,0,6,8,11,6,5,0,48,52,519,560,76,80,343,389,262,310,17,9,9,3,13,12,3,9,69,25,32,13,71,29,22,23,23,22,23,13,26,22,3,9,88,59,22,33,18,19,13,8,38,38,9,15,2,0,9,10,2,0,goal(60);own-goal(66);goal(68);error-to-goal(86),yellow-card(37);goal(86);goal(93)
2014/2015,regular,2015/5/23,20:00,Stade de la Licorne,9123,Lens,Nantes,Sébastien Moreira,1,0,1,0,7.12,6.74,7,16,0,0,4,5,3,9,0,2,32.8,67.2,462,776,68,86,296,602,201,520,4,13,10,17,18,31,17,10,56,55,16,21,43,57,22,15,15,22,30,14,47,24,17,10,64,58,24,13,24,26,1,3,0,33,6,16,1,1,14,15,1,3,goal(4);yellow-card(30);yellow-card(47),yellow-card(37);yellow-card(92)
2014/2015,regular,2015/5/23,20:00,Stade du Moustoir,15844,Lorient,Monaco,Tony Chapron,0,1,0,1,6.70,7.10,7,17,0,0,1,8,3,4,3,5,63,37,704,473,80,72,551,320,439,231,4,13,15,9,19,15,9,15,79,60,16,14,53,47,16,14,14,16,11,14,20,29,9,15,55,48,22,21,15,24,4,10,50,40,10,5,0,0,13,13,3,8,yellow-card(23);clearance-off-the-line(45);penalty_saved(48);yellow-card(71),goal(20);yellow-card(46);penalty-missed(48);yellow-card(61);yellow-card(91)
2014/2015,regular,2015/5/23,20:00,Stade Vélodrome,59546,Marseille,SC Bastia,Ruddy Buquet,2,0,3,0,7.27,6.22,16,7,0,0,5,1,8,4,3,2,62.9,37.1,707,464,91,79,553,331,502,261,13,5,18,12,25,18,12,18,72,67,12,6,67,33,4,14,14,4,14,23,26,41,12,18,54,56,15,29,15,11,5,0,20,0,16,8,0,0,6,19,4,1,goal(14);own-goal(39);yellow-card(76);goal(89),yellow-card(34)
2014/2015,regular,2015/5/23,20:00,Stade Saint-Symphorien,15939,Metz,Lille,Bartolomeu Varela,0,3,1,4,6.39,7.48,16,20,0,0,4,10,9,6,3,4,48.6,51.4,616,660,85,87,453,487,386,422,12,16,10,14,20,18,14,10,50,78,8,7,53,47,12,3,3,12,19,15,33,25,14,10,58,60,17,14,7,15,4,7,0,57,5,15,1,0,10,4,7,0,clearance-off-the-line(35);clearance-off-the-line(35);error-to-goal(44);goal(83),goal(40);goal(41);goal(44);penalty_scored(69)
2014/2015,regular,2015/5/23,20:00,Parc des Princes,46297,PSG,Reims,Clément Turpin,2,0,3,2,7.07,6.62,14,10,0,0,6,4,5,4,3,2,69.3,30.7,965,497,91,77,816,345,744,266,11,7,7,7,20,14,7,7,35,50,13,7,65,35,4,16,16,4,13,20,20,27,7,7,65,74,21,27,22,12,5,8,40,25,7,6,0,0,10,15,6,5,goal(30);goal(45);goal(83),clearance-off-the-line(5);yellow-card(20);yellow-card(35);goal(54);goal(89)
2014/2015,regular,2015/5/23,20:00,Stade de la Route-de-Lorient,26281,Rennes,Lyon,Philippe Kalt,0,0,0,1,6.45,7.03,10,9,0,0,2,2,6,6,2,1,41.6,58.4,549,747,85,88,418,609,355,534,10,9,6,13,9,18,13,6,67,72,11,10,52,48,12,8,9,13,14,17,27,23,13,6,52,74,8,17,23,11,5,1,40,0,14,9,0,0,5,7,3,3,,goal(86)
2014/2015,regular,2015/5/23,20:00,Stade Geoffroy-Guichard,39147,Saint-Etienne,Guingamp,Fredy Fautrel,1,0,2,1,6.80,6.61,10,11,0,0,6,3,3,7,1,1,55.9,44.1,653,558,84,79,514,401,434,316,9,6,8,10,14,14,10,8,57,71,17,15,53,47,19,13,13,19,9,14,19,22,10,8,47,64,19,17,7,26,5,4,20,50,8,5,0,1,22,9,0,3,goal(36);yellow-card(44);goal(49);yellow-card(61),error-to-goal(36);yellow-card(51);penalty_scored(61)
2014/2015,regular,2015/5/23,20:00,Stadium Municipal,19830,Toulouse,Nice,Lionel Jaffredo,0,2,2,3,6.69,6.87,9,8,0,0,4,4,3,1,2,3,53.1,46.9,636,603,79,76,459,396,363,301,8,6,14,5,22,13,5,14,64,38,11,7,61,39,10,8,8,10,22,27,27,41,5,14,81,66,17,33,22,25,3,3,33,33,19,14,0,1,17,19,2,3,yellow-card(35);goal(79);goal(81);yellow-card(84),goal(8);yellow-card(16);yellow-card(23);goal(34);goal(53);yellow-card(76);error-to-goal(79);yellow-card(83)
