Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2013/2014,regular,2014/5/17,20:00,Stadium Municipal,20183,Toulouse,Valenciennes,Alexandre Castro,2,0,3,1,6.94,6.27,9,16,0,1,3,5,5,7,1,4,0,0,625,569,80,79,461,393,370,310,8,9,12,3,14,8,3,12,86,38,12,13,48,52,11,14,14,11,12,14,15,26,3,12,80,54,14,25,16,19,6,4,33,25,12,7,0,2,11,11,1,0,yellow-card(9);goal(30);penalty_scored(45);goal(91),error-to-goal(30);yellow-card(34);yellow-card(42);shot-on-post(51);goal(87);error-to-goal(91)
2013/2014,regular,2014/5/17,20:00,Stade Bonal,19905,Sochaux,Evian,Clément Turpin,0,2,0,3,6.52,7.61,20,9,1,0,5,5,11,4,4,0,0,0,614,438,77,60,438,220,336,132,15,5,8,2,17,5,2,8,47,40,22,22,50,50,22,22,22,22,12,26,14,34,2,8,86,76,8,51,11,31,7,2,43,50,17,9,0,0,7,21,3,4,yellow-card(5);yellow-card(27);shot-on-post(45);clearance-off-the-line(59),goal(8);goal(42);yellow-card(65);goal(72)
2013/2014,regular,2014/5/17,20:00,Stade Geoffroy-Guichard,37201,Saint-Etienne,AC Ajaccio,Stéphane Lannoy,2,0,3,1,6.94,6.46,14,8,1,0,8,3,5,4,1,1,0,0,627,561,87,80,478,418,415,334,11,7,4,8,11,16,8,4,36,50,15,9,63,38,13,11,11,13,14,19,22,23,8,4,64,83,17,15,7,11,2,3,50,33,12,6,1,0,12,19,3,0,goal(19);goal(35);goal(77);penalty-missed(82),goal(92)
2013/2014,regular,2014/5/17,20:00,Stade Auguste-Delaune,14500,Reims,Rennes,Stéphane Jochem,0,1,1,3,6.66,6.85,16,13,0,1,4,3,10,2,2,8,0,0,629,641,82,80,459,486,378,391,14,10,3,8,4,16,8,3,75,50,16,10,62,38,10,16,16,10,16,13,24,16,8,3,67,81,20,16,31,26,7,6,71,50,12,8,1,0,9,6,4,3,error-to-goal(53);goal(82),goal(34);yellow-card(36);shot-on-post(53);goal(53);goal(59)
2013/2014,regular,2014/5/17,20:00,Parc des Princes,0,PSG,Montpellier,Laurent Duhamel,2,0,4,0,7.62,6.29,18,15,0,0,12,1,5,7,1,7,0,0,851,683,93,90,689,536,639,485,12,13,10,1,23,10,1,10,43,10,7,4,64,36,1,10,10,1,19,17,20,27,1,10,95,63,21,9,13,16,2,8,100,25,5,10,1,1,12,6,2,0,goal(2);goal(20);goal(49);goal(88),yellow-card(36);error-to-goal(49)
2013/2014,regular,2014/5/17,20:00,Allianz Riviera,0,Nice,Lyon,Said Ennjimi,0,1,0,1,6.56,7.18,12,12,0,0,2,7,8,3,2,2,0,0,629,459,83,76,444,291,367,222,6,6,15,11,21,17,11,15,71,65,15,20,43,57,18,17,17,18,15,23,26,38,11,15,58,61,7,26,12,18,5,2,0,50,17,9,1,0,11,22,2,2,yellow-card(92);yellow-card(94),goal(5);yellow-card(27);yellow-card(49);yellow-card(73);red-card(94)
2013/2014,regular,2014/5/17,20:00,Stade Louis II,0,Monaco,Bordeaux,Tony Chapron,0,1,1,1,7.05,6.77,15,12,2,0,3,5,9,4,3,3,0,0,589,675,82,85,395,507,322,430,14,10,9,5,17,9,5,9,53,56,17,10,63,37,14,13,13,14,20,20,25,29,5,9,80,69,27,23,17,7,8,10,63,30,12,16,1,0,11,5,1,5,shot-on-post(4);yellow-card(30);goal(69);shot-on-post(90),goal(15)
2013/2014,regular,2014/5/17,20:00,Stade Vélodrome,0,Marseille,Guingamp,Amaury Delerue,0,0,1,0,7.15,6.61,21,9,3,0,4,0,14,5,3,4,0,0,668,466,84,73,471,288,396,209,14,7,6,4,15,11,4,6,40,36,20,15,57,43,15,20,20,15,12,16,16,22,4,6,75,73,39,29,14,19,13,5,31,60,7,5,1,1,8,9,4,2,shot-on-post(18);shot-on-post(36);shot-on-post(48);goal(51),yellow-card(54)
2013/2014,regular,2014/5/17,20:00,Stade du Moustoir,16593,Lorient,Lille,Nicolas Rainville,1,1,1,4,6.41,6.84,12,14,0,2,4,6,2,5,5,3,0,0,639,617,80,82,508,464,404,382,9,10,8,8,12,12,8,8,67,67,12,14,46,54,12,14,14,12,18,13,26,21,8,8,69,62,9,25,6,15,3,2,33,50,9,14,2,0,13,5,4,4,yellow-card(4);goal(22);yellow-card(38);error-to-goal(52);error-to-goal(65),shot-on-post(5);goal(32);yellow-card(46);goal(52);shot-on-post(65);goal(65);own-goal(92)
2013/2014,regular,2014/5/17,20:00,Stade Armand-Cesari-Furiani,14994,SC Bastia,Nantes,Wilfried Bien,0,0,0,0,6.77,6.93,6,9,0,0,4,3,2,5,0,1,0,0,620,512,81,77,472,335,380,258,5,7,5,4,13,9,4,5,38,44,14,17,45,55,16,15,15,16,12,14,16,19,4,5,75,74,22,39,9,15,11,3,0,33,6,7,0,0,10,12,4,0,,
2013/2014,regular,2014/5/07,18:00,Stade Louis II,7683,Monaco,Guingamp,Stéphane Lannoy,0,0,1,1,6.65,6.64,16,4,0,0,3,2,8,1,5,1,0,0,815,401,87,68,656,256,570,173,13,2,7,2,13,8,2,7,54,25,19,8,70,30,6,21,21,6,11,19,13,26,2,7,85,73,16,26,11,16,9,1,44,0,13,5,0,0,15,18,1,5,yellow-card(40);goal(77);yellow-card(87),yellow-card(37);yellow-card(44);yellow-card(82);goal(85);red-card(88)
2013/2014,regular,2014/5/07,20:00,Parc des Princes,0,PSG,Rennes,Antony Gautier,1,2,1,2,6.73,6.73,25,6,1,0,7,4,10,2,8,0,0,0,895,428,91,74,727,269,665,200,18,3,5,1,7,4,1,5,71,25,15,8,65,35,12,11,11,12,16,19,17,24,1,5,94,79,4,38,21,7,13,0,54,0,17,13,0,1,4,7,6,0,goal(3);yellow-card(18);yellow-card(68);shot-on-post(90),error-to-goal(3);goal(23);goal(27);clearance-off-the-line(67)
2013/2014,regular,2014/5/10,20:00,Stade du Hainaut,13006,Valenciennes,Monaco,Bartolomeu Varela,0,1,1,2,6.86,6.84,9,9,0,1,2,6,5,1,2,2,0,0,575,666,83,83,401,477,334,395,5,8,4,9,7,15,9,4,57,60,13,9,59,41,12,11,10,11,11,17,20,21,9,4,55,81,12,28,14,26,10,3,0,0,14,5,0,1,14,11,3,1,yellow-card(48);goal(70),shot-on-post(10);goal(40);yellow-card(73);yellow-card(76);goal(87)
2013/2014,regular,2014/5/10,20:00,Stade de la Route-de-Lorient,16228,Rennes,Sochaux,Nicolas Rainville,0,1,1,2,6.85,6.89,10,14,0,0,4,6,6,7,0,1,0,0,627,535,77,68,429,361,330,245,9,13,2,5,8,10,5,2,25,50,32,23,57,41,19,36,37,20,13,21,18,23,5,2,72,91,59,16,16,21,4,7,0,57,15,8,0,2,12,9,1,2,yellow-card(52);goal(72);yellow-card(85),goal(33);yellow-card(35);yellow-card(44);yellow-card(52);goal(77)
2013/2014,regular,2014/5/10,20:00,La Beaujoire-Louis-Fonteneau,36609,Nantes,Saint-Etienne,Olivier Thual,0,3,1,3,6.47,7.07,19,5,1,0,8,3,7,1,4,1,0,0,539,552,80,82,380,384,303,316,13,3,10,12,13,24,12,10,77,50,14,25,36,64,22,17,17,22,22,15,34,25,12,10,65,60,16,41,11,9,11,1,55,0,12,10,2,1,11,13,2,3,yellow-card(22);yellow-card(51);shot-on-post(54);goal(82);yellow-card(83),clearance-off-the-line(9);goal(10);penalty_scored(23);goal(47);yellow-card(60);yellow-card(83)
2013/2014,regular,2014/5/10,20:00,Stade de la Mosson,13969,Montpellier,SC Bastia,Sébastien Desiage,0,1,0,2,6.67,7.80,12,15,1,0,3,7,8,4,1,4,0,0,639,746,84,86,459,561,386,484,11,10,9,6,16,14,6,9,56,43,23,15,61,39,20,18,18,20,18,24,24,33,6,9,75,73,24,13,15,18,2,4,0,0,17,10,0,0,8,14,2,0,yellow-card(25);shot-on-post(58),goal(47);goal(73);yellow-card(81)
2013/2014,regular,2014/5/10,20:00,Stade de Gerland,39533,Lyon,Lorient,Antony Gautier,0,0,0,1,7.26,6.58,16,12,0,0,5,3,9,5,2,4,0,0,663,515,86,79,479,357,412,281,13,10,10,6,21,10,6,10,48,60,10,15,40,60,16,9,9,16,9,20,15,30,6,10,60,67,26,24,12,10,8,3,0,0,9,5,1,0,12,10,1,3,red-card(14);yellow-card(87);red-card(94);yellow-card(95),goal(53);yellow-card(70);red-card(94)
2013/2014,regular,2014/5/10,20:00,Stade Pierre-Mauroy,0,Lille,PSG,Ruddy Buquet,0,1,1,3,6.58,6.55,20,9,0,0,6,5,9,1,5,3,0,0,549,815,81,89,350,631,285,564,18,6,9,5,16,8,5,9,56,63,6,8,43,57,10,4,4,10,22,25,27,34,5,9,81,74,15,20,13,12,11,2,0,0,18,19,0,1,11,15,1,5,red-card(37);goal(90);yellow-card(90),yellow-card(4);goal(41);yellow-card(58);yellow-card(61);goal(65);goal(82);error-to-goal(90);yellow-card(91)
2013/2014,regular,2014/5/10,20:00,Stade Municipal de Roudourou,18031,Guingamp,Toulouse,Clément Turpin,2,0,2,0,7.21,6.45,7,16,0,0,3,9,1,3,3,4,0,0,440,810,65,87,253,607,164,530,3,13,7,8,14,16,8,7,50,50,11,9,55,45,16,4,4,16,26,17,34,24,8,7,76,71,27,18,21,26,0,9,0,11,10,18,0,0,16,17,1,0,goal(5);penalty_scored(14);clearance-off-the-line(75),yellow-card(11)
2013/2014,regular,2014/5/10,20:00,Parc des Sports,14189,Evian,Nice,Benoît Bastien,1,0,2,0,7.13,6.37,9,4,0,0,3,1,4,3,2,0,0,0,451,761,68,84,299,584,202,493,4,2,7,12,13,20,12,7,54,60,14,16,47,53,17,13,13,17,25,14,37,21,12,7,68,67,21,22,17,28,5,4,60,0,8,17,0,2,12,11,1,1,goal(19);goal(77),error-to-goal(19);error-to-goal(77)
2013/2014,regular,2014/5/10,20:00,Stade Jacques-Chaban-Delmas,31555,Bordeaux,Marseille,Benoît Millot,0,1,1,1,6.57,6.82,12,5,0,0,3,2,5,2,4,1,0,0,554,452,81,73,438,303,353,220,10,4,2,9,8,14,9,2,25,64,15,11,58,42,11,15,15,11,17,16,26,18,9,2,65,89,10,25,5,10,3,0,33,0,10,12,1,0,17,13,2,4,goal(66);yellow-card(73),yellow-card(23);goal(31)
2013/2014,regular,2014/5/10,20:00,Stade François-Coty,5534,AC Ajaccio,Reims,Philippe Kalt,2,1,2,1,6.81,6.66,12,13,0,0,5,8,6,3,1,2,0,0,545,704,72,78,336,507,242,397,7,10,5,8,11,11,8,5,45,73,19,22,46,54,19,22,22,19,17,22,25,27,8,5,68,81,22,14,21,18,4,5,0,0,16,14,1,1,10,9,2,2,goal(3);goal(6);error-to-goal(40);penalty-missed(69),error-to-goal(3);goal(40);penalty_saved(69)
2013/2014,regular,2014/5/02,19:30,Stade Armand-Cesari-Furiani,0,SC Bastia,Lille,Laurent Duhamel,0,1,1,1,6.63,6.86,10,11,0,0,2,4,5,5,3,2,0,0,553,668,75,81,405,502,302,408,8,10,4,4,18,9,4,4,22,44,16,13,55,45,13,16,16,13,17,24,21,28,4,4,81,86,6,24,12,20,6,1,83,100,10,12,0,0,11,11,2,5,yellow-card(41);goal(85),goal(32);yellow-card(73)
