Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2017/2018,regular,2018/5/14,18:00,Yenisehir Dr. Necmettin Seyhoglu Stadium,0,Karabukspor,Fenerbahce,Hüseyin Göçek,0,4,0,7,5.98,8.21,10,33,0,0,3,13,4,10,3,10,38.7,61.3,627,873,84,91,420,674,351,610,8,27,22,18,31,28,18,22,71,64,7,14,33,67,13,8,8,13,21,17,39,39,18,22,54,44,20,17,12,12,2,12,0,67,8,11,1,0,10,13,2,1,yellow-card(23);yellow-card(80),own-goal(2);yellow-card(12);goal(20);goal(29);goal(38);goal(47);yellow-card(68);goal(77);goal(95)
2017/2018,regular,2018/5/14,18:00,Kadir Has Stadium,0,Kayserispor,Akhisarspor,Mete Kalkavan,0,0,1,2,6.53,6.94,15,10,0,0,1,6,9,3,5,1,62.7,37.3,695,494,83,77,531,329,442,253,14,8,11,13,15,17,13,11,73,76,20,22,48,52,26,16,16,26,8,15,21,26,13,11,38,58,12,32,5,13,8,1,50,0,11,4,0,0,7,9,0,2,yellow-card(47);goal(79);yellow-card(84),goal(69);goal(73);yellow-card(85);yellow-card(93);yellow-card(94)
2017/2018,regular,2018/5/18,16:00,Spor Toto Akhisar Stadi,0,Akhisarspor,Ankaraspor,Bahattin Simsek,1,1,2,1,6.97,6.75,17,18,0,0,8,5,6,11,3,2,64.5,35.5,832,520,91,87,691,363,629,314,13,14,13,16,21,19,16,13,62,84,8,5,62,38,2,11,11,2,10,12,26,25,16,13,38,48,13,10,12,16,3,3,67,33,4,7,0,0,7,9,1,1,goal(32);goal(93),goal(45)
2017/2018,regular,2018/5/18,16:00,Senol Güne&#351; Spor Kompleksi,0,Trabzonspor,Karabukspor,Zorbay Kucuk,0,0,3,0,7.62,6.24,26,10,1,0,10,5,13,4,3,1,52.7,47.3,652,573,84,79,434,379,366,301,22,7,20,4,27,5,4,20,74,80,10,14,42,58,11,13,13,11,19,18,23,38,4,20,83,47,22,22,9,13,5,9,20,33,11,18,1,1,13,15,0,3,yellow-card(42);goal(65);shot-on-post(85);goal(88);goal(92),yellow-card(52);yellow-card(58);yellow-card(79)
2017/2018,regular,2018/5/18,16:00,Ankara 19 Mayis Stadium,0,Genclerbirligi,Bursaspor,Ali Sansalan,1,0,1,0,7.33,6.59,11,14,0,0,4,4,5,6,2,4,47.8,52.2,671,703,76,81,450,491,344,396,9,10,25,12,36,18,12,25,69,67,17,18,49,51,20,15,15,20,18,20,30,45,12,25,60,44,13,20,24,15,3,5,33,80,9,12,0,0,11,15,2,0,goal(15);clearance-off-the-line(17);clearance-off-the-line(17),
2017/2018,regular,2018/5/18,16:00,Alanya Oba Stadium,0,Alanyaspor,Antalyaspor,Serkan Tokat,1,1,3,2,7.05,6.52,15,8,0,0,9,4,5,1,1,3,50.1,49.9,591,602,82,84,413,417,338,352,13,6,12,13,17,19,13,12,71,68,25,8,76,24,13,19,20,14,15,10,28,22,13,12,54,45,18,25,11,9,6,5,67,20,5,9,0,1,21,17,4,1,goal(37);yellow-card(47);goal(61);goal(69);yellow-card(84),goal(12);error-to-goal(61);yellow-card(68);goal(91)
2017/2018,regular,2018/5/18,16:00,Yeni Malatya Stadyumu,0,Yeni Malatyaspor,Kayserispor,Volkan Bayarslan,2,0,3,2,7.00,6.63,9,19,0,0,4,11,4,6,1,2,39.5,60.5,521,675,79,86,326,495,256,424,6,16,12,14,23,17,14,12,52,82,9,14,39,61,12,11,11,12,14,24,28,36,14,12,50,67,26,12,13,8,3,9,0,44,13,11,1,1,5,8,3,0,goal(22);goal(38);goal(75),error-to-goal(38);yellow-card(47);goal(81);goal(92)
2017/2018,regular,2018/5/19,17:00,Bornova Do&#287;anlar Stad&#305;,0,Goztepe,Galatasaray,Cüneyt Çakir,0,0,0,1,6.21,6.79,8,11,0,0,2,2,4,6,2,3,51.3,48.7,546,550,77,81,392,377,301,306,4,7,6,6,7,10,6,6,86,60,11,14,44,56,15,10,10,15,12,11,18,17,6,6,67,65,15,23,6,9,4,3,25,67,10,8,0,1,15,12,5,1,yellow-card(10),penalty_scored(66);yellow-card(74)
2017/2018,regular,2018/5/19,17:00,Basaksehir Fatih Terim Stadium,0,Istanbul Basaksehir,Kasimpasa,Firat Aydinus,2,2,3,2,6.93,6.53,24,11,0,0,6,4,12,3,6,4,61.6,38.4,803,564,90,80,603,386,541,307,20,9,8,6,14,11,6,8,57,55,16,9,64,36,12,13,13,12,15,15,21,23,6,8,71,65,16,21,13,11,8,2,63,50,9,10,0,1,11,8,5,1,yellow-card(22);goal(30);goal(36);penalty-missed(52);goal(61);yellow-card(85);yellow-card(87),goal(6);penalty_scored(27);error-to-goal(36);yellow-card(40);yellow-card(41);yellow-card(50);penalty_saved(52)
2017/2018,regular,2018/5/19,17:00,Vodafone Arena,0,Besiktas,Sivasspor,Bülent Yildirim,1,0,5,1,7.57,6.13,22,11,0,0,11,4,5,4,6,3,63.3,36.7,773,515,89,78,584,334,522,261,18,5,11,10,24,18,10,11,46,56,15,13,54,46,19,9,9,19,19,19,29,30,10,11,66,63,10,18,9,11,7,4,71,75,6,11,0,0,16,12,1,3,goal(29);yellow-card(45);goal(50);clearance-off-the-line(54);yellow-card(55);goal(74);goal(76);goal(86);yellow-card(93),clearance-off-the-line(36);yellow-card(48);goal(54);second-yellow(66);yellow-card(71)
