Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2020/2021,regular,2021/5/11,15:00,Konya Buyuksehir Stadi,0,Konyaspor,Trabzonspor,Ali Sansalan,0,0,1,1,6.80,6.65,27,10,0,1,6,5,13,4,8,1,41.6,58.4,581,743,85,88,378,574,322,507,21,9,13,7,17,11,7,13,76,64,15,14,52,48,15,14,14,15,18,12,25,25,7,13,72,48,9,21,18,10,10,1,50,100,8,14,0,1,10,7,4,0,yellow-card(38);yellow-card(64);goal(82),red-card(19);yellow-card(33);goal(64);error-to-goal(82);shot-on-post(85);yellow-card(94)
2020/2021,regular,2021/5/11,18:30,3.Istanbul Basaksehir Fatih Terim,0,Istanbul Basaksehir,Kayserispor,Yasar Kemal Ugurlu,0,0,0,0,6.55,6.52,3,7,0,1,0,2,1,3,2,2,74.3,25.7,1048,420,94,78,898,293,846,230,2,6,11,4,16,11,4,11,69,36,3,10,23,77,5,8,8,5,9,11,13,22,4,11,69,50,14,8,6,6,1,6,0,83,6,2,0,0,7,7,4,0,yellow-card(13),shot-on-post(15);yellow-card(83)
2020/2021,regular,2021/5/11,18:30,Yeni Malatya Stadyumu,0,Yeni Malatyaspor,Hatayspor,Halil Umut Meler,0,1,1,1,6.37,6.74,12,11,0,0,4,2,3,9,5,0,58.4,41.6,642,523,84,80,478,331,401,264,9,10,3,10,11,14,10,3,27,71,11,20,35,65,14,17,17,14,7,16,17,19,10,3,41,84,16,23,9,12,5,4,40,50,8,3,0,0,12,14,0,2,yellow-card(26);yellow-card(28);goal(64),goal(45);yellow-card(67)
2020/2021,regular,2021/5/11,18:30,Ulker Stadyumu,0,Fenerbahce,Sivasspor,Halis Özkahya,0,1,1,2,6.51,6.91,19,14,0,2,7,3,9,7,3,4,61.4,38.6,725,535,85,76,530,331,452,251,15,9,13,10,23,15,10,13,57,67,11,18,38,62,14,15,15,14,10,18,20,31,10,13,50,58,15,27,8,8,8,1,50,0,8,5,0,0,14,9,1,3,yellow-card(90);goal(93);yellow-card(95),shot-on-post(19);yellow-card(37);goal(46);yellow-card(47);goal(48);yellow-card(59);shot-on-post(92)
2020/2021,regular,2021/5/11,18:30,Bahçesehir Okullari Stadyumu,0,Alanyaspor,Erzurum BB,Alper Ulusoy,2,1,2,3,6.37,6.64,13,10,1,0,6,6,5,1,2,3,62.9,37.1,744,514,88,83,564,322,494,266,9,7,4,6,12,12,6,4,33,50,8,8,50,50,7,9,9,7,15,12,21,16,6,4,71,75,13,22,10,17,7,2,29,0,4,9,0,0,18,11,6,3,yellow-card(19);penalty_scored(30);penalty_scored(41);yellow-card(59);yellow-card(79);yellow-card(80);shot-on-post(95),own-goal(45);goal(73);yellow-card(80);goal(84)
2020/2021,regular,2021/5/11,18:30,Eryaman Stadyumu,0,Genclerbirligi,Goztepe,Suat Arslanboga,1,2,5,3,6.89,6.31,15,7,0,0,9,3,4,4,2,0,43.5,56.5,547,656,85,87,383,505,326,440,12,5,12,9,23,17,9,12,52,53,5,9,36,64,8,6,6,8,13,15,22,27,9,12,59,56,8,12,7,13,4,6,50,0,4,5,0,2,8,17,0,0,yellow-card(14);goal(44);yellow-card(46);goal(49);goal(56);goal(70);goal(82),goal(12);goal(31);yellow-card(47);goal(50);error-to-goal(56);yellow-card(89)
2020/2021,regular,2021/5/11,18:30,Vodafone Park,0,Besiktas,Fatih Karagumruk,Ali Palabiyik,0,1,1,2,6.62,6.64,17,5,1,0,5,5,8,0,4,0,52.6,47.4,659,603,85,79,429,406,366,320,13,4,17,12,23,26,12,17,74,46,15,13,54,46,23,5,5,23,23,17,35,34,12,17,66,50,3,21,10,11,8,2,25,100,11,9,1,0,21,19,4,0,clearance-off-the-line(41);yellow-card(44);goal(54);shot-on-post(60);yellow-card(64),goal(39);yellow-card(46);yellow-card(62);second-yellow(76);goal(80);yellow-card(85);yellow-card(93);yellow-card(94)
2020/2021,regular,2021/5/11,18:30,Kalyon Stadyumu,0,Gaziantep FK,Rizespor,Zorbay Kucuk,0,3,4,5,6.46,6.80,19,10,0,0,7,6,7,2,5,2,61.5,38.5,630,474,81,69,433,283,349,195,14,7,8,5,16,9,5,8,50,56,12,18,40,60,17,13,13,17,10,17,15,25,5,8,67,68,5,34,13,18,9,3,44,33,9,6,0,0,14,12,2,3,yellow-card(28);goal(47);goal(48);goal(86);goal(88);yellow-card(92);yellow-card(94);yellow-card(97),goal(6);yellow-card(29);goal(31);goal(47);penalty_scored(59);goal(79);yellow-card(85)
2020/2021,regular,2021/5/11,18:30,Recep Tayyip Erdogan Stadyumu,0,Kasimpasa,Ankaragucu,Mete Kalkavan,2,0,3,1,6.89,6.33,10,16,0,0,5,7,3,7,2,2,41.8,58.2,523,660,70,75,320,440,224,328,5,10,7,15,14,21,15,7,50,71,13,21,38,62,15,19,19,15,16,15,31,22,15,7,52,68,29,9,16,15,2,3,50,100,8,10,1,3,27,12,1,1,penalty_scored(9);goal(13);yellow-card(42);yellow-card(55);yellow-card(61);yellow-card(84);goal(96),yellow-card(11);error-to-goal(13);yellow-card(32);yellow-card(81);goal(85);error-to-goal(96)
2020/2021,regular,2021/5/11,18:30,Denizli Atatürk Stadi,0,Denizlispor,Galatasaray,Abdulkadir Bitigen,0,2,1,4,6.14,6.87,7,19,0,0,3,10,2,8,2,1,43.2,56.8,574,698,81,88,395,497,320,438,6,11,12,8,17,17,8,12,71,47,9,7,56,44,7,9,9,7,19,21,27,33,8,12,70,64,16,9,13,12,1,6,0,33,16,10,2,1,12,6,0,3,clearance-off-the-line(38);yellow-card(42);penalty_saved(42);yellow-card(45);goal(62);yellow-card(82);yellow-card(85);second-yellow(85),goal(22);penalty_scored(35);penalty-missed(42);error-to-goal(62);penalty_scored(86);goal(88)
