Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2021/2022,regular,2022/2/28,17:00,Recep Tayyip Erdogan Stadyumu,2313,Kasimpasa,Fenerbahce,Mete Kalkavan,0,1,1,2,6.38,6.77,16,9,1,0,8,2,8,5,0,2,55.6,44.4,680,592,81,78,480,395,390,308,11,4,10,11,13,17,11,10,77,65,11,13,46,54,13,11,11,13,12,12,23,22,11,10,52,55,18,33,16,11,8,4,25,50,9,6,2,0,15,18,5,1,shot-on-post(36);yellow-card(48);goal(67);yellow-card(93);yellow-card(94);yellow-card(97);second-yellow(97),goal(6);yellow-card(86);goal(91)
2021/2022,regular,2022/3/04,17:00,Yeni Malatya Stadyumu,0,Yeni Malatyaspor,Adana Demirspor,Yasin Kol,0,0,1,0,7.03,6.41,15,20,1,0,5,2,5,10,5,8,42.7,57.3,590,739,80,84,405,538,323,453,13,16,5,11,8,15,11,5,63,73,17,15,53,47,14,18,18,14,15,9,26,14,11,5,58,64,34,11,7,7,5,6,40,33,6,11,0,1,13,11,1,0,yellow-card(63);goal(77);shot-on-post(86),error-to-goal(77)
2021/2022,regular,2022/3/05,13:00,Caykur Didi,0,Rizespor,Giresunspor,Yasar Kemal Ugurlu,1,1,1,2,6.66,6.71,5,15,0,0,2,7,0,8,3,0,60.7,39.3,755,566,83,78,552,364,457,284,4,12,17,7,26,25,7,17,65,28,24,14,63,37,23,15,15,23,33,19,40,36,7,17,83,53,4,17,12,11,5,2,40,0,10,15,0,0,13,17,2,0,goal(14);clearance-off-the-line(35);yellow-card(39);yellow-card(76);yellow-card(88),penalty_scored(48);goal(48);yellow-card(70)
2021/2022,regular,2022/3/05,13:00,Göztepe Gürsel Aksel Stadi,0,Goztepe,Kasimpasa,Atilla Karaoglan,1,1,2,3,6.30,6.72,8,14,0,0,3,5,2,4,3,5,51.2,48.8,559,558,68,66,367,350,249,232,7,8,3,6,9,14,6,3,33,43,20,18,53,47,23,15,15,23,12,12,18,15,6,3,67,80,9,15,16,14,4,4,50,50,6,4,1,0,25,10,3,5,error-to-goal(5);goal(7);yellow-card(32);yellow-card(62);goal(81);yellow-card(82);yellow-card(99),goal(6);goal(48);yellow-card(71);goal(79);yellow-card(86);yellow-card(99)
2021/2022,regular,2022/3/05,16:00,Konya Buyuksehir Stadi,0,Konyaspor,Galatasaray,Ali Sansalan,2,0,2,0,7.01,6.22,12,11,1,0,6,5,2,3,4,3,45.3,54.7,608,691,83,84,426,518,353,435,9,9,9,2,17,7,2,9,53,29,13,7,65,35,11,9,9,11,9,14,11,23,2,9,82,61,18,10,15,11,7,5,71,20,6,4,0,0,15,10,0,5,goal(8);shot-on-post(20);goal(20),
2021/2022,regular,2022/2/21,17:00,Göztepe Gürsel Aksel Stadi,18228,Goztepe,Galatasaray,Arda Kardesler,1,1,2,3,6.36,6.58,13,10,0,0,5,7,6,0,2,3,58.8,41.2,542,439,78,69,376,269,295,186,9,6,4,7,6,13,7,4,67,54,26,23,53,47,31,18,18,31,12,11,19,15,7,4,63,73,16,24,8,7,5,6,40,33,9,6,0,0,19,10,1,2,yellow-card(8);penalty_scored(46);penalty_scored(70);yellow-card(82);yellow-card(96),goal(3);yellow-card(34);penalty_scored(87);yellow-card(95);penalty_scored(99);yellow-card(99)
2021/2022,regular,2022/2/22,17:00,Istanbul Basaksehir Fatih Terim,0,Istanbul Basaksehir,Konyaspor,Sarper Saka,0,1,2,1,6.72,6.46,13,12,0,1,4,4,6,5,3,3,45,55,632,711,86,87,457,555,392,481,10,11,14,8,23,11,8,14,61,73,18,8,69,31,11,15,15,11,8,14,16,28,8,14,50,50,15,13,16,11,2,3,50,33,5,5,0,0,11,11,4,1,yellow-card(18);yellow-card(46);goal(49);own-goal(62),yellow-card(10);goal(37);shot-on-post(94)
2021/2022,regular,2022/2/23,17:00,Kalyon Stadyumu,753,Gaziantep FK,Yeni Malatyaspor,Umit Ozturk,0,0,0,0,6.67,6.61,16,10,0,1,6,1,6,4,4,5,43.3,56.7,516,642,63,73,325,437,206,317,12,6,3,9,10,13,9,3,30,69,18,22,45,55,24,16,16,24,10,9,19,12,9,3,53,75,19,24,11,8,6,4,83,50,2,6,0,0,16,13,2,1,yellow-card(44);yellow-card(52),yellow-card(19);penalty-missed(48);red-card(55);yellow-card(68);yellow-card(70)
2021/2022,regular,2022/2/25,17:00,Yeni Adana Stadyumu,15150,Adana Demirspor,Antalyaspor,Alper Ulusoy,0,0,0,0,6.66,6.53,14,10,0,0,4,3,6,6,4,1,47.4,52.6,631,672,85,84,456,509,387,429,8,7,14,5,19,8,5,14,74,63,14,2,88,13,8,8,8,8,9,11,14,25,5,14,64,44,12,8,12,14,2,3,50,67,6,6,0,0,16,6,1,3,,yellow-card(60);clearance-off-the-line(69)
2021/2022,regular,2022/2/25,17:00,Senol Günes Spor Kompleksi,0,Trabzonspor,Kayserispor,Erkan Özdamar,0,2,3,2,6.96,6.70,22,17,2,1,10,7,9,8,3,2,70.9,29.1,978,534,89,73,758,304,677,222,17,13,11,8,19,17,8,11,58,47,7,15,32,68,15,7,7,15,27,24,35,35,8,11,77,69,13,37,17,12,6,5,33,40,16,18,0,1,4,8,0,3,goal(49);shot-on-post(55);goal(59);shot-on-post(64);penalty_scored(99),goal(24);goal(46);error-to-goal(49);shot-on-post(80)
2021/2022,regular,2022/2/26,13:00,Istanbul Basaksehir Fatih Terim,772,Istanbul Basaksehir,Fatih Karagumruk,Yasin Kol,1,2,1,2,6.38,6.69,13,5,0,0,3,4,6,1,4,0,62.8,37.2,883,584,90,81,729,431,653,349,10,5,7,10,11,18,10,7,64,56,8,7,53,47,9,6,6,9,16,7,26,14,10,7,62,50,7,18,13,17,2,3,100,33,3,8,0,0,14,8,2,2,goal(25);yellow-card(72);yellow-card(80),goal(39);goal(41);yellow-card(54);yellow-card(88)
2021/2022,regular,2022/2/26,16:00,Yeni 4 Eylül Stadi,5241,Sivasspor,Besiktas,Sarper Saka,1,2,2,3,6.76,6.88,20,17,0,2,6,10,8,4,6,3,46.4,53.6,569,649,77,81,351,440,271,355,17,12,5,8,7,21,8,5,71,38,14,17,45,55,25,6,6,25,27,8,35,13,8,5,77,62,12,30,12,11,6,6,50,50,6,14,0,0,8,16,1,0,goal(26);penalty_scored(85),yellow-card(3);goal(12);shot-on-post(34);goal(43);yellow-card(50);penalty_scored(73);shot-on-post(80);yellow-card(98)
2021/2022,regular,2022/2/27,10:30,Alsancak Mustafa Denizli Stadi,4212,Altay,Gaziantep FK,Yasar Kemal Ugurlu,2,2,3,2,6.58,6.49,9,12,0,0,5,3,2,7,2,2,52.6,47.4,622,582,74,71,406,378,299,269,8,6,12,7,16,11,7,12,75,64,13,26,33,67,17,22,22,17,11,15,18,27,7,12,61,56,14,23,15,18,8,4,38,50,11,7,0,0,17,10,2,3,goal(10);own-goal(22);goal(51);yellow-card(60);yellow-card(91),penalty_scored(18);goal(26);yellow-card(49);yellow-card(80);yellow-card(91)
2021/2022,regular,2022/2/27,10:30,Cotanak Stadi,6090,Giresunspor,Goztepe,Cüneyt Çakir,1,0,3,1,6.96,6.30,16,9,0,0,6,4,6,3,4,2,43.2,56.8,606,698,68,77,373,488,254,376,15,7,7,5,16,13,5,7,44,38,21,17,55,45,19,19,19,19,28,21,33,28,5,7,85,75,24,12,9,11,7,5,86,20,12,20,1,0,10,16,4,0,goal(27);goal(51);goal(69);error-to-goal(75),yellow-card(46);goal(75)
2021/2022,regular,2022/2/27,13:00,Bahçesehir Okullari Stadyumu,1718,Alanyaspor,Konyaspor,Volkan Bayarslan,4,1,5,1,6.92,6.04,17,14,0,0,9,3,4,6,4,5,51,49,626,612,81,85,468,435,380,369,10,9,6,7,17,14,7,6,35,50,8,10,44,56,5,13,13,5,14,13,21,19,7,6,67,68,17,6,10,12,4,5,25,20,2,7,0,1,11,12,3,4,own-goal(26);yellow-card(29);goal(33);penalty_scored(38);goal(42);goal(87),goal(11);yellow-card(37);yellow-card(38);yellow-card(59);red-card(66)
2021/2022,regular,2022/2/27,13:00,Yeni Hatay Stadyumu,2714,Hatayspor,Yeni Malatyaspor,Cagdas Altay,3,0,5,2,6.96,6.19,13,14,0,0,8,7,4,6,1,1,50.7,49.3,636,617,79,78,462,435,364,338,9,10,10,9,12,18,9,10,83,50,10,12,45,55,15,7,7,15,17,15,26,25,9,10,65,60,14,10,8,7,2,4,0,25,13,8,0,1,10,8,2,2,goal(21);goal(25);goal(34);yellow-card(68);goal(84);goal(89),error-to-goal(34);penalty_scored(70);goal(80)
2021/2022,regular,2022/2/27,16:00,NEF Stadyumu,35054,Galatasaray,Rizespor,Umit Ozturk,1,1,4,2,6.95,6.31,18,7,0,0,9,4,5,1,4,2,54.9,45.1,579,508,85,77,363,302,307,234,11,5,14,9,21,14,9,14,67,64,7,13,35,65,13,7,7,13,22,16,31,30,9,14,71,53,15,28,11,14,9,4,11,0,9,17,0,0,19,15,1,0,yellow-card(19);yellow-card(24);yellow-card(37);goal(40);penalty-missed(64);penalty_scored(70);yellow-card(83);goal(87);yellow-card(92);yellow-card(94);goal(98),goal(8);yellow-card(9);yellow-card(43);goal(49);yellow-card(63);penalty_saved(64);second-yellow(93)
2021/2022,regular,2022/2/14,17:00,Yeni Hatay Stadyumu,2719,Hatayspor,Goztepe,Atilla Karaoglan,2,0,2,1,6.85,6.47,15,7,0,1,6,3,7,2,2,2,52.2,47.8,613,585,73,69,417,379,304,261,9,5,13,7,17,11,7,13,76,64,33,30,52,48,32,31,31,32,9,9,16,22,7,13,56,41,26,28,11,11,4,6,0,17,5,5,0,0,20,9,2,0,goal(36);yellow-card(43);goal(45);yellow-card(64);yellow-card(75);yellow-card(88);yellow-card(93),yellow-card(38);goal(59);yellow-card(73);yellow-card(78);shot-on-post(81)
2021/2022,regular,2022/2/14,17:00,Yeni Adana Stadyumu,26523,Adana Demirspor,Besiktas,Ali Sansalan,0,1,1,1,6.72,6.74,17,12,1,0,3,6,7,5,7,1,51.9,48.1,628,592,76,72,402,387,305,278,13,10,12,13,15,23,13,12,80,57,19,14,58,42,15,18,18,15,16,16,29,28,13,12,55,57,12,19,14,13,8,4,50,25,13,6,1,0,17,13,4,8,shot-on-post(19);yellow-card(44);yellow-card(44);yellow-card(46);goal(92);yellow-card(97),goal(31);yellow-card(41);yellow-card(44)
2021/2022,regular,2022/2/18,17:00,Konya Buyuksehir Stadi,7296,Konyaspor,Kasimpasa,Umit Ozturk,2,1,4,4,6.58,6.59,14,10,0,1,6,5,6,3,2,2,57.8,42.2,659,501,79,68,438,314,348,213,10,6,8,9,16,13,9,8,50,69,22,8,73,27,16,14,14,16,13,16,22,24,9,8,59,67,23,19,19,20,4,4,75,25,8,9,2,0,9,14,5,1,goal(28);yellow-card(36);goal(40);yellow-card(46);error-to-goal(46);goal(52);yellow-card(61);penalty_scored(100),goal(7);clearance-off-the-line(24);goal(46);penalty_scored(60);yellow-card(65);yellow-card(70);shot-on-post(78);yellow-card(78);yellow-card(87);yellow-card(90);goal(91);yellow-card(100)
2021/2022,regular,2022/2/18,17:00,Caykur Didi,3729,Rizespor,Istanbul Basaksehir,Suat Arslanboga,0,1,0,2,6.42,6.84,17,7,0,0,5,4,6,3,6,0,47.5,52.5,666,705,84,85,439,517,367,438,12,6,21,8,29,13,8,21,72,62,10,9,53,47,12,7,7,12,17,15,25,36,8,21,68,42,12,20,15,16,7,2,43,0,7,12,1,1,3,18,1,1,yellow-card(38);error-to-goal(52);yellow-card(56),goal(33);yellow-card(46);yellow-card(48);goal(52);yellow-card(83);yellow-card(92)
