Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2019/2020,regular,2020/7/24,19:00,Antalya Stadyumu,0,Antalyaspor,Galatasaray,Suat Arslanboga,1,0,2,2,6.63,6.60,13,8,1,0,7,3,6,2,0,3,43,57,515,632,78,83,342,459,267,381,10,7,10,6,13,10,6,10,77,60,11,13,46,54,18,6,6,18,13,10,19,20,6,10,68,50,9,21,12,15,10,3,40,33,7,9,0,0,12,12,4,6,goal(19);shot-on-post(92);goal(92),yellow-card(42);goal(58);penalty_scored(65)
2019/2020,regular,2020/7/25,19:00,Eryaman Stadium,0,Genclerbirligi,Besiktas,Bahattin Simsek,0,0,0,3,6.26,7.06,14,10,0,1,4,5,7,4,3,1,39,61,458,621,70,81,281,455,197,370,10,5,15,16,18,22,16,15,83,73,16,9,64,36,16,9,9,16,14,10,30,25,16,15,47,40,10,9,16,3,7,4,57,25,7,8,0,0,15,12,2,5,yellow-card(10);yellow-card(64),shot-on-post(12);yellow-card(32);yellow-card(41);penalty_scored(52);goal(78);penalty_scored(81);clearance-off-the-line(86);yellow-card(88)
2019/2020,regular,2020/7/25,19:00,Denizli Atatürk Stadi,0,Denizlispor,Ankaragucu,Alper Ulusoy,0,0,0,1,6.45,6.82,18,6,0,0,5,2,9,3,4,1,44,56,532,616,79,84,359,465,283,389,13,6,10,6,22,12,6,10,45,50,19,18,51,49,18,19,19,18,15,15,21,25,6,10,71,60,8,18,16,10,6,0,33,0,3,9,1,0,12,11,1,1,yellow-card(84);yellow-card(93);error-to-goal(94),yellow-card(70);goal(94)
2019/2020,regular,2020/7/25,19:00,Konya Buyuksehir Stadi,0,Konyaspor,Alanyaspor,Serkan Tokat,2,0,2,3,6.68,6.58,13,17,0,0,3,5,9,10,1,2,48.6,51.4,575,601,78,82,426,439,334,358,11,13,7,5,12,7,5,7,58,71,24,13,65,35,14,23,23,14,7,9,12,16,5,7,58,56,19,8,14,12,4,1,75,100,4,5,0,0,9,10,3,1,goal(19);goal(27);yellow-card(42),goal(62);yellow-card(78);goal(80);yellow-card(83);goal(87)
2019/2020,regular,2020/7/25,19:00,Büyüksehir Belediyesi Kadir Has,0,Kayserispor,Trabzonspor,Cüneyt Çakir,0,0,1,2,6.70,7.02,22,16,0,1,6,8,9,4,7,4,52.2,47.8,661,606,90,87,463,421,419,365,14,11,17,14,26,21,14,17,65,67,6,12,33,67,12,6,6,12,13,16,27,33,14,17,48,48,21,17,10,6,6,5,50,0,7,6,0,1,18,14,1,0,yellow-card(48);yellow-card(50);penalty_scored(86),yellow-card(7);shot-on-post(18);clearance-off-the-line(52);goal(63);goal(96)
2019/2020,regular,2020/7/25,19:00,Göztepe Gürsel Aksel Stadi,0,Goztepe,Sivasspor,Ali Sansalan,1,0,3,1,6.99,6.42,8,26,0,1,3,6,4,11,1,9,49.5,50.5,603,607,79,81,422,405,332,327,6,19,9,9,15,16,9,9,60,56,15,26,37,63,18,23,23,18,15,13,24,22,9,9,63,59,42,9,4,12,2,6,100,67,7,8,0,0,13,14,5,4,penalty_scored(31);yellow-card(51);goal(55);yellow-card(58);yellow-card(86);penalty_scored(95);red-card(97),yellow-card(30);goal(49);yellow-card(65);shot-on-post(81);yellow-card(86)
2019/2020,regular,2020/7/25,19:00,Ulker Stadyumu,0,Fenerbahce,Rizespor,Halis Özkahya,1,0,3,1,7.11,6.49,9,17,0,0,6,10,3,5,0,2,59.5,40.5,719,535,87,82,516,347,448,286,7,12,20,14,34,23,14,20,59,61,16,13,55,45,11,18,18,11,16,18,30,38,14,20,53,47,15,13,10,11,8,5,25,40,4,7,0,0,12,15,2,3,yellow-card(17);penalty_scored(39);goal(60);goal(98),goal(53)
2019/2020,regular,2020/7/25,19:00,Yeni Malatya Stadyumu,0,Yeni Malatyaspor,Gaziantep FK,Arda Kardesler,0,0,0,1,6.52,6.89,9,12,2,0,3,7,4,3,2,2,47.5,52.5,608,656,82,84,427,476,351,398,7,9,20,10,25,19,10,20,80,53,7,13,35,65,7,13,13,7,15,13,25,33,10,20,60,39,10,18,6,17,2,5,100,60,8,6,0,0,14,9,5,0,shot-on-post(31);shot-on-post(32);yellow-card(49),goal(63)
2019/2020,regular,2020/7/26,15:00,Recep Tayyip Erdogan Stadyumu,0,Kasimpasa,Istanbul Basaksehir,Firat Aydinus,2,0,3,2,6.81,6.40,15,16,1,1,5,4,4,8,6,4,48.2,51.8,657,685,85,86,511,542,433,464,16,13,8,5,11,6,5,8,73,83,5,4,56,44,6,3,3,6,7,5,12,13,5,8,58,38,13,8,17,13,1,7,100,43,2,6,0,0,6,7,0,3,goal(8);goal(27);goal(62);shot-on-post(77);yellow-card(85),yellow-card(29);yellow-card(44);shot-on-post(73);goal(78);goal(80)
2019/2020,regular,2020/7/13,16:30,Büyüksehir Belediyesi Kadir Has,0,Kayserispor,Gaziantep FK,Halil Umut Meler,0,0,1,1,6.47,6.63,12,13,0,0,9,6,1,6,2,1,55.9,44.1,701,575,87,83,504,389,439,324,6,10,17,6,30,16,6,17,57,38,8,7,53,47,9,6,6,9,20,23,26,40,6,17,77,58,13,14,5,9,1,2,0,100,10,10,1,1,12,17,7,3,yellow-card(54);error-to-goal(62);red-card(73);red-card(87);goal(92),goal(62);yellow-card(74);yellow-card(85);yellow-card(87);yellow-card(92);error-to-goal(92)
