Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2016/2017,regular,2017/5/15,20:00,Estádio do Bonfim,2304,Vitoria de Setubal,Boavista,Manuel Mota,0,1,0,1,6.32,6.60,11,3,0,0,0,1,9,2,2,0,58.8,41.2,526,429,75,65,354,266,265,173,9,2,0,3,3,8,3,0,0,38,14,13,52,48,15,12,12,15,11,6,14,6,3,0,79,100,12,30,20,18,8,3,50,33,3,6,0,0,15,20,0,4,yellow-card(40);yellow-card(92),yellow-card(19);goal(25);yellow-card(34);yellow-card(91);second-yellow(94)
2016/2017,regular,2017/5/20,16:00,Estádio da Madeira,1421,Nacional,Vitoria de Setubal,Bruno Esteves,0,0,1,2,6.47,6.75,9,13,0,1,2,6,6,7,1,0,48.8,51.2,551,573,75,76,380,401,285,306,6,11,8,7,12,13,7,8,67,54,11,7,61,39,5,13,13,5,19,13,26,21,7,8,73,62,16,22,13,11,3,10,0,50,9,13,0,0,14,13,0,1,yellow-card(53);penalty_scored(88),shot-on-post(74);goal(74);goal(90)
2016/2017,regular,2017/5/20,16:00,Estádio do Rio Ave,4584,Rio Ave,Belenenses SAD,Carlos Xistra,1,0,2,0,7.26,6.27,13,11,1,2,5,1,7,7,1,3,51.9,48.1,690,624,82,79,495,437,408,346,11,10,14,3,25,5,3,14,56,60,11,8,58,42,8,11,11,8,14,17,17,31,3,14,82,55,29,19,18,12,3,3,67,67,6,12,0,0,12,16,1,3,goal(7);shot-on-post(18);yellow-card(78);goal(85),shot-on-post(31);yellow-card(79);yellow-card(88);shot-on-post(89)
2016/2017,regular,2017/5/20,16:00,Estádio Capital do Móvel,2881,Pacos de Ferreira,Maritimo,Hugo Filipe Ferreira de Campos Moreira Miguel,0,0,0,0,6.72,6.71,11,7,1,0,3,1,7,5,1,1,62.9,37.1,626,438,83,70,458,271,381,189,7,6,4,6,6,13,6,4,67,46,19,9,68,32,8,20,20,8,15,20,21,24,6,4,71,83,14,20,14,11,4,2,25,0,18,8,0,0,26,13,1,0,shot-on-post(61),yellow-card(46);yellow-card(83)
2016/2017,regular,2017/5/20,18:15,Estádio D. Alfonso Henriques,16501,Vitoria de Guimaraes,Feirense,Tiago Antunes,0,0,0,1,6.51,6.92,10,11,1,0,2,4,7,7,1,0,67.8,32.2,689,414,86,73,510,240,439,174,9,5,5,9,15,10,9,5,33,90,11,10,52,48,6,15,15,6,12,20,21,25,9,5,57,80,9,24,23,12,4,5,50,40,10,11,0,0,17,19,2,0,yellow-card(43);yellow-card(46);shot-on-post(46);clearance-off-the-line(92),goal(69)
2016/2017,regular,2017/5/20,20:30,Estádio do Bessa XXI,16157,Boavista,Benfica,Nuno Almeida,1,0,2,2,6.60,6.58,12,13,0,0,3,2,9,5,0,6,35.4,64.6,450,686,66,78,295,536,195,420,8,9,5,6,8,11,6,5,63,55,11,28,28,72,22,17,17,22,16,12,22,17,6,5,73,71,20,3,14,8,2,5,50,60,9,11,0,0,16,11,3,0,goal(16);goal(52);yellow-card(74);yellow-card(93),yellow-card(32);yellow-card(45);goal(71);yellow-card(79);yellow-card(86);goal(90)
2016/2017,regular,2017/5/21,18:00,Estádio João Cardoso,4987,Tondela,Braga,Artur Manuel Soares Dias,1,0,2,0,7.09,6.46,13,12,1,0,6,2,4,6,3,4,38.7,61.3,498,695,72,84,311,495,223,415,9,9,9,8,16,17,8,9,56,47,12,14,46,54,16,10,10,16,23,18,31,27,8,9,74,67,15,20,10,8,4,4,25,25,11,14,0,0,18,14,1,1,yellow-card(6);goal(41);shot-on-post(64);goal(64);yellow-card(88);yellow-card(91);yellow-card(93),
2016/2017,regular,2017/5/21,18:00,Estádio Comendador Joaquim de Almeida Freitas,4925,Moreirense,Porto,Fábio Veríssimo,2,0,3,1,7.00,6.43,9,14,0,0,7,6,2,6,0,2,25.9,74.1,380,798,63,85,213,613,134,521,6,11,3,10,9,14,10,3,33,71,12,13,48,52,15,10,10,15,18,9,28,12,10,3,64,75,36,9,15,9,3,4,33,75,3,14,0,0,14,6,0,1,goal(16);yellow-card(31);goal(37);goal(83);yellow-card(83);yellow-card(90);yellow-card(95),goal(66);yellow-card(95)
2016/2017,regular,2017/5/21,18:00,Estádio António Coimbra da Mota,2037,Estoril,Arouca,Jorge Sousa,3,2,4,2,6.92,6.38,16,9,0,0,9,2,4,3,3,4,67.9,32.1,655,390,85,73,502,232,428,169,11,8,10,5,13,11,5,10,77,45,8,12,40,60,7,13,13,7,12,14,17,24,5,10,71,58,19,16,5,18,5,2,40,100,11,6,0,0,18,19,1,1,penalty_scored(6);goal(19);goal(30);yellow-card(39);goal(76);yellow-card(79);yellow-card(91),goal(2);yellow-card(5);goal(31);red-card(40);yellow-card(51);yellow-card(82);yellow-card(84);yellow-card(94)
2016/2017,regular,2017/5/21,20:15,Estádio José Alvalade,32457,Sporting,Chaves,Jorge Ferreira,3,0,4,1,7.28,6.20,12,12,0,0,9,5,3,7,0,0,64.8,35.2,768,491,88,83,603,320,529,266,8,8,11,7,16,18,7,11,69,39,12,6,67,33,7,11,11,7,26,18,33,29,7,11,79,62,14,18,11,11,4,3,75,67,13,15,0,0,14,17,3,1,penalty_scored(11);goal(15);goal(30);yellow-card(38);yellow-card(56);yellow-card(80);yellow-card(81);penalty_scored(91),goal(60);yellow-card(78);yellow-card(85);yellow-card(90)
