Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2019/2020,regular,2020/7/20,17:00,Estádio Capital do Móvel,0,Pacos de Ferreira,Portimonense,João Pinheiro,2,1,2,1,6.55,6.35,10,10,0,0,2,3,6,6,2,1,39.7,60.3,454,582,68,75,278,411,190,307,7,8,3,8,8,8,8,3,38,100,22,28,44,56,24,26,26,24,7,12,15,15,8,3,47,80,24,12,13,9,0,5,0,40,7,7,0,0,14,22,1,0,goal(7);yellow-card(37);goal(41);yellow-card(46),own-goal(17);yellow-card(59);yellow-card(89);yellow-card(90)
2019/2020,regular,2020/7/20,19:15,Estádio João Cardoso,0,Tondela,Braga,Artur Manuel Soares Dias,0,0,1,0,6.61,6.43,8,8,0,1,2,1,5,5,1,2,27.5,72.5,411,790,71,87,230,614,164,532,6,6,4,8,12,12,8,4,33,67,23,16,59,41,20,19,19,20,7,17,15,21,8,4,47,81,30,6,13,9,4,5,100,80,9,3,0,0,21,18,0,0,yellow-card(45);yellow-card(65);goal(74);yellow-card(83);second-yellow(87);red-card(87),shot-on-post(30)
2019/2020,regular,2020/7/20,21:15,Estádio do Dragão,0,Porto,Moreirense,Carlos Xistra,1,1,6,1,7.24,5.88,14,8,0,0,9,4,4,2,1,2,60.9,39.1,743,505,88,82,585,361,512,297,10,5,10,4,19,11,4,10,53,36,8,10,44,56,8,10,10,8,10,12,14,22,4,10,71,55,14,8,12,12,2,3,50,67,3,3,1,0,13,10,1,2,goal(4);yellow-card(33);goal(51);penalty_scored(56);goal(61);goal(78);goal(87),goal(20);yellow-card(53)
2019/2020,regular,2020/7/21,19:00,Estádio José Alvalade,0,Sporting,Vitoria de Setubal,Nuno Almeida,0,0,0,0,6.75,6.68,13,3,0,0,3,1,5,1,5,1,79.2,20.8,844,348,88,57,636,173,562,99,9,2,18,6,25,11,6,18,72,55,15,15,50,50,7,23,23,7,16,18,22,36,6,18,73,50,1,25,10,17,6,0,0,0,11,11,1,0,15,19,2,3,yellow-card(74),yellow-card(54);yellow-card(79);yellow-card(91)
2019/2020,regular,2020/7/21,21:15,Estádio do Clube Desportivo das Aves,0,Aves,Benfica,António Nobre,0,1,0,4,6.05,7.33,8,21,0,0,2,11,2,7,4,3,36,64,525,796,76,88,340,606,257,532,7,18,5,8,9,13,8,5,56,62,8,20,29,71,13,15,15,13,16,12,24,17,8,5,67,71,17,7,14,12,1,6,100,50,8,11,1,0,12,22,1,4,yellow-card(50),goal(4);penalty_scored(52);goal(87);goal(93)
2019/2020,regular,2020/7/24,19:00,Cidade do Futebol,0,Santa Clara,Vitoria de Guimaraes,João Bento,2,1,2,2,6.54,6.48,7,10,0,0,3,4,2,3,2,3,41.6,58.4,462,588,74,79,278,381,207,300,4,6,7,13,13,21,13,7,54,62,16,16,50,50,18,14,14,18,19,12,32,19,13,7,59,63,26,14,14,6,3,9,0,22,6,11,0,0,21,12,0,2,goal(35);yellow-card(37);penalty_scored(43);yellow-card(58);yellow-card(80);yellow-card(80);red-card(89),goal(45);yellow-card(63);penalty_scored(71);yellow-card(80);yellow-card(80)
2019/2020,regular,2020/7/24,21:15,Estádio Cidade de Barcelos,0,Gil Vicente,Pacos de Ferreira,Iancu Vasilica,2,2,3,3,6.47,6.63,13,12,2,0,5,6,7,2,1,4,53.3,46.7,512,470,76,75,344,299,260,223,8,8,7,11,10,14,11,7,70,79,11,21,34,66,15,17,17,15,6,10,17,17,11,7,35,59,14,14,6,10,7,5,43,60,7,3,0,0,23,20,0,1,goal(16);goal(21);yellow-card(41);shot-on-post(66);goal(67);yellow-card(73);yellow-card(83);shot-on-post(86),goal(10);goal(29);yellow-card(44);goal(49);yellow-card(49)
2019/2020,regular,2020/7/25,19:00,Estádio do Bessa XXI,0,Boavista,Rio Ave,Manuel Oliveira,0,1,0,2,6.20,7.01,11,7,0,0,2,4,6,2,3,1,49.2,50.8,632,639,82,81,446,469,366,379,5,4,12,11,27,13,11,12,44,85,8,13,38,62,17,4,4,17,9,21,20,33,11,12,45,64,14,16,14,8,6,5,33,20,6,7,1,0,18,18,2,2,yellow-card(51);yellow-card(65);yellow-card(76);error-to-goal(84),goal(17);yellow-card(73);goal(84);yellow-card(89)
2019/2020,regular,2020/7/25,19:00,Estádio dos Barreiros,0,Maritimo,Famalicao,Tiago Martins,1,1,3,3,6.55,6.43,8,17,0,1,5,5,3,7,0,5,31.4,68.6,469,740,72,86,243,516,174,443,6,12,11,10,19,20,10,11,58,50,11,19,37,63,12,18,18,12,17,16,27,27,10,11,63,59,46,8,16,4,1,11,0,45,8,7,0,0,19,17,2,1,goal(2);yellow-card(42);yellow-card(48);goal(48);yellow-card(86);goal(95);yellow-card(95);red-card(96);red-card(100),shot-on-post(6);yellow-card(40);penalty_scored(51);yellow-card(82);goal(87);goal(91);red-card(92);yellow-card(95);red-card(96)
2019/2020,regular,2020/7/25,21:15,Estádio Municipal de Braga,0,Braga,Porto,Jorge Sousa,0,1,2,1,6.65,6.54,11,10,1,0,6,5,5,4,0,1,39.5,60.5,507,725,77,86,346,548,265,472,8,7,6,14,9,25,14,6,67,56,12,23,34,66,17,18,18,17,17,8,31,14,14,6,55,57,11,20,11,9,8,3,63,100,5,6,1,0,17,13,0,1,yellow-card(45);yellow-card(50);goal(54);shot-on-post(66);goal(66);yellow-card(70);yellow-card(80);yellow-card(89);yellow-card(94),goal(6);yellow-card(18);yellow-card(48);yellow-card(52)
2019/2020,regular,2020/7/25,21:15,Estádio da Luz,0,Benfica,Sporting,Fábio Veríssimo,1,0,2,1,6.85,6.52,17,12,1,1,4,5,10,5,3,2,47.1,52.9,595,646,81,81,405,458,328,373,13,9,9,14,14,20,14,9,64,70,16,10,62,38,16,10,10,16,13,12,27,21,14,9,48,57,20,14,22,12,8,4,50,0,7,7,2,1,21,15,3,1,yellow-card(20);yellow-card(22);goal(28);shot-on-post(38);yellow-card(73);goal(88);yellow-card(94),yellow-card(36);shot-on-post(65);goal(69);yellow-card(70);yellow-card(77)
2019/2020,regular,2020/7/26,19:30,Estádio Comendador Joaquim de Almeida Freitas,0,Moreirense,Tondela,Luís Godinho,0,1,1,2,6.43,6.71,10,15,0,0,3,4,4,6,3,5,67.3,32.7,673,414,83,65,463,228,383,149,8,8,13,8,20,13,8,13,65,62,17,25,40,60,19,23,23,19,18,17,26,30,8,13,69,57,18,20,7,15,5,4,20,25,10,13,1,0,19,21,1,2,yellow-card(44);goal(70);yellow-card(88);yellow-card(94),yellow-card(27);penalty_scored(45);penalty_scored(90);yellow-card(95)
2019/2020,regular,2020/7/26,19:30,Estádio Municipal de Portimão,0,Portimonense,Aves,Hugo Filipe Ferreira de Campos Moreira Miguel,0,0,2,0,7.06,6.36,13,10,0,0,5,3,2,5,6,2,58.5,41.5,708,543,84,77,499,350,421,269,13,4,12,15,20,21,15,12,60,71,29,21,58,42,27,23,23,27,14,17,29,29,15,12,48,59,20,12,7,7,6,4,67,0,9,8,0,0,19,21,5,1,yellow-card(22);goal(62);yellow-card(66);goal(89),yellow-card(3);yellow-card(80);yellow-card(87)
2019/2020,regular,2020/7/26,19:30,Estádio do Bonfim,0,Vitoria de Setubal,Belenenses SAD,Artur Manuel Soares Dias,1,0,2,0,7.07,6.25,12,8,0,0,5,2,5,5,2,1,33.1,66.9,405,665,64,81,236,481,151,391,10,5,9,11,13,18,11,9,69,61,17,24,41,59,23,18,18,23,20,8,31,17,11,9,65,47,19,16,13,6,2,4,50,25,4,13,1,0,15,10,3,3,goal(31);yellow-card(62);yellow-card(88);goal(94);yellow-card(97),yellow-card(84)
2019/2020,regular,2020/7/13,19:00,Estádio dos Barreiros,0,Maritimo,Rio Ave,Claudio Pereira,0,0,0,0,6.57,6.64,17,9,0,0,3,2,11,6,3,1,36.4,63.6,512,770,72,84,333,581,240,486,9,9,8,9,13,18,9,8,62,50,10,17,37,63,18,9,9,18,12,13,21,21,9,8,57,62,14,14,12,14,4,5,25,80,8,3,0,4,20,20,2,1,,yellow-card(46);yellow-card(90)
