Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2021/2022,regular,2022/2/28,20:15,Estádio Municipal de Braga,7695,Braga,Santa Clara,Vitor Jorge Fernandes Ferreira,0,0,0,0,6.64,6.44,14,10,2,0,3,1,8,4,3,5,59.5,40.5,738,576,79,72,540,366,426,264,10,8,7,8,16,15,8,7,44,53,20,10,67,33,7,23,23,7,16,14,24,21,8,7,67,67,13,18,8,16,2,8,50,63,5,10,0,0,14,12,3,3,yellow-card(29);yellow-card(37);shot-on-post(70);shot-on-post(70);yellow-card(75),yellow-card(53);second-yellow(78);second-yellow(89)
2021/2022,regular,2022/2/25,20:15,Estádio do Jamor,1287,Belenenses SAD,Pacos de Ferreira,Artur Manuel Soares Dias,0,1,0,2,6.25,6.93,12,15,0,0,1,7,8,6,3,2,48.2,51.8,566,613,80,84,378,428,304,358,6,9,9,5,17,11,5,9,53,45,18,14,56,44,21,11,11,21,10,13,15,22,5,9,67,59,14,33,6,5,10,6,60,33,5,4,0,0,16,18,2,1,yellow-card(45);yellow-card(47),yellow-card(24);penalty_scored(48);yellow-card(54);yellow-card(57);yellow-card(60);goal(62)
2021/2022,regular,2022/2/26,15:30,Estádio Municipal 22 de Junho,4388,Famalicao,Tondela,Hélder Malheiro,0,0,2,1,6.82,6.43,12,10,1,0,3,3,5,4,4,3,49.5,50.5,618,574,83,74,381,398,315,294,9,9,9,6,19,15,6,9,47,40,17,21,45,55,16,22,22,16,17,18,23,27,6,9,74,67,20,18,12,6,6,3,50,67,8,8,0,0,16,18,4,0,yellow-card(53);yellow-card(55);shot-on-post(57);goal(67);goal(71);yellow-card(87);yellow-card(99);yellow-card(109),yellow-card(47);yellow-card(61);yellow-card(89);goal(92)
2021/2022,regular,2022/2/26,18:00,Estádio dos Barreiros,6221,Maritimo,Sporting,Manuel Oliveira,1,1,1,1,6.53,6.51,6,17,0,1,2,4,3,8,1,5,32,68,474,786,77,87,282,603,217,523,4,14,10,7,15,13,7,10,67,54,16,10,62,38,8,18,18,8,14,12,21,22,7,10,67,55,33,6,9,4,4,7,50,57,7,8,0,1,16,15,2,2,goal(5);yellow-card(33);yellow-card(52);yellow-card(90),error-to-goal(5);goal(38);shot-on-post(75);yellow-card(89);yellow-card(91)
2021/2022,regular,2022/2/26,20:30,Estádio Municipal de Arouca,1154,Arouca,Moreirense,João Pinheiro,0,1,1,1,6.57,6.42,17,5,0,0,4,3,8,1,5,1,77.1,22.9,791,355,84,53,602,180,504,95,10,2,8,3,16,8,3,8,50,38,16,23,41,59,23,16,16,23,10,9,13,17,3,8,77,53,15,43,8,12,7,2,71,0,1,5,1,0,12,15,0,2,error-to-goal(44);yellow-card(67);goal(79);penalty_saved(84);yellow-card(86);yellow-card(94),goal(44);yellow-card(48);second-yellow(66);penalty-missed(84)
2021/2022,regular,2022/2/27,15:30,Estádio do Futebol Clube de Vizela,3895,Vizela,Portimonense,Luís Godinho,1,1,1,1,6.50,6.68,18,10,0,0,2,1,7,6,9,3,55.6,44.4,566,510,77,76,371,309,287,234,12,6,3,12,3,18,12,3,100,67,25,27,48,52,24,28,28,24,14,5,26,8,12,3,54,63,16,33,3,16,11,2,45,0,5,8,0,0,15,20,3,0,goal(36);yellow-card(93),goal(17);yellow-card(47);yellow-card(84)
2021/2022,regular,2022/2/27,18:00,Estádio António Coimbra da Mota,1948,Estoril,Boavista,Hugo Serafim Silva,1,1,2,3,6.28,6.76,11,14,0,0,2,4,5,6,4,4,46.2,53.8,504,596,82,85,369,444,303,378,9,11,8,4,12,9,4,8,67,44,15,15,50,50,16,14,14,16,7,10,11,18,4,8,64,56,11,14,2,10,5,1,40,100,6,2,0,0,19,10,3,1,goal(6);penalty_scored(54);yellow-card(60);yellow-card(88),goal(20);goal(50);yellow-card(51);yellow-card(66);goal(85);yellow-card(88);yellow-card(89)
2021/2022,regular,2022/2/27,18:00,Estádio da Luz,39846,Benfica,Vitoria de Guimaraes,Andre Narciso,2,0,3,0,7.23,6.18,9,17,0,0,6,7,1,6,2,4,55.8,44.2,701,561,86,85,504,388,432,329,8,15,16,5,28,14,5,16,57,36,8,7,53,47,7,8,8,7,18,21,23,37,5,16,78,57,17,12,8,8,5,9,60,56,9,9,0,0,11,15,5,0,goal(23);yellow-card(35);goal(37);penalty_scored(52),yellow-card(3);yellow-card(55)
2021/2022,regular,2022/2/27,20:30,Estádio do Dragão,38430,Porto,Gil Vicente,Manuel Mota,0,0,1,1,6.67,6.57,28,5,2,0,7,1,11,2,10,2,63.6,36.4,749,522,86,77,560,319,484,247,17,4,12,13,16,25,13,12,75,52,11,5,69,31,10,6,6,10,18,12,31,24,13,12,58,50,4,29,9,15,10,1,50,0,8,6,0,2,11,4,3,1,shot-on-post(47);goal(66);yellow-card(81);shot-on-post(84);yellow-card(99),red-card(3);goal(62);yellow-card(68)
2021/2022,regular,2022/2/14,20:15,Estádio Municipal de Arouca,347,Arouca,Maritimo,Miguel Nogueira,0,2,0,3,6.20,7.19,20,9,1,0,4,6,7,3,9,0,63.9,36.1,630,468,79,66,440,266,348,176,12,7,7,12,17,15,12,7,41,80,16,16,50,50,19,13,13,19,9,15,21,22,12,7,43,68,3,44,7,9,9,2,33,50,5,6,0,0,18,16,2,1,yellow-card(17);yellow-card(25);penalty_saved(27);shot-on-post(76),goal(7);penalty-missed(27);goal(27);yellow-card(51);second-yellow(56);goal(79);yellow-card(80)
