Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2017/2018,regular,2018/5/19,20:00,Stade Michel-d'Ornano,19999,Caen,PSG,Antony Gautier,0,0,0,0,6.77,6.77,11,7,0,0,6,2,5,4,0,1,25.2,74.8,409,966,71,92,249,784,178,722,8,4,2,16,3,19,16,2,67,84,13,7,65,35,16,4,4,16,15,6,31,8,16,2,48,75,12,17,10,5,2,3,0,67,5,12,0,0,15,18,1,0,yellow-card(34);yellow-card(45);yellow-card(90),yellow-card(9)
2017/2018,regular,2018/5/19,20:00,Stade Gaston-Gérard,14270,Dijon,Angers,Thomas Leonard,1,0,2,1,6.81,6.41,7,16,0,1,1,8,5,6,1,2,51.7,48.3,645,613,82,82,478,430,392,351,5,13,17,14,18,24,14,17,94,58,12,12,50,50,11,13,13,11,19,9,33,26,14,17,58,35,10,6,14,4,1,9,0,33,8,9,0,1,17,7,1,1,own-goal(22);yellow-card(47);goal(75),yellow-card(28);yellow-card(48);goal(53);shot-on-post(89)
2017/2018,regular,2018/5/19,20:00,Groupama Stadium,56953,Lyon,Nice,Benoît Bastien,0,1,3,2,7.07,6.57,23,11,2,0,8,4,9,3,6,4,46.5,53.5,658,727,87,87,474,547,411,475,20,6,12,7,20,13,7,12,60,54,14,9,61,39,15,8,8,15,16,12,23,24,7,12,70,50,16,19,9,10,8,7,50,0,4,10,1,0,15,13,0,0,shot-on-post(32);yellow-card(40);goal(48);goal(65);yellow-card(70);yellow-card(71);shot-on-post(83);goal(86),goal(18);yellow-card(21);yellow-card(52);yellow-card(70);goal(88)
2017/2018,regular,2018/5/19,20:00,Stade Vélodrome,56120,Marseille,Amiens,Jerome Brisard,2,1,2,1,7.09,6.46,27,5,0,0,11,2,8,2,8,1,62.7,37.3,787,528,91,76,583,353,529,270,23,4,17,5,27,12,5,17,63,42,10,10,50,50,6,14,14,6,15,18,20,35,5,17,75,51,11,26,13,6,7,3,29,67,8,8,0,2,12,12,2,0,goal(10);goal(18),goal(30);red-card(55)
2017/2018,regular,2018/5/19,20:00,Stade Saint-Symphorien,12400,Metz,Bordeaux,Hakim Ben El Hadj,0,3,0,4,6.05,7.44,7,14,1,1,0,7,4,4,3,3,40.7,59.3,553,733,82,88,371,546,304,481,6,11,9,9,19,17,9,9,47,53,11,7,61,39,11,7,7,11,17,17,26,26,9,9,65,65,19,20,9,11,4,6,25,33,7,9,0,0,11,16,0,1,yellow-card(52);shot-on-post(62);yellow-card(67);yellow-card(82),goal(10);shot-on-post(15);goal(17);goal(44);goal(77)
2017/2018,regular,2018/5/19,20:00,La Beaujoire-Louis-Fonteneau,19595,Nantes,Strasbourg,Ruddy Buquet,1,0,1,0,6.89,6.45,9,10,0,0,2,2,5,5,2,3,43.2,56.8,594,691,81,83,384,499,312,413,5,6,9,10,20,14,10,9,45,71,9,21,30,70,13,17,17,13,21,24,31,33,10,9,68,73,25,15,11,7,2,7,0,29,13,17,0,1,6,12,1,1,goal(32),
2017/2018,regular,2018/5/19,20:00,Roazhon Park,28126,Rennes,Montpellier,Karim Abed,1,1,1,1,6.58,6.65,9,9,0,0,1,6,7,1,1,2,57,43,660,536,80,79,468,351,374,279,6,5,9,8,16,11,8,9,56,73,23,23,50,50,32,14,14,32,12,17,20,26,8,9,60,65,15,33,5,6,8,4,25,25,10,9,1,1,10,12,0,0,goal(13);clearance-off-the-line(38),goal(17);yellow-card(53)
2017/2018,regular,2018/5/19,20:00,Stade Geoffroy-Guichard,33665,Saint-Etienne,Lille,François Letexier,3,0,5,0,7.40,6.06,14,11,0,1,7,3,5,7,2,1,52.5,47.5,734,676,89,87,562,504,500,440,13,9,7,9,11,15,9,7,64,60,7,7,50,50,9,5,5,9,19,24,28,31,9,7,68,77,11,14,7,15,7,4,29,50,20,13,0,1,6,5,3,0,goal(7);goal(13);goal(39);yellow-card(58);goal(61);own-goal(64),yellow-card(62);shot-on-post(90)
2017/2018,regular,2018/5/19,20:00,"Stadium Municipal, Toulouse",24306,Toulouse,Guingamp,Mikael Lesage,0,0,2,1,6.84,6.60,17,13,1,0,7,6,5,4,5,3,54,46,580,520,76,72,377,327,287,236,12,10,9,5,18,8,5,9,50,63,19,18,51,49,19,18,18,19,13,16,18,25,5,9,72,64,11,28,5,11,9,5,11,60,7,10,0,0,9,14,1,2,yellow-card(16);shot-on-post(21);goal(59);goal(63);yellow-card(68);yellow-card(75),yellow-card(31);yellow-card(47);goal(66)
2017/2018,regular,2018/5/19,20:00,Stade de l'Aube,14585,Troyes,Monaco,Clément Turpin,0,1,0,3,6.42,7.47,12,21,0,1,4,14,5,5,3,2,43,57,586,740,77,86,381,518,292,448,12,13,7,11,16,13,11,7,44,85,20,15,57,43,25,10,10,25,8,20,19,27,11,7,42,74,23,18,6,14,6,2,67,50,11,6,1,0,14,13,1,2,yellow-card(68);clearance-off-the-line(87),goal(22);shot-on-post(39);goal(71);yellow-card(89);goal(93)
2017/2018,regular,2018/5/11,19:45,Stade Municipal de Roudourou,18457,Guingamp,Marseille,Amaury Delerue,1,2,3,3,6.87,6.91,22,16,1,0,7,6,10,5,5,5,46.8,53.2,537,582,70,69,297,342,209,237,10,14,13,8,17,12,8,13,76,67,39,33,54,46,36,36,36,36,18,12,26,25,8,13,69,48,27,37,9,15,6,11,17,45,8,14,1,1,20,15,2,6,yellow-card(21);shot-on-post(42);goal(42);penalty_scored(52);yellow-card(55);penalty_scored(70);error-to-goal(81);clearance-off-the-line(84),goal(2);goal(14);red-card(66);clearance-off-the-line(80);goal(81);clearance-off-the-line(94)
2017/2018,regular,2018/5/12,20:00,Stade Pierre-Mauroy,46342,Lille,Dijon,Nicolas Rainville,2,1,2,1,6.98,6.43,13,11,0,0,3,6,7,4,3,1,49.4,50.6,632,608,81,82,444,447,359,365,11,7,17,10,20,13,10,17,85,77,14,11,56,44,11,14,14,11,17,15,27,32,10,17,63,47,31,13,13,9,4,4,0,25,12,14,1,0,8,11,2,1,error-to-goal(11);goal(18);goal(46),yellow-card(10);goal(11);yellow-card(34)
2017/2018,regular,2018/5/12,20:00,Stade de la Licorne,10969,Amiens,Metz,Johan Hamel,1,0,2,0,6.91,6.22,8,14,1,1,1,1,4,7,3,6,48.9,51.1,609,628,83,84,441,432,366,363,5,10,10,9,14,13,9,10,71,69,10,12,45,55,7,15,15,7,13,18,22,28,9,10,59,64,33,8,9,10,3,8,33,38,14,9,0,0,14,15,2,0,penalty_scored(21);shot-on-post(62);yellow-card(76);own-goal(86),shot-on-post(9);yellow-card(21);yellow-card(22)
2017/2018,regular,2018/5/12,20:00,Stade Raymond-Kopa,15567,Angers,Nantes,Benoît Millot,0,0,0,2,6.21,7.26,14,12,0,1,2,2,9,8,3,2,49,51,608,629,75,76,411,440,308,336,12,8,7,15,17,18,15,7,41,83,18,31,37,63,21,28,28,21,10,19,25,26,15,7,40,73,16,19,9,11,5,4,40,50,9,7,0,0,7,11,1,3,,yellow-card(4);shot-on-post(9);goal(50);goal(61)
2017/2018,regular,2018/5/12,20:00,Matmut Atlantique,38630,Bordeaux,Toulouse,Ruddy Buquet,1,1,4,2,7.10,6.43,15,10,0,1,6,4,6,4,3,2,57.6,42.4,648,493,79,71,443,320,352,226,11,5,16,10,24,19,10,16,67,53,12,16,43,57,14,14,14,14,14,18,24,34,10,16,58,53,17,21,11,14,6,6,33,33,10,5,1,1,8,20,4,1,yellow-card(36);goal(38);goal(49);goal(73);goal(78),yellow-card(24);goal(29);yellow-card(47);yellow-card(66);shot-on-post(77);goal(90)
2017/2018,regular,2018/5/12,20:00,Stade de la Meinau,25503,Strasbourg,Lyon,Clément Turpin,1,0,3,2,6.60,6.55,9,8,1,0,4,3,5,1,0,4,37.6,62.4,416,637,67,83,250,436,168,364,5,5,2,17,6,26,17,2,33,65,16,25,39,61,34,7,7,34,26,14,43,16,17,2,60,88,7,17,10,8,2,1,0,0,10,17,0,1,25,20,0,1,yellow-card(12);goal(22);shot-on-post(30);yellow-card(48);yellow-card(70);yellow-card(85);goal(88);goal(94);yellow-card(96),error-to-goal(22);penalty_scored(50);goal(73);yellow-card(83)
2017/2018,regular,2018/5/12,20:00,Parc des Princes,47352,PSG,Rennes,Jerome Brisard,0,0,0,2,6.42,7.08,14,10,1,0,5,2,6,4,3,4,62.9,37.1,726,469,89,81,542,305,482,247,8,6,21,5,31,8,5,21,68,63,12,8,60,40,11,9,9,11,10,19,15,40,5,21,67,48,15,17,4,10,7,7,57,14,9,7,0,0,12,12,2,3,shot-on-post(10);yellow-card(48),penalty_scored(52);goal(71)
2017/2018,regular,2018/5/12,20:00,Stade Louis II,10742,Monaco,Saint-Etienne,Benoît Bastien,0,0,1,0,6.87,6.71,18,11,0,0,5,3,10,5,3,3,51.1,48.9,646,659,82,80,440,434,361,347,12,9,7,10,19,12,10,7,37,83,21,25,46,54,30,16,16,30,11,21,21,28,10,7,52,75,17,40,17,11,6,5,67,20,9,9,0,1,14,11,2,0,yellow-card(7);penalty_scored(91);yellow-card(94);red-card(95),yellow-card(41);clearance-off-the-line(71)
2017/2018,regular,2018/5/12,20:00,Stade de la Mosson,12125,Montpellier,Troyes,François Letexier,0,1,1,1,6.90,6.76,22,9,0,0,3,2,13,3,6,4,61.7,38.3,813,602,86,73,555,365,477,268,17,7,15,6,22,21,6,15,68,29,21,21,50,50,18,24,24,18,23,22,29,37,6,15,79,59,15,36,23,17,11,1,64,100,15,8,0,0,10,9,2,0,goal(58),goal(31)
2017/2018,regular,2018/5/12,20:00,Allianz Riviera,22570,Nice,Caen,Frank Schneider,3,0,4,1,7.28,6.02,21,12,0,0,8,5,10,5,3,2,63.4,36.6,809,511,91,86,622,330,565,284,16,9,12,4,19,6,4,12,63,67,6,6,50,50,2,10,10,2,16,14,20,26,4,12,80,54,23,11,12,10,4,7,75,14,7,14,2,1,10,18,0,1,goal(2);penalty_scored(10);goal(36);goal(72);error-to-goal(76),yellow-card(35);error-to-goal(36);red-card(54);goal(76)
2017/2018,regular,2018/5/04,19:45,Stade de la Licorne,11676,Amiens,PSG,Hakim Ben El Hadj,0,1,2,2,6.83,6.96,12,23,0,0,5,8,4,10,3,5,32.7,67.3,493,814,77,88,299,619,230,547,9,18,7,14,13,23,14,7,54,61,8,16,33,67,15,9,9,15,16,15,30,22,14,7,53,68,30,16,17,12,3,13,33,54,9,7,0,3,14,10,5,2,goal(47);yellow-card(59);goal(80);yellow-card(83);clearance-off-the-line(83),goal(26);goal(64);error-to-goal(80)
2017/2018,regular,2018/5/06,14:00,Stade Geoffroy-Guichard,33741,Saint-Etienne,Bordeaux,Sébastien Moreira,1,2,1,3,6.31,6.99,16,11,2,0,3,5,6,5,7,1,54.9,45.1,657,567,86,79,473,401,409,316,8,11,11,8,14,13,8,11,79,62,14,19,42,58,12,21,21,12,16,13,24,24,8,11,67,54,8,31,6,7,5,2,40,50,10,11,0,0,12,12,3,1,penalty_scored(28);yellow-card(47);shot-on-post(83);shot-on-post(87);yellow-card(88);penalty-missed(89),goal(29);goal(36);yellow-card(68);yellow-card(85);penalty_saved(89);yellow-card(92);goal(95)
2017/2018,regular,2018/5/06,15:30,Groupama Stadium,54274,Lyon,Troyes,Nicolas Rainville,2,0,3,0,7.44,6.20,16,13,0,0,5,4,6,4,5,5,54.6,45.4,727,625,89,85,535,434,476,370,10,10,14,11,19,20,11,14,74,55,16,10,62,38,11,15,15,11,17,16,28,30,11,14,61,53,21,19,7,7,6,8,50,50,11,8,0,1,9,9,4,1,yellow-card(4);goal(28);goal(35);yellow-card(78);goal(88),yellow-card(20);yellow-card(81)
2017/2018,regular,2018/5/06,16:00,Stade Michel-d'Ornano,17468,Caen,Monaco,Ruddy Buquet,1,1,1,2,6.55,6.92,16,17,0,1,5,4,8,7,3,6,46.9,53.1,536,617,74,81,341,399,251,324,11,12,8,8,12,17,8,8,67,47,33,28,54,46,34,26,27,35,20,16,28,24,8,8,71,67,20,38,4,11,6,8,33,25,12,11,2,0,14,16,0,0,yellow-card(34);goal(40);red-card(77);error-to-goal(91),shot-on-post(12);goal(12);yellow-card(50);yellow-card(66);goal(91)
2017/2018,regular,2018/5/06,16:00,Stade Gaston-Gérard,13157,Dijon,Guingamp,Karim Abed,1,0,3,1,7.26,6.40,19,4,0,0,9,1,8,3,2,0,48,52,633,620,77,74,399,421,307,310,14,4,24,11,29,18,11,24,83,61,19,18,51,49,13,24,24,13,24,24,35,48,11,24,69,50,24,14,13,8,4,3,75,33,19,17,0,0,10,9,6,1,goal(34);goal(65);yellow-card(71);goal(91),yellow-card(47);goal(57)
2017/2018,regular,2018/5/06,16:00,"Stadium Municipal, Toulouse",26251,Toulouse,Lille,Clément Turpin,2,1,2,3,6.45,7.09,6,17,0,0,4,8,2,6,0,3,31,69,435,768,62,85,242,558,149,474,5,14,4,25,12,33,25,4,33,76,24,12,67,33,28,8,8,28,22,19,47,23,25,4,47,83,19,24,16,8,1,3,0,67,11,14,1,0,14,16,3,3,goal(9);goal(44);yellow-card(73);yellow-card(78);error-to-goal(82);second-yellow(93),goal(5);yellow-card(23);goal(80);goal(82);yellow-card(83)
2017/2018,regular,2018/5/06,16:00,Stade Saint-Symphorien,13287,Metz,Angers,Olivier Thual,1,0,1,2,6.75,6.81,8,17,0,1,4,4,2,9,2,4,38.1,61.9,541,777,75,84,354,571,267,481,5,12,17,15,22,27,15,17,77,56,16,14,53,47,17,13,13,17,24,14,39,31,15,17,62,45,24,11,12,8,2,7,100,29,9,12,0,0,12,11,0,3,goal(20);yellow-card(82),shot-on-post(92);goal(92);goal(94)
