Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2012/2013,regular,2013/5/26,20:00,Stade Francois-Coty,7599,AC Ajaccio,Nice,Laurent Duhamel,0,0,0,2,6.25,6.95,5,5,0,0,3,3,0,1,2,1,0,0,580,680,79,82,450,551,357,450,4,3,3,0,7,4,0,3,43,0,14,6,70,30,0,0,0,0,13,17,13,20,0,3,100,85,20,23,23,10,4,0,0,0,13,9,1,0,14,19,5,2,yellow-card(35);error-to-goal(49),goal(50);yellow-card(69);goal(77)
2012/2013,regular,2013/5/26,20:00,Stade Armand-Cesari-Furiani,14619,SC Bastia,Sochaux,Olivier Thual,0,0,0,0,6.63,6.74,10,6,0,0,2,1,7,3,1,2,0,0,610,388,79,63,451,220,356,138,8,2,6,8,25,10,8,6,24,80,22,11,67,33,0,0,0,0,12,29,20,35,8,6,60,83,14,34,16,20,5,2,40,0,10,10,1,0,17,13,5,1,yellow-card(35);yellow-card(87),yellow-card(22);yellow-card(31);yellow-card(93)
2012/2013,regular,2013/5/26,20:00,Stade Jacques Chaban-Delmas,15179,Bordeaux,Evian,Antony Gautier,2,1,2,1,6.73,6.17,16,9,0,0,3,3,10,6,3,0,0,0,719,548,82,76,554,385,452,293,12,7,7,1,7,6,1,7,100,17,21,10,68,32,0,0,0,0,14,10,15,17,1,7,93,59,21,41,9,9,3,2,0,100,10,9,0,0,13,11,3,0,penalty_scored(5);yellow-card(19);goal(34);yellow-card(47),yellow-card(4);yellow-card(12);penalty_scored(48)
2012/2013,regular,2013/5/26,20:00,Stade Francis-le Blé,9698,Brest,Nancy,Amaury Delerue,0,2,1,2,6.69,6.92,15,10,0,0,3,4,8,5,4,1,0,0,522,716,80,85,348,531,277,449,11,8,11,4,14,9,4,11,79,44,4,10,29,71,0,0,0,0,25,24,29,35,4,11,86,69,11,25,19,18,7,5,0,60,21,20,0,0,6,17,3,3,yellow-card(73);goal(91),goal(10);goal(30);yellow-card(63)
2012/2013,regular,2013/5/26,20:00,Stade Pierre-Mauroy,45931,Lille,Saint-Etienne,Ruddy Buquet,1,0,1,1,6.63,6.57,19,6,0,0,4,2,12,3,3,1,0,0,689,521,81,76,541,350,440,267,14,4,2,3,4,9,3,2,50,33,9,17,35,65,0,0,0,0,16,13,19,15,3,2,84,87,17,28,13,29,5,3,80,33,11,10,0,1,10,17,4,1,goal(42);yellow-card(66);yellow-card(89),clearance-off-the-line(25);error-to-goal(42);yellow-card(43);goal(59);yellow-card(62);second-yellow(67);clearance-off-the-line(80)
2012/2013,regular,2013/5/26,20:00,Stade du Moustoir,16336,Lorient,PSG,Benoît Bastien,0,0,1,3,6.64,7.14,14,10,0,0,5,4,6,5,3,1,0,0,678,820,87,88,469,627,407,552,13,9,9,4,23,13,4,9,39,31,4,3,57,43,0,0,0,0,18,28,22,37,4,9,82,76,2,34,44,23,12,1,17,100,14,9,0,0,5,8,2,2,yellow-card(51);penalty_scored(84),goal(51);goal(62);goal(65);red-card(81)
2012/2013,regular,2013/5/26,20:00,Stade de Gerland,38705,Lyon,Rennes,Philippe Kalt,1,0,2,0,7.13,6.41,9,14,0,0,5,8,3,6,1,0,0,0,565,552,76,83,410,393,311,327,6,13,6,6,9,11,6,6,67,55,21,9,70,30,0,0,0,0,15,7,21,13,6,6,71,54,25,33,14,14,1,3,0,67,4,10,0,0,12,13,1,4,penalty_scored(23);goal(69),
2012/2013,regular,2013/5/26,20:00,Stade Vélodrome,34808,Marseille,Reims,Fredy Fautrel,0,0,0,0,6.89,6.85,22,4,0,0,7,0,12,3,3,1,0,0,521,662,83,82,329,487,273,401,17,3,6,7,14,8,7,6,43,88,16,12,57,43,0,0,0,0,10,26,17,32,7,6,59,81,31,31,23,15,11,4,18,0,18,9,0,1,7,14,4,4,,
2012/2013,regular,2013/5/26,20:00,Stadium Municipal,12812,Toulouse,Montpellier,Mikael Lesage,2,0,2,0,7.67,6.95,16,19,0,1,9,4,5,9,2,6,0,0,620,675,78,78,414,422,321,331,12,14,8,8,17,17,8,8,47,47,17,18,49,51,0,0,0,0,27,28,35,36,8,8,77,78,20,46,32,41,3,9,67,78,19,18,0,1,21,16,2,0,goal(5);goal(11);yellow-card(85),shot-on-post(18);yellow-card(88);yellow-card(89)
2012/2013,regular,2013/5/26,20:00,Stade du Hainaut,18837,Valenciennes,Troyes,Clément Turpin,0,1,2,1,6.92,6.81,14,8,2,0,4,5,10,0,0,2,0,0,569,527,74,72,393,358,289,259,13,6,7,1,13,7,1,7,54,14,9,10,47,53,0,0,0,0,16,16,17,23,1,7,94,70,16,31,22,25,6,3,67,33,10,10,0,0,20,13,4,2,shot-on-post(19);yellow-card(28);yellow-card(30);shot-on-post(56);own-goal(68);goal(88),yellow-card(6);goal(12);yellow-card(41);yellow-card(78)
2012/2013,regular,2013/5/18,20:00,"Parc des Sports, Annecy",13588,Evian,Valenciennes,Nicolas Rainville,2,0,2,0,7.06,6.37,12,10,0,0,5,2,5,6,2,2,0,0,482,613,76,84,320,439,244,367,10,6,5,8,6,16,8,5,83,50,7,10,41,59,0,0,0,0,17,6,25,11,8,5,68,55,32,19,12,21,6,7,33,29,5,10,0,1,11,15,2,5,goal(2);goal(12);yellow-card(74);yellow-card(80),yellow-card(50)
2012/2013,regular,2013/5/18,20:00,Stade de la Mosson,17561,Montpellier,Lille,Fredy Fautrel,0,0,0,0,6.95,6.65,14,12,1,0,1,3,12,8,1,1,60.7,39.3,726,515,82,76,514,332,424,251,12,9,10,8,19,11,8,10,53,73,10,12,45,55,3,9,9,3,13,18,21,28,8,10,62,64,41,26,24,21,5,5,60,20,9,10,0,0,14,18,1,4,yellow-card(12);shot-on-post(21),yellow-card(11);yellow-card(61);yellow-card(78);red-card(92)
2012/2013,regular,2013/5/18,20:00,Parc des Princes,44983,PSG,Brest,Ruddy Buquet,3,0,3,1,7.09,6.59,11,22,0,0,5,8,5,12,1,2,0,0,721,581,86,89,560,418,484,374,8,17,8,6,18,10,6,8,44,60,12,2,86,14,0,0,0,0,17,14,23,22,6,8,74,64,10,16,14,21,3,4,100,0,4,13,1,0,7,10,5,0,goal(5);goal(31);goal(36),goal(81)
2012/2013,regular,2013/5/18,20:00,Stade Auguste Delaune II,18025,Reims,Lorient,Tony Chapron,1,0,1,0,7.08,6.68,14,9,0,0,6,1,6,5,2,3,0,0,621,635,76,80,409,447,310,358,10,8,2,7,10,24,7,2,20,29,14,14,50,50,0,0,0,0,32,16,39,18,7,2,82,89,33,19,27,27,8,3,13,33,8,15,0,0,15,11,3,2,penalty_scored(33),yellow-card(30);yellow-card(39);yellow-card(88)
2012/2013,regular,2013/5/18,20:00,Stade de la Route-de-Lorient,15805,Rennes,AC Ajaccio,Jean-Charles Cailleux,1,1,1,1,6.92,6.77,7,8,1,0,1,4,5,0,1,4,0,0,655,492,86,73,470,327,405,240,5,6,11,11,18,17,11,11,61,65,21,7,75,25,0,0,0,0,17,29,28,40,11,11,61,73,42,25,16,18,3,1,67,0,22,11,0,0,12,22,5,5,shot-on-post(30);goal(47);yellow-card(87),goal(5);yellow-card(32);yellow-card(81);yellow-card(84);yellow-card(92)
2012/2013,regular,2013/5/18,20:00,Stade Geoffroy-Guichard,25306,Saint-Etienne,Marseille,Lionel Jaffredo,2,0,2,0,7.27,6.48,12,10,0,1,6,3,3,6,3,1,0,0,596,683,83,83,408,498,338,413,12,5,1,7,3,13,7,1,33,54,15,14,52,48,0,0,0,0,14,12,21,13,7,1,67,92,37,32,42,8,3,7,33,14,10,8,3,1,14,9,2,2,goal(25);goal(42),error-to-goal(25);clearance-off-the-line(30);yellow-card(37);shot-on-post(85)
2012/2013,regular,2013/5/18,20:00,Stade Bonal,18505,Sochaux,Toulouse,Bartolomeu Varela,1,2,1,2,6.73,7.01,13,11,0,0,4,5,6,4,3,2,0,0,530,598,68,78,336,370,229,290,6,9,8,4,10,11,4,8,80,36,11,27,29,71,0,0,0,0,26,16,30,24,4,8,87,67,23,52,31,33,9,3,11,0,14,19,0,1,13,20,3,2,yellow-card(15);goal(42);yellow-card(78),goal(14);goal(21);yellow-card(23);error-to-goal(41);second-yellow(76);yellow-card(83)
2012/2013,regular,2013/5/18,20:00,Stade de l'Aube,15847,Troyes,Bordeaux,Said Ennjimi,0,0,1,0,6.83,6.26,13,10,0,0,4,1,8,7,1,2,0,0,540,566,82,81,391,405,322,328,10,6,4,9,10,15,9,4,40,60,4,7,36,64,0,0,0,0,19,12,28,16,9,4,68,75,34,15,14,13,3,5,67,0,6,13,0,0,17,8,4,1,yellow-card(54);goal(56);yellow-card(59),yellow-card(19);yellow-card(58);red-card(65);yellow-card(82)
2012/2013,regular,2013/5/18,20:00,Stade Marcel Picot,19045,Nancy,SC Bastia,Laurent Duhamel,0,0,1,2,6.61,7.06,16,12,0,0,6,6,9,5,1,1,0,0,574,506,80,74,413,308,331,229,11,9,6,11,14,19,11,6,43,58,14,15,48,52,0,0,0,0,9,16,20,22,11,6,45,73,9,39,7,22,9,0,11,0,8,1,0,0,18,21,4,4,yellow-card(52);yellow-card(54);goal(60);yellow-card(79),goal(47);goal(72);yellow-card(78)
2012/2013,regular,2013/5/19,14:05,Stade du Ray,15968,Nice,Lyon,Clément Turpin,0,0,1,1,6.61,6.77,12,14,0,0,1,6,8,4,3,4,0,0,496,555,75,81,314,365,235,294,6,9,1,8,7,14,8,1,14,57,11,19,37,63,0,0,0,0,26,23,34,24,8,1,76,96,29,28,11,17,2,2,0,50,17,20,0,0,18,21,3,3,yellow-card(38);yellow-card(46);penalty_scored(47);yellow-card(65),yellow-card(1);yellow-card(51);yellow-card(59);second-yellow(73);goal(76)
