Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2018/2019,regular,2019/5/24,20:05,Stade de la Licorne,11932,Amiens,Guingamp,Amaury Delerue,1,0,2,1,6.80,6.64,19,16,0,0,9,4,9,7,1,5,37.3,62.7,508,736,71,82,331,552,234,452,14,10,5,20,11,31,20,5,45,65,21,20,51,49,24,17,17,24,21,16,41,21,20,5,51,76,13,7,11,9,3,3,0,67,10,10,2,2,7,15,0,1,goal(14);goal(47);error-to-goal(66),error-to-goal(47);goal(66)
2018/2019,regular,2019/5/24,20:05,Stade Raymond-Kopa,16071,Angers,Saint-Etienne,Johan Hamel,0,0,1,1,6.64,6.86,14,15,1,0,5,4,6,5,3,6,32.4,67.6,503,880,79,89,308,658,244,587,10,9,14,16,25,27,16,14,56,59,9,12,43,57,14,7,7,14,16,20,32,34,16,14,50,59,28,12,10,13,7,8,43,13,9,5,0,0,12,4,1,2,shot-on-post(70);own-goal(70);yellow-card(89),goal(64);yellow-card(71)
2018/2019,regular,2019/5/24,20:05,Stade Michel-d'Ornano,19355,Caen,Bordeaux,Clément Turpin,0,1,0,1,6.49,7.03,14,12,0,0,1,5,9,3,4,4,38,62,560,809,70,82,339,586,237,479,8,8,12,12,23,22,12,12,52,55,24,32,43,57,42,14,14,42,18,19,30,31,12,12,60,61,11,40,12,4,6,3,67,33,8,8,1,1,21,22,2,1,yellow-card(79),goal(19);yellow-card(77)
2018/2019,regular,2019/5/24,20:05,Stade Gaston-Gérard,14050,Dijon,Toulouse,Mikael Lesage,0,1,2,1,6.80,6.48,13,13,0,0,7,3,5,7,1,3,41.8,58.2,584,737,73,82,375,524,273,429,9,8,11,9,17,19,9,11,65,47,14,26,35,65,27,13,13,27,23,18,32,29,9,11,72,62,28,14,7,6,4,5,50,40,12,13,1,0,9,11,0,0,error-to-goal(33);yellow-card(37);goal(58);goal(62);yellow-card(88),yellow-card(26);goal(33);yellow-card(84)
2018/2019,regular,2019/5/24,20:05,Stade Vélodrome,53788,Marseille,Montpellier,Antony Gautier,0,0,1,0,6.91,6.62,10,15,0,0,3,4,4,7,3,4,55.5,44.5,664,571,79,76,465,361,368,274,5,10,7,16,12,22,16,7,58,73,25,11,69,31,18,17,18,19,12,11,28,18,16,7,43,61,26,14,12,28,7,13,29,38,6,6,0,1,12,10,2,3,yellow-card(11);goal(56);red-card(87);yellow-card(89),
2018/2019,regular,2019/5/24,20:05,La Beaujoire-Louis-Fonteneau,30636,Nantes,Strasbourg,Karim Abed,0,0,0,1,6.42,6.89,21,5,0,0,1,1,12,0,8,4,51,49,637,626,79,77,436,422,345,324,14,3,11,10,24,13,10,11,46,77,22,15,59,41,16,21,21,16,13,24,23,35,10,11,57,69,17,25,12,13,4,4,50,0,11,10,0,0,7,8,2,2,yellow-card(78);yellow-card(87),yellow-card(28);penalty_scored(60)
2018/2019,regular,2019/5/24,20:05,Allianz Riviera,23356,Nice,Monaco,Ruddy Buquet,1,0,2,0,6.98,6.35,8,11,0,1,2,4,4,6,2,1,56.6,43.4,774,612,91,86,609,460,552,397,4,8,13,11,29,19,11,13,45,58,10,8,56,44,7,11,11,7,12,25,23,38,11,13,52,66,14,8,15,10,3,4,0,75,9,4,0,0,13,10,1,0,own-goal(36);yellow-card(44);penalty_scored(67);yellow-card(84),shot-on-post(12);yellow-card(12);yellow-card(21);yellow-card(66)
2018/2019,regular,2019/5/24,20:05,Stade des Costières,14986,Nimes,Lyon,François Letexier,2,1,2,3,6.97,7.34,17,19,1,0,8,8,6,6,3,5,41.5,58.5,567,745,79,86,364,527,289,453,13,17,11,25,23,32,25,11,48,78,16,20,44,56,27,9,9,27,18,21,43,32,25,11,42,66,19,26,26,7,11,9,18,56,9,11,1,0,8,9,0,3,error-to-goal(6);goal(11);shot-on-post(26);goal(48);yellow-card(61),goal(6);goal(89);goal(91);yellow-card(95)
2018/2019,regular,2019/5/24,20:05,Stade Auguste-Delaune,20299,Reims,PSG,Nicolas Rainville,1,0,3,1,6.94,6.36,10,13,1,0,6,2,4,7,0,4,37.4,62.6,511,739,81,88,343,568,277,498,9,9,8,5,14,12,5,8,57,42,6,21,22,78,16,11,11,16,13,13,18,21,5,8,72,62,35,12,11,4,4,5,50,20,7,6,0,1,14,8,3,0,yellow-card(15);shot-on-post(22);goal(36);goal(56);yellow-card(80);goal(94),yellow-card(44);goal(59)
2018/2019,regular,2019/5/24,20:05,Roazhon Park,28185,Rennes,Lille,Olivier Thual,1,1,3,1,7.00,6.39,14,14,0,0,8,7,3,3,3,4,43.7,56.3,568,656,80,83,369,476,296,394,7,13,5,10,16,19,10,5,31,53,16,13,55,45,14,15,15,14,23,19,33,24,10,5,70,79,14,6,10,10,4,7,25,71,8,14,0,0,10,10,3,0,yellow-card(15);penalty_scored(16);goal(59);goal(71),yellow-card(15);yellow-card(15);goal(35);red-card(90)
2018/2019,regular,2019/5/18,20:00,Matmut Atlantique,14247,Bordeaux,Reims,Eric Wattellier,0,1,0,1,6.45,7.02,13,9,1,0,5,2,4,6,4,1,66.1,33.9,821,510,84,71,606,310,511,221,9,7,16,9,26,13,9,16,62,69,14,18,44,56,11,21,21,11,10,22,19,38,9,16,53,58,16,32,11,14,10,0,20,0,12,6,2,0,11,15,1,5,error-to-goal(2);shot-on-post(34),goal(2);yellow-card(92)
2018/2019,regular,2019/5/18,20:00,Stade Municipal de Roudourou,12096,Guingamp,Nimes,Jerome Miguelgorry,2,0,2,2,6.85,6.94,19,20,0,2,9,4,5,7,5,9,56.3,43.7,677,584,85,81,479,375,407,302,15,16,12,7,19,14,7,12,63,50,19,16,54,46,19,16,16,19,14,19,21,31,7,12,67,61,15,22,10,9,5,5,20,60,12,7,1,0,17,12,1,1,goal(6);yellow-card(33);goal(35);yellow-card(44),shot-on-post(25);shot-on-post(47);yellow-card(48);goal(53);goal(56);yellow-card(66)
2018/2019,regular,2019/5/18,20:00,Stade Pierre-Mauroy,42704,Lille,Angers,François Letexier,2,0,5,0,7.71,6.11,18,13,0,0,12,3,5,8,1,2,48.8,51.2,633,638,87,85,439,459,380,388,13,11,13,11,19,21,11,13,68,52,10,11,48,52,10,11,11,10,18,26,29,39,11,13,62,67,17,10,11,8,3,6,67,50,20,8,0,1,13,12,0,2,goal(2);goal(14);goal(69);penalty_scored(76);goal(89);yellow-card(90),yellow-card(24);yellow-card(39);yellow-card(75)
