Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2016/2017,regular,2016/10/22,16:00,Parc OL,39184,Lyon,Guingamp,Antony Gautier,1,0,1,3,6.41,6.97,18,6,0,0,6,5,9,1,3,0,67.8,32.2,724,443,84,70,532,251,449,176,11,6,9,8,18,12,8,9,50,67,16,7,70,30,9,13,14,10,17,14,25,23,8,9,68,61,16,34,4,21,9,5,44,60,5,14,1,1,13,20,2,1,penalty_scored(37);error-to-goal(46);yellow-card(67),yellow-card(36);goal(46);goal(52);yellow-card(53);yellow-card(72);goal(77)
2016/2017,regular,2016/10/22,19:00,Stade Gaston-Gérard,8558,Dijon,Lorient,Sébastien Desiage,0,0,1,0,7.08,6.62,13,15,0,0,3,5,8,5,2,5,61.4,38.6,782,579,84,81,582,361,490,291,12,14,7,16,11,26,16,7,64,62,15,12,56,44,17,10,10,17,20,12,36,19,16,7,56,63,22,32,12,10,5,5,40,60,8,10,0,0,7,14,5,4,goal(91);yellow-card(91),yellow-card(45);yellow-card(89)
2016/2017,regular,2016/10/22,19:00,Stade Jean-Bouin,11775,Angers,Toulouse,Bartolomeu Varela,0,0,0,0,6.76,6.95,11,6,0,0,3,2,6,2,2,2,48.1,51.9,631,675,78,77,416,448,323,347,9,3,8,14,18,27,14,8,44,52,18,24,43,57,18,24,24,18,20,22,34,30,14,8,59,73,28,32,14,14,4,2,25,50,12,7,0,0,15,12,2,1,yellow-card(47);yellow-card(66),yellow-card(28);yellow-card(59);yellow-card(66);yellow-card(75)
2016/2017,regular,2016/10/22,19:00,La Beaujoire-Louis-Fonteneau,29015,Nantes,Rennes,Johan Hamel,1,0,1,2,6.43,6.91,9,7,0,0,4,3,4,3,1,1,48.5,51.5,588,646,72,74,409,443,293,328,6,5,8,3,12,11,3,8,67,27,15,16,48,52,19,12,12,19,24,16,27,24,3,8,89,67,13,21,13,34,3,0,0,0,12,16,1,0,12,8,2,4,yellow-card(28);goal(42);error-to-goal(75),yellow-card(16);goal(58);goal(75);yellow-card(81);yellow-card(90)
2016/2017,regular,2016/10/22,19:00,Matmut Atlantique,20853,Bordeaux,Nancy,Stéphane Lannoy,0,0,1,1,6.53,6.93,12,12,0,0,2,3,6,8,4,1,57.2,42.8,621,537,80,72,426,309,340,221,11,9,4,12,11,16,12,4,36,75,13,14,48,52,9,18,18,9,17,27,29,31,12,4,59,87,28,24,8,23,5,4,40,50,20,13,0,0,12,16,6,3,goal(55);yellow-card(56),yellow-card(23);yellow-card(32);yellow-card(56);goal(74)
2016/2017,regular,2016/10/22,19:00,Stade Pierre-Mauroy,25932,Lille,SC Bastia,Ruddy Buquet,0,0,2,1,6.90,6.50,17,5,0,1,8,1,7,4,2,0,53.3,46.7,624,541,79,71,398,350,313,247,10,4,7,6,14,10,6,7,50,60,30,16,65,35,20,26,26,20,21,21,27,28,6,7,78,75,29,18,10,7,8,4,50,50,14,17,1,0,17,20,2,0,goal(51);goal(57);yellow-card(76);yellow-card(87);yellow-card(93),shot-on-post(8);yellow-card(63);goal(71)
2016/2017,regular,2016/10/23,14:00,Stade Michel-d'Ornano,18504,Caen,Saint-Etienne,Olivier Thual,0,0,0,2,6.39,7.12,8,14,0,0,1,6,5,4,2,4,42.6,57.4,596,752,77,85,385,534,295,455,2,9,12,9,17,16,9,12,71,56,17,13,57,43,26,4,4,26,16,21,25,33,9,12,64,64,16,26,14,12,4,5,0,60,16,9,0,0,7,13,4,2,clearance-off-the-line(58);yellow-card(62),yellow-card(28);goal(49);goal(58)
2016/2017,regular,2016/10/23,16:00,Stade Saint-Symphorien,17993,Metz,Nice,François Letexier,1,2,2,4,6.40,7.30,9,17,0,1,5,8,2,3,2,6,30.3,69.7,497,960,79,91,311,771,246,701,6,13,9,12,21,18,12,9,43,67,9,10,47,53,15,3,4,16,20,17,32,26,12,9,63,65,10,23,20,10,4,3,25,0,5,14,0,1,17,1,3,1,goal(25);yellow-card(54);yellow-card(65);goal(69);yellow-card(73);yellow-card(76),goal(12);shot-on-post(14);error-to-goal(25);penalty_scored(38);clearance-off-the-line(43);goal(84);goal(92)
2016/2017,regular,2016/10/23,19:45,Parc des Princes,47929,PSG,Marseille,Clément Turpin,0,0,0,0,6.84,6.91,16,0,0,0,2,0,8,0,6,0,69.9,30.1,1009,541,89,79,820,354,731,280,15,0,10,11,20,21,11,10,50,52,12,10,55,45,13,9,9,13,22,26,33,36,11,10,67,72,3,31,12,23,9,0,89,0,16,12,0,0,4,10,3,2,,yellow-card(69);yellow-card(88)
2016/2017,regular,2016/10/14,18:00,"Stadium Municipal, Toulouse",17602,Toulouse,Monaco,Lionel Jaffredo,0,1,3,1,7.07,6.53,17,4,0,0,6,1,6,2,5,1,57.4,42.6,647,544,75,70,436,318,326,223,14,3,10,9,20,15,9,10,50,60,27,24,53,47,34,17,17,34,13,18,22,28,9,10,59,64,22,42,15,19,6,1,33,100,8,7,0,1,14,17,4,3,yellow-card(21);goal(65);yellow-card(80);goal(84);goal(87),goal(3);yellow-card(29);error-to-goal(87)
2016/2017,regular,2016/10/14,19:45,Allianz Riviera,28139,Nice,Lyon,Ruddy Buquet,1,0,2,0,7.15,6.32,16,4,1,0,6,3,6,1,4,0,59.1,40.9,827,600,90,83,642,444,577,368,9,4,10,10,14,17,10,10,71,59,9,10,47,53,3,16,16,3,18,18,28,28,10,10,64,64,23,4,6,17,1,4,0,75,14,11,0,0,13,22,2,4,goal(5);yellow-card(25);yellow-card(72);shot-on-post(76);goal(76);penalty-missed(81);yellow-card(85),yellow-card(21);red-card(28);yellow-card(43);yellow-card(80);penalty_saved(81)
2016/2017,regular,2016/10/15,16:00,Stade Marcel-Picot,19524,Nancy,PSG,Mikael Lesage,0,2,1,2,6.42,6.76,6,7,0,0,3,3,2,3,1,1,37.4,62.6,561,843,74,85,368,633,271,538,4,3,3,9,3,17,9,3,100,53,14,10,58,42,18,6,6,18,23,16,32,19,9,3,72,84,20,29,23,13,4,1,50,100,16,15,1,0,16,10,3,7,error-to-goal(18);goal(55);yellow-card(70),goal(13);goal(18);yellow-card(84)
2016/2017,regular,2016/10/15,19:00,Stade du Moustoir,12458,Lorient,Nantes,Benoît Bastien,0,1,1,2,6.60,6.84,14,5,0,0,6,3,7,2,1,0,58.4,41.6,714,560,82,72,518,383,427,275,10,2,18,5,24,7,5,18,75,71,16,10,62,38,14,12,12,14,13,25,18,43,5,18,72,58,12,19,9,16,6,1,33,0,19,11,0,0,12,9,1,3,yellow-card(27);yellow-card(62);goal(80);yellow-card(90);yellow-card(94),clearance-off-the-line(32);yellow-card(39);goal(42);yellow-card(49);goal(74);yellow-card(90);yellow-card(91)
2016/2017,regular,2016/10/15,19:00,Stade de la Mosson,14456,Montpellier,Caen,Said Ennjimi,1,1,3,2,6.76,6.79,11,12,0,0,7,5,4,5,0,2,51.2,48.8,600,611,76,75,418,395,318,298,11,9,6,11,12,18,11,6,50,61,22,32,41,59,28,26,26,28,12,15,23,21,11,6,52,71,27,19,7,19,5,2,40,50,9,5,0,0,13,6,0,1,goal(2);goal(65);second-yellow(71);goal(77),goal(8);goal(69)
