Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2020/2021,regular,2021/5/23,20:00,Stade Raymond-Kopa,0,Angers,Lille,Benoît Bastien,0,2,1,2,6.37,6.73,11,5,0,0,4,2,6,3,1,0,57.4,42.6,830,661,88,83,660,496,579,412,8,3,13,14,20,21,14,13,65,67,12,11,52,48,9,14,14,9,11,17,25,30,14,13,44,57,9,15,11,16,4,2,25,50,10,4,0,0,10,14,0,4,goal(92),goal(10);penalty_scored(46);yellow-card(75);yellow-card(78)
2020/2021,regular,2021/5/23,20:00,Stade Francis-Le Blé,0,Brest,PSG,Mikael Lesage,0,1,0,2,6.16,7.05,6,9,0,0,5,4,1,3,0,2,36.6,63.4,532,865,78,89,391,695,304,616,6,6,10,18,15,28,18,10,67,64,10,10,50,50,15,5,5,15,14,9,32,19,18,10,44,47,14,12,7,4,5,4,40,75,4,4,0,0,7,6,1,0,yellow-card(35),penalty-missed(19);yellow-card(27);yellow-card(34);own-goal(37);goal(71)
2020/2021,regular,2021/5/23,20:00,Stade Félix Bollaert-Delélis,0,Lens,Monaco,Jeremie Pignard,0,0,0,0,6.61,6.56,4,19,1,0,1,3,3,11,0,5,34.5,65.5,513,803,72,84,338,632,242,528,4,9,6,3,16,7,3,6,38,43,11,14,44,56,11,14,14,11,13,14,16,20,3,6,81,70,25,6,14,8,2,7,50,14,4,9,0,0,16,6,3,4,yellow-card(74);shot-on-post(76);yellow-card(82);yellow-card(82),yellow-card(82);yellow-card(85)
2020/2021,regular,2021/5/23,20:00,Groupama Stadium,0,Lyon,Nice,Benoît Millot,2,1,2,3,6.49,6.87,12,14,0,0,6,6,4,6,2,2,54.2,45.8,695,625,84,83,510,432,429,359,9,8,10,16,19,30,16,10,53,53,7,7,50,50,8,6,6,8,19,14,35,24,16,10,54,58,8,20,7,15,6,6,17,67,5,5,1,0,8,10,2,0,goal(14);goal(40);yellow-card(56),goal(27);yellow-card(47);goal(50);goal(57);yellow-card(65)
2020/2021,regular,2021/5/23,20:00,Stade Saint-Symphorien,0,Metz,Marseille,Hakim Ben El Hadj,0,0,1,1,6.39,6.52,10,9,0,0,3,2,3,6,4,1,35.4,64.6,499,771,80,86,320,586,256,506,6,5,3,8,9,13,8,3,33,62,10,9,53,47,2,17,17,2,12,14,20,17,8,3,60,82,31,8,11,10,1,10,100,20,8,7,1,0,14,10,1,0,yellow-card(36);yellow-card(42);yellow-card(54);yellow-card(63);penalty_scored(97),yellow-card(71);yellow-card(96);penalty_scored(104)
2020/2021,regular,2021/5/23,20:00,La Beaujoire-Louis-Fonteneau,0,Nantes,Montpellier,Ruddy Buquet,1,1,1,2,6.58,6.76,15,8,0,0,5,5,4,2,6,1,48.9,51.1,569,595,76,77,354,376,269,288,11,5,11,5,19,12,5,11,58,42,28,23,55,45,24,27,27,24,19,25,24,36,5,11,79,69,14,26,7,11,9,5,33,40,17,12,0,0,8,11,1,1,penalty_saved(30);goal(33);yellow-card(82);yellow-card(92),yellow-card(18);penalty-missed(30);goal(30);yellow-card(47);goal(76)
2020/2021,regular,2021/5/23,20:00,Stade Auguste-Delaune,0,Reims,Bordeaux,Jerome Brisard,1,1,1,2,6.32,6.72,10,12,0,0,3,5,4,3,3,4,55.8,44.2,689,596,89,87,554,449,494,391,8,7,6,15,12,19,15,6,50,79,13,17,43,57,13,17,17,13,10,11,25,17,15,6,40,65,8,15,2,10,5,2,40,50,5,6,1,0,11,6,2,1,goal(15);yellow-card(93),goal(44);goal(58);yellow-card(93)
2020/2021,regular,2021/5/23,20:00,Roazhon Park,0,Rennes,Nimes,Willy Delajod,1,0,2,0,6.89,6.22,12,9,0,0,6,2,4,7,2,0,68.2,31.8,997,549,93,84,832,386,774,325,8,6,6,10,11,19,10,6,55,53,7,4,64,36,4,7,7,4,15,14,25,20,10,6,60,70,8,16,10,14,4,3,75,0,9,6,0,0,11,10,0,2,goal(25);goal(51);yellow-card(89),
2020/2021,regular,2021/5/23,20:00,Stade Geoffroy-Guichard,0,Saint-Etienne,Dijon,Antony Gautier,0,1,0,1,6.51,6.98,19,10,0,1,5,2,9,7,5,1,65.2,34.8,837,524,84,72,613,328,515,235,13,6,18,12,34,15,12,18,53,80,15,16,48,52,12,19,19,12,15,29,27,47,12,18,56,62,18,16,10,14,9,3,67,0,13,12,0,0,13,10,1,0,yellow-card(56),goal(39);penalty-missed(77)
2020/2021,regular,2021/5/23,20:00,Stade de la Meinau,0,Strasbourg,Lorient,Stéphanie Frappart,1,0,1,1,6.60,6.48,6,7,0,0,2,1,4,4,0,2,51.7,48.3,634,594,85,83,488,443,415,366,4,5,7,5,9,12,5,7,78,42,24,12,67,33,21,15,15,21,15,13,20,20,5,7,75,65,10,11,10,9,2,3,50,67,11,8,0,0,17,9,0,1,yellow-card(10);goal(18),yellow-card(53);goal(55)
2020/2021,regular,2021/5/16,20:00,Matmut Atlantique,0,Bordeaux,Lens,Eric Wattellier,1,0,3,0,7.14,6.19,11,14,0,0,4,4,5,5,2,5,33.4,66.6,483,760,70,86,290,561,202,485,10,10,9,9,13,24,9,9,69,38,19,12,61,39,20,11,11,20,21,15,30,24,9,9,70,63,29,8,14,12,1,6,0,33,11,6,0,0,16,15,1,2,penalty_scored(32);yellow-card(82);goal(89);goal(91);yellow-card(92),yellow-card(56);yellow-card(58)
2020/2021,regular,2021/5/16,20:00,Stade Gaston-Gérard,0,Dijon,Nantes,Karim Abed,0,2,0,4,6.09,7.26,10,16,0,0,1,4,4,9,5,3,70.9,29.1,875,462,85,72,668,266,568,192,6,11,16,8,21,11,8,16,76,73,19,17,53,47,11,25,25,11,18,20,26,36,8,16,69,56,20,22,8,8,3,6,0,50,15,15,1,0,12,10,1,1,error-to-goal(6);yellow-card(27);yellow-card(84),goal(6);goal(32);yellow-card(61);goal(91);goal(93)
2020/2021,regular,2021/5/16,20:00,Stade Pierre-Mauroy,0,Lille,Saint-Etienne,Jerome Brisard,0,0,0,0,6.65,6.57,14,8,0,0,3,1,6,3,5,4,59.3,40.7,813,611,84,78,597,399,504,311,8,5,9,8,18,18,8,9,50,44,18,13,58,42,19,12,12,19,20,20,28,29,8,9,71,69,15,25,9,8,3,6,33,33,11,10,0,0,11,14,1,1,yellow-card(26),yellow-card(21);yellow-card(47)
2020/2021,regular,2021/5/16,20:00,Stade du Moustoir,0,Lorient,Metz,Florent Batta,1,0,2,1,6.62,6.26,6,3,0,0,2,1,2,1,2,1,37.5,62.5,559,802,78,87,383,635,298,552,5,1,11,11,21,25,11,11,52,44,7,16,30,70,13,10,10,13,25,13,36,24,11,11,69,54,17,6,7,11,2,1,100,0,3,11,0,0,16,19,0,0,penalty_scored(31);goal(74);yellow-card(91),yellow-card(23);yellow-card(30);yellow-card(65);goal(72);yellow-card(84)
2020/2021,regular,2021/5/16,20:00,Stade Vélodrome,0,Marseille,Angers,Frank Schneider,1,0,3,2,6.90,6.33,16,11,0,0,11,5,3,3,2,3,53,47,711,644,90,88,543,480,489,420,13,8,12,3,18,19,3,12,67,16,5,5,50,50,3,7,7,3,25,8,28,20,3,12,89,40,10,11,11,7,3,4,33,50,2,9,1,0,16,12,2,2,goal(9);yellow-card(22);yellow-card(37);goal(48);error-to-goal(85);yellow-card(87);second-yellow(89);penalty_scored(95),goal(57);yellow-card(62);goal(85);yellow-card(93)
2020/2021,regular,2021/5/16,20:00,Stade Louis II,0,Monaco,Rennes,Benoît Bastien,2,0,2,1,6.71,6.27,11,9,0,0,3,2,2,5,6,2,39.2,60.8,566,769,73,80,365,561,267,447,10,4,6,13,11,21,13,6,55,62,23,28,45,55,24,27,27,24,23,12,36,18,13,6,64,67,20,14,14,5,4,4,75,0,7,15,0,0,12,14,2,0,goal(16);yellow-card(18);goal(29);yellow-card(31),yellow-card(61);own-goal(68);yellow-card(70);red-card(85)
2020/2021,regular,2021/5/16,20:00,Stade de la Mosson,0,Montpellier,Brest,Aurélien Petit,0,0,0,0,6.79,7.13,4,21,0,1,2,8,2,8,0,5,40.5,59.5,559,714,77,83,346,502,268,419,3,17,10,10,20,18,10,10,50,56,24,24,50,50,26,22,22,26,14,16,24,26,10,10,58,62,32,12,14,8,1,11,100,36,6,6,1,0,18,13,0,0,red-card(39);yellow-card(72),yellow-card(42);yellow-card(50);shot-on-post(56);yellow-card(72)
2020/2021,regular,2021/5/16,20:00,Allianz Riviera,0,Nice,Strasbourg,Mikael Lesage,0,1,0,2,6.29,7.01,7,11,0,0,3,5,3,2,1,4,72.1,27.9,844,413,90,77,678,258,608,198,5,5,6,2,12,12,2,6,50,17,13,13,50,50,6,20,20,6,17,11,19,17,2,6,89,65,10,16,9,18,4,4,25,25,5,7,0,0,9,10,1,2,yellow-card(26);yellow-card(58),goal(2);yellow-card(38);goal(66)
