Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2011/2012,regular,2012/5/20,20:00,Stade Abbé-Deschamps,0,Auxerre,Montpellier,Said Ennjimi,1,1,1,2,6.50,6.78,6,17,0,0,3,6,3,6,0,5,0,0,651,568,84,85,494,400,417,338,6,10,3,2,10,11,2,3,30,18,11,5,69,31,0,0,0,0,14,14,16,17,2,3,88,82,33,23,26,23,3,10,33,50,7,5,0,0,14,10,1,5,goal(20);yellow-card(73),goal(32);goal(78)
2011/2012,regular,2012/5/20,20:00,"Parc des Sports, Annecy",0,Evian,Brest,Stéphane Lannoy,0,0,0,1,6.40,7.02,9,8,0,0,3,2,5,2,1,4,0,0,655,456,82,74,523,295,429,218,6,8,0,4,9,11,4,0,0,36,6,7,46,54,0,0,0,0,14,20,18,20,4,0,78,100,20,44,17,10,6,1,67,0,11,7,0,0,15,16,2,1,yellow-card(43);yellow-card(70);yellow-card(89),yellow-card(28);goal(50);yellow-card(70)
2011/2012,regular,2012/5/20,20:00,Stadium Lille Métropole,0,Lille,Nancy,Sébastien Desiage,4,1,4,1,7.00,6.40,13,15,0,0,6,3,5,5,2,7,0,0,874,537,93,84,726,385,675,323,10,15,8,9,18,13,9,8,44,69,5,5,50,50,0,0,0,0,16,24,25,32,9,8,64,75,10,17,9,20,5,4,60,50,14,12,0,0,6,13,0,3,goal(10);goal(23);goal(27);penalty_scored(34),goal(12)
2011/2012,regular,2012/5/20,20:00,Stade du Moustoir,0,Lorient,PSG,Laurent Duhamel,1,0,1,2,6.77,6.95,12,10,0,1,4,3,5,5,3,2,0,0,609,742,82,81,417,555,340,451,9,9,2,3,7,9,3,2,29,33,2,6,25,75,0,0,0,0,22,14,25,16,3,2,88,88,43,11,32,22,3,3,67,67,9,16,0,0,10,16,0,3,goal(28);yellow-card(83),shot-on-post(61);goal(61);goal(75);yellow-card(88);yellow-card(92)
2011/2012,regular,2012/5/20,20:00,Stade de Gerland,0,Lyon,Nice,Olivier Thual,2,2,3,4,6.31,6.66,22,10,0,2,7,4,9,4,5,2,0,0,678,506,84,79,542,353,457,280,14,7,4,5,5,7,5,4,80,71,9,11,45,55,0,0,0,0,7,15,12,19,5,4,58,79,10,19,8,17,6,3,17,100,14,5,1,0,9,8,3,2,goal(21);goal(26);error-to-goal(37);yellow-card(40);goal(69),shot-on-post(8);shot-on-post(25);goal(31);goal(37);own-goal(53);goal(73);yellow-card(74);clearance-off-the-line(76)
2011/2012,regular,2012/5/20,20:00,Stade de la Route-de-Lorient,0,Rennes,Dijon,Fredy Fautrel,1,0,5,0,7.85,5.75,22,10,0,0,10,0,7,4,5,6,0,0,706,417,86,75,526,270,451,202,19,8,8,2,13,4,2,8,62,50,11,9,55,45,0,0,0,0,22,13,24,21,2,8,92,62,28,18,25,18,2,4,50,25,8,20,0,0,22,11,1,1,goal(9);yellow-card(22);yellow-card(38);penalty_scored(47);goal(51);goal(58);goal(82),yellow-card(39);yellow-card(43);red-card(43);red-card(71)
2011/2012,regular,2012/5/20,20:00,Stade Geoffroy-Guichard,0,Saint-Etienne,Bordeaux,Antony Gautier,1,2,2,3,6.59,7.25,16,9,0,0,6,6,8,1,2,2,0,0,647,588,84,80,476,400,398,320,10,9,8,3,18,7,3,8,44,43,10,15,40,60,0,0,0,0,13,20,16,28,3,8,81,71,10,35,23,20,6,2,33,50,10,9,0,0,16,10,3,7,goal(19);yellow-card(19);goal(49);yellow-card(67),goal(23);goal(29);clearance-off-the-line(33);yellow-card(46);goal(68);yellow-card(91)
2011/2012,regular,2012/5/20,20:00,Stade Bonal,0,Sochaux,Marseille,Tony Chapron,0,0,1,0,7.16,6.45,12,15,0,0,5,4,5,9,2,2,0,0,604,613,85,83,423,452,358,376,9,14,9,4,13,8,4,9,69,50,7,8,47,53,0,0,0,0,20,11,24,20,4,9,83,55,24,21,18,12,6,0,33,0,7,16,1,0,11,14,1,3,goal(55),red-card(85)
2011/2012,regular,2012/5/20,20:00,Stadium Municipal,0,Toulouse,AC Ajaccio,Clément Turpin,0,2,0,2,6.33,7.04,8,6,0,0,4,2,2,3,2,1,0,0,653,472,83,65,493,299,408,194,6,5,2,2,2,6,2,2,100,33,5,7,42,58,0,0,0,0,17,30,19,32,2,2,89,94,27,33,12,25,4,4,100,25,30,13,0,0,18,12,3,6,yellow-card(34);yellow-card(57),goal(20);goal(31);yellow-card(41)
2011/2012,regular,2012/5/20,20:00,Stade du Hainaut,0,Valenciennes,Caen,Ruddy Buquet,1,0,3,1,6.97,6.25,16,8,1,1,8,2,8,4,0,2,0,0,509,483,72,68,326,314,234,215,11,8,5,2,9,11,2,5,56,18,12,10,55,45,0,0,0,0,17,15,19,20,2,5,89,75,43,13,9,16,4,5,25,40,11,8,1,1,11,19,3,3,shot-on-post(3);goal(37);penalty_scored(68);error-to-goal(78);goal(87);yellow-card(93),yellow-card(19);error-to-goal(37);shot-on-post(58);yellow-card(67);yellow-card(73);goal(77)
2011/2012,regular,2012/5/07,18:00,Stade Geoffroy-Guichard,0,Saint-Etienne,Marseille,Laurent Duhamel,0,0,0,0,6.78,7.01,11,6,1,0,2,0,7,4,2,2,0,0,593,616,76,77,429,420,324,324,7,5,1,9,8,16,9,1,13,56,12,9,57,43,0,0,0,0,28,19,37,20,9,1,76,95,16,28,20,24,5,4,20,25,12,21,0,0,11,16,4,2,shot-on-post(29),
2011/2012,regular,2012/5/07,18:00,Stadium Municipal,0,Toulouse,Nice,Benoît Bastien,0,0,0,0,7.01,7.29,11,16,1,1,5,4,5,9,1,3,0,0,679,485,87,67,476,289,413,195,3,11,6,3,10,6,3,6,60,50,10,8,56,44,0,0,0,0,19,31,22,37,3,6,86,84,27,23,18,26,3,4,33,75,27,16,0,0,16,17,1,0,shot-on-post(33);yellow-card(34);yellow-card(71);clearance-off-the-line(84),shot-on-post(7);yellow-card(38)
2011/2012,regular,2012/5/07,18:00,Stade Bonal,0,Sochaux,Nancy,Jean-Charles Cailleux,0,0,1,0,6.96,6.51,15,10,0,0,4,1,6,6,5,3,0,0,606,508,80,71,399,339,319,242,11,5,7,6,18,11,6,7,39,55,11,11,50,50,0,0,0,0,14,23,20,30,6,7,70,77,43,14,19,14,9,4,33,50,12,9,0,0,14,10,1,7,goal(85);yellow-card(92);yellow-card(94),yellow-card(53);yellow-card(75)
2011/2012,regular,2012/5/07,18:00,Stadium Lille Métropole,0,Lille,Caen,Wilfried Bien,2,0,3,0,7.06,6.31,23,3,1,0,8,0,11,3,4,0,0,0,825,465,89,75,674,317,602,239,19,1,13,4,19,8,4,13,68,50,10,4,71,29,0,0,0,0,10,21,14,34,4,13,71,62,21,19,10,26,7,1,57,0,15,6,0,0,11,19,5,4,penalty_scored(26);goal(36);goal(60);shot-on-post(66),yellow-card(24);yellow-card(54);yellow-card(55);yellow-card(85)
2011/2012,regular,2012/5/07,18:00,Stade du Moustoir,0,Lorient,Dijon,Benoît Millot,0,0,0,0,6.81,6.61,4,7,0,0,0,2,3,5,1,0,0,0,613,481,79,68,420,328,330,223,3,4,2,5,11,9,5,2,18,56,7,9,44,56,0,0,0,0,22,20,27,22,5,2,81,91,44,22,15,6,6,4,0,25,11,18,0,0,10,17,3,4,yellow-card(55),yellow-card(62);yellow-card(62);yellow-card(75)
