Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2014/2015,regular,2015/5/25,17:00,Olimpico,49385,Lazio,Roma,Nicola Rizzoli,0,0,1,2,6.40,6.92,16,6,0,0,3,2,4,2,9,2,62.4,37.6,598,421,79,62,446,268,351,166,9,6,8,11,15,16,11,8,53,69,12,16,43,57,8,20,20,8,15,18,26,26,11,8,58,69,16,30,8,12,4,8,0,63,11,10,0,1,16,12,2,1,yellow-card(22);yellow-card(32);yellow-card(35);yellow-card(62);goal(81),yellow-card(9);yellow-card(51);goal(73);yellow-card(74);goal(85);yellow-card(86)
2014/2015,regular,2015/5/30,17:00,Marc'Antonio Bentegodi,23249,Verona,Juventus,Marco Di Bello,0,1,2,2,6.75,6.71,16,16,0,1,4,4,9,9,3,3,38.8,61.2,465,691,86,90,325,545,279,491,10,15,10,10,21,12,10,10,48,83,15,7,68,32,19,2,3,20,14,15,24,25,10,10,58,60,13,22,10,5,6,4,33,75,4,12,0,0,17,10,1,3,yellow-card(37);goal(48);yellow-card(65);yellow-card(88);penalty_saved(88);goal(93),yellow-card(31);shot-on-post(34);goal(42);goal(57);penalty-missed(88);red-card(92)
2014/2015,regular,2015/5/30,19:45,Atleti Azzurri d'Italia,18426,Atalanta,AC Milan,Riccardo Pinzani,1,2,1,3,6.48,7.08,16,9,1,0,1,5,10,2,5,2,43.5,56.5,519,676,78,82,374,503,290,414,10,7,7,6,20,9,6,7,35,67,12,16,43,57,15,13,13,15,12,18,18,25,6,7,67,72,13,41,21,13,5,6,20,67,5,9,0,0,19,19,0,1,shot-on-post(17);goal(21);clearance-off-the-line(32);yellow-card(57);yellow-card(60);yellow-card(89),penalty_scored(36);goal(38);goal(80)
2014/2015,regular,2015/5/31,17:00,Sant'Elia,7000,Cagliari,Udinese,Gianluca Manganiello,2,1,4,3,7.11,6.50,14,11,0,0,5,6,6,4,3,1,53.5,46.5,671,584,82,80,490,421,403,335,9,10,13,6,19,13,6,13,68,46,9,13,41,59,8,14,14,8,26,19,32,32,6,13,81,59,15,14,23,21,3,5,67,40,13,19,0,2,11,13,2,2,goal(13);goal(19);goal(79);own-goal(85);yellow-card(90),error-to-goal(13);yellow-card(16);yellow-card(28);goal(44);yellow-card(54);yellow-card(62);error-to-goal(79);goal(81);goal(88)
2014/2015,regular,2015/5/31,19:45,Luigi Ferraris,20913,Sampdoria,Parma Calcio 1913,Davide Massa,0,0,2,2,6.79,6.71,17,10,1,1,7,3,5,6,5,1,60.4,39.6,668,471,90,79,526,334,473,265,15,8,9,3,18,4,3,9,50,75,11,14,44,56,11,14,14,11,8,15,11,24,3,9,73,63,20,17,12,16,7,4,57,75,6,7,0,0,12,13,3,1,goal(53);shot-on-post(79);goal(79),shot-on-post(32);goal(74);yellow-card(78);goal(88)
2014/2015,regular,2015/5/31,19:45,Olimpico,44752,Roma,Palermo FC,Luigi Nasca,0,1,1,2,6.40,6.84,7,12,0,0,2,3,4,7,1,2,57.2,42.8,731,590,86,84,596,435,513,366,6,11,5,4,6,9,4,5,83,44,9,10,47,53,11,8,8,11,13,15,17,20,4,5,76,75,20,38,11,14,2,5,50,40,14,8,0,0,13,13,6,1,yellow-card(56);goal(85);yellow-card(91),penalty_scored(35);yellow-card(68);yellow-card(76);yellow-card(78);goal(94)
2014/2015,regular,2015/5/31,19:45,San Paolo,57510,Napoli,Lazio,Gianluca Rocchi,0,2,2,4,6.57,6.94,16,7,0,0,7,5,4,1,5,1,63.3,36.7,731,493,83,70,556,327,463,228,11,5,12,3,23,11,3,12,52,27,19,15,56,44,12,22,22,12,17,17,20,29,3,12,85,59,26,35,17,28,4,2,25,0,6,9,0,3,16,15,5,0,goal(55);goal(64);second-yellow(70);penalty-missed(76);yellow-card(86),yellow-card(19);goal(33);yellow-card(43);goal(46);error-to-goal(55);clearance-off-the-line(57);second-yellow(62);error-to-goal(64);yellow-card(76);goal(85);yellow-card(88);goal(92)
2014/2015,regular,2015/5/31,19:45,Olimpico di Torino,18569,Torino,Cesena,Aleandro Di Paolo,3,0,5,0,7.49,5.91,18,7,1,0,9,1,9,5,0,1,49.2,50.8,587,603,88,87,468,498,410,434,13,5,6,5,8,13,5,6,75,38,4,10,29,71,3,11,11,3,14,11,19,17,5,6,74,65,6,11,12,21,5,1,40,0,9,6,0,1,7,10,2,2,goal(10);shot-on-post(16);goal(16);goal(31);goal(49);goal(70),yellow-card(55);yellow-card(61);error-to-goal(70)
2014/2015,regular,2015/5/31,19:45,Artemio Franchi,32199,Fiorentina,Chievo,Paolo Valeri,1,0,3,0,7.56,6.28,26,13,0,1,13,2,6,8,7,3,58.4,41.6,731,548,87,80,567,381,495,304,20,10,6,7,11,12,7,6,55,58,17,10,63,37,14,13,13,14,18,10,25,16,7,6,72,63,31,13,20,17,3,3,33,67,6,13,0,2,11,9,3,3,goal(12);yellow-card(50);goal(76);yellow-card(85);goal(93),yellow-card(24);shot-on-post(61);second-yellow(69);error-to-goal(76)
2014/2015,regular,2015/5/31,19:45,Giuseppe Meazza,32036,Inter,Empoli,Antonio Damato,0,0,4,3,7.30,6.70,32,11,0,0,9,5,19,2,4,4,59.6,40.4,794,566,88,78,594,416,523,325,25,7,11,13,11,21,13,11,100,62,9,17,35,65,16,10,10,16,22,18,35,29,13,11,63,62,12,17,17,9,6,0,17,0,18,14,0,1,13,13,3,4,goal(49);goal(53);goal(70);goal(77);yellow-card(84),goal(59);goal(62);yellow-card(63);yellow-card(67);goal(88);yellow-card(94)
2014/2015,regular,2015/5/31,19:45,MAPEI Stadium - Città del Tricolore,14936,Sassuolo,Genoa,Angelo Cervellera,3,1,3,1,7.20,6.38,16,17,0,0,6,7,5,8,5,2,38.1,61.9,441,612,72,84,290,478,209,400,11,13,7,11,13,14,11,7,54,79,3,6,33,67,5,4,4,5,20,12,31,19,11,7,65,63,28,19,24,7,5,7,60,43,6,17,0,0,12,22,1,1,goal(3);goal(18);goal(32);yellow-card(64);penalty-missed(68);yellow-card(82);yellow-card(88),yellow-card(7);yellow-card(26);goal(41);yellow-card(64);yellow-card(67);penalty_saved(68);red-card(72)
2014/2015,regular,2015/5/18,18:00,Artemio Franchi,27179,Fiorentina,Parma Calcio 1913,Dino Tommasi,2,0,3,0,7.57,6.26,22,16,0,0,10,4,8,8,4,4,65.6,34.4,817,485,89,77,659,339,588,260,20,11,10,7,17,13,7,10,59,54,16,9,64,36,13,12,12,13,13,12,20,22,7,10,65,55,22,27,17,15,12,4,42,25,5,7,1,1,9,10,3,2,goal(13);goal(30);goal(56);yellow-card(81);clearance-off-the-line(91),error-to-goal(13);yellow-card(77)
2014/2015,regular,2015/5/18,20:00,San Paolo,37568,Napoli,Cesena,Massimiliano Irrati,2,2,3,2,6.90,6.51,15,7,0,0,4,4,4,3,7,0,61.7,38.3,745,534,84,78,591,381,498,297,13,4,12,6,14,11,6,12,86,55,11,11,50,50,14,8,8,14,13,15,19,27,6,12,68,56,10,37,27,24,6,1,17,100,13,8,1,1,9,17,1,2,goal(19);goal(21);yellow-card(42);goal(57);yellow-card(76),yellow-card(6);goal(15);error-to-goal(19);goal(47);yellow-card(71)
