Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2022/2023,Serie A,2023/6/02,19:30,MAPEI Stadium - Città del Tricolore,12456,Sassuolo,Fiorentina,Matteo Marchetti,0,0,1,3,5.86,6.65,5,15,0,1,2,7,1,5,2,3,51.3,48.7,549,533,86,90,440,403,377,363,4,10,5,6,8,9,6,5,63,67,4,4,50,50,2,6,6,2,4,8,10,13,6,5,40,62,11,11,3,5,2,4,50,25,5,4,1,0,7,15,4,5,yellow-card(32);error-to-goal(46);penalty_scored(71);second-yellow(81);red-card(87);yellow-card(92),yellow-card(7);shot-on-post(10);yellow-card(32);yellow-card(45);goal(46);yellow-card(70);goal(79);goal(83)
2022/2023,Serie A,2023/6/03,17:30,Olimpico Grande Torino,24528,Torino,Inter,Michael Fabbri,0,1,0,1,6.32,6.78,17,14,0,1,5,4,8,8,4,2,40.6,59.4,545,723,82,87,377,576,311,502,16,11,5,2,13,6,2,5,38,33,9,10,47,53,15,4,4,15,5,11,7,16,2,5,71,69,11,17,9,8,6,4,83,100,5,2,0,0,6,7,1,1,yellow-card(58);yellow-card(75),goal(37);yellow-card(50);yellow-card(68);shot-on-post(80)
2022/2023,Serie A,2023/6/03,20:00,Giovanni Zini,10308,Cremonese,Salernitana,Daniele Perenzoni,1,0,2,0,6.97,6.25,12,11,0,0,4,1,4,7,4,3,41.5,58.5,568,757,81,86,401,577,324,498,9,8,11,11,19,24,11,11,58,46,21,19,53,48,24,16,16,24,20,14,31,25,11,11,65,56,10,9,13,7,4,6,25,100,7,9,0,1,15,12,1,4,penalty_scored(26);yellow-card(29);goal(88),yellow-card(39);yellow-card(87)
2022/2023,Serie A,2023/6/03,20:00,Carlo Castellani,11545,Empoli,Lazio,Luca Massimi,0,0,0,2,6.25,7.19,7,21,0,0,1,11,2,3,4,7,46.8,53.2,685,759,86,89,489,559,422,497,4,19,13,8,29,17,8,13,45,47,5,12,29,71,5,12,12,5,17,24,25,37,8,13,68,65,17,13,4,9,6,7,17,71,10,9,0,0,7,10,1,2,yellow-card(14);second-yellow(89),yellow-card(40);goal(48);yellow-card(62);goal(92)
2022/2023,Serie A,2023/6/04,17:30,Diego Armando Maradona,51000,Napoli,Sampdoria,Ermanno Feliciani,0,0,2,0,6.92,6.38,21,6,0,0,9,4,7,2,5,0,73.1,26.9,919,433,92,79,771,280,713,221,16,5,4,9,13,11,9,4,31,82,13,10,57,43,8,15,15,8,10,11,19,15,9,4,53,73,5,22,5,10,11,0,73,0,5,9,0,0,7,7,1,0,penalty_scored(64);goal(85),yellow-card(63)
2022/2023,Serie A,2023/6/04,20:00,Olimpico,62242,Roma,Spezia,Fabio Maresca,1,1,2,1,6.74,6.14,19,8,1,0,5,2,11,4,3,2,68.8,31.3,722,421,87,70,516,232,447,163,12,4,13,5,26,13,5,13,50,38,16,13,55,45,14,15,15,14,14,12,19,25,5,13,74,48,18,28,7,5,6,2,33,0,5,7,0,0,14,17,1,0,shot-on-post(15);goal(43);yellow-card(44);red-card(46);yellow-card(78);penalty_scored(91),goal(6);yellow-card(14);yellow-card(58);yellow-card(66);yellow-card(79);yellow-card(86);second-yellow(88);yellow-card(97);yellow-card(102)
2022/2023,Serie A,2023/6/04,20:00,Dacia Arena,23266,Udinese,Juventus,Marco Guida,0,0,0,1,6.54,6.91,13,20,0,1,3,5,7,9,3,6,42.8,57.2,532,639,85,88,352,477,300,422,11,17,12,11,22,18,11,12,55,61,12,9,57,43,9,12,12,9,12,15,23,27,11,12,52,56,22,14,8,7,6,14,67,50,6,6,0,0,9,11,0,1,yellow-card(88);yellow-card(89);yellow-card(93),shot-on-post(31);yellow-card(39);goal(68);yellow-card(88)
2022/2023,Serie A,2023/6/04,20:00,Via Del Mare,25816,Lecce,Bologna,Marco Piccinini,1,0,2,3,6.59,6.59,20,11,0,0,7,7,7,2,6,2,38.7,61.3,507,740,82,87,342,574,280,500,17,9,6,4,13,10,4,6,46,40,12,3,80,20,11,4,4,11,14,8,18,14,4,6,78,57,18,13,7,4,7,2,57,50,3,8,0,0,11,9,0,1,goal(17);yellow-card(68);goal(88),yellow-card(35);goal(58);goal(81);yellow-card(84);goal(97);yellow-card(97)
2022/2023,Serie A,2023/6/04,20:00,Giuseppe Meazza,71102,AC Milan,Verona,Paolo Valeri,1,0,3,1,6.77,6.16,14,6,0,0,5,1,5,4,4,1,78.8,21.2,845,339,89,58,667,177,591,103,12,4,8,6,25,12,6,8,32,50,11,13,46,54,9,15,15,9,13,18,19,26,6,8,68,69,12,19,5,14,7,1,14,0,5,8,0,0,5,18,2,3,penalty_scored(47);goal(85);yellow-card(89);goal(92),yellow-card(49);yellow-card(60);yellow-card(62);goal(72);yellow-card(77)
2022/2023,Serie A,2023/6/04,20:00,Gewiss Stadium,19389,Atalanta,Monza,Marco Di Bello,2,0,5,2,6.86,6.33,20,8,0,0,10,4,8,4,2,0,38.8,61.2,564,822,85,88,415,667,354,588,15,7,6,11,16,17,11,6,38,65,9,11,45,55,12,8,8,12,9,20,20,26,11,6,45,77,6,13,8,8,5,1,40,0,11,6,0,1,13,8,2,3,goal(12);goal(46);yellow-card(64);yellow-card(67);red-card(67);goal(74);goal(79);goal(92),yellow-card(33);goal(51);yellow-card(63);red-card(70);goal(81)
2022/2023,Serie A,2023/5/22,17:30,Olimpico,64286,Roma,Salernitana,Andrea Colombo,0,1,2,2,6.60,6.51,22,8,0,0,5,3,7,3,10,2,58.8,41.3,742,566,84,75,542,388,454,292,17,7,3,5,12,22,5,3,25,23,20,14,59,41,18,16,16,18,24,18,29,21,5,3,83,86,9,21,8,3,6,4,50,50,11,8,0,0,9,14,0,1,goal(47);goal(83);yellow-card(94),goal(12);goal(54);yellow-card(69);yellow-card(85);yellow-card(87);yellow-card(95)
2022/2023,Serie A,2023/5/22,19:45,Carlo Castellani,15519,Empoli,Juventus,Giovanni Ayroldi,2,0,4,1,7.14,6.29,14,19,0,1,7,4,6,11,1,4,39.1,60.9,513,675,75,82,299,451,224,372,10,15,10,15,19,27,15,10,53,56,21,18,54,46,17,22,22,17,20,17,35,27,15,10,57,63,33,8,15,9,3,7,67,43,13,10,0,1,20,19,3,0,penalty_scored(18);goal(21);goal(48);yellow-card(54);yellow-card(66);goal(93),shot-on-post(13);error-to-goal(47);yellow-card(56);yellow-card(76);goal(85)
2022/2023,Serie A,2023/5/26,19:45,Luigi Ferraris,18430,Sampdoria,Sassuolo,Francesco Meraviglia,1,2,2,2,6.62,6.54,17,22,1,1,3,8,9,8,5,6,47.6,52.4,596,662,77,83,410,465,317,388,13,14,10,8,12,19,8,10,83,42,15,12,56,44,20,7,7,20,17,7,25,17,8,10,68,41,19,15,4,11,8,4,50,25,5,10,0,1,14,10,3,3,goal(8);yellow-card(53);shot-on-post(78);own-goal(78),error-to-goal(8);goal(9);goal(11);yellow-card(14);shot-on-post(45);yellow-card(48)
2022/2023,Serie A,2023/5/27,14:00,Alberto Picco,10776,Spezia,Torino,Marco Guida,0,1,0,4,5.73,7.27,9,11,0,2,1,4,5,3,3,4,49.2,50.8,502,515,74,73,323,350,239,255,6,9,3,6,15,12,6,3,20,50,10,15,40,60,11,14,14,11,8,18,14,21,6,3,57,86,10,24,3,7,5,2,20,0,8,4,0,0,14,13,4,1,yellow-card(11);yellow-card(75),shot-on-post(14);yellow-card(16);own-goal(24);shot-on-post(46);yellow-card(69);goal(72);goal(76);goal(96)
2022/2023,Serie A,2023/5/27,14:00,Arechi,27035,Salernitana,Udinese,Niccolò Baroni,1,2,3,2,6.74,6.42,11,10,0,0,3,4,3,5,5,1,48.3,51.7,591,601,82,80,401,438,327,352,9,10,17,12,31,21,12,17,55,57,11,12,48,52,14,9,9,14,14,21,26,38,12,17,54,55,7,17,9,5,2,1,100,0,9,7,0,0,12,22,0,1,yellow-card(37);goal(43);goal(57);yellow-card(91);goal(96);yellow-card(98),goal(25);goal(30);yellow-card(71);second-yellow(87)
2022/2023,Serie A,2023/5/27,17:00,Artemio Franchi,32829,Fiorentina,Roma,Giovanni Ayroldi,0,1,2,1,6.73,6.44,15,8,0,0,6,4,3,3,6,1,66,34,680,418,88,73,494,264,437,194,11,6,18,2,26,10,2,18,69,20,11,12,48,52,14,9,9,14,8,13,10,31,2,18,80,42,5,17,5,8,7,4,43,25,7,2,0,0,11,12,0,2,yellow-card(25);clearance-off-the-line(26);yellow-card(42);yellow-card(50);yellow-card(64);yellow-card(77);goal(85);goal(88),goal(11);yellow-card(32);yellow-card(58);yellow-card(75);yellow-card(83);clearance-off-the-line(88)
2022/2023,Serie A,2023/5/27,19:45,Giuseppe Meazza,72192,Inter,Atalanta,Daniele Orsato,2,1,3,2,6.79,6.46,20,12,0,1,11,3,6,5,3,4,51.5,48.5,676,631,88,86,485,459,426,393,13,8,7,5,17,18,5,7,41,28,8,9,47,53,10,7,7,10,17,11,22,18,5,7,77,61,11,19,7,8,9,7,44,43,5,6,0,0,8,18,1,1,goal(1);goal(3);goal(77),goal(36);yellow-card(58);shot-on-post(91);own-goal(91)
2022/2023,Serie A,2023/5/28,11:30,Marcantonio Bentegodi,22831,Verona,Empoli,Daniele Chiffi,0,0,1,1,6.57,6.45,13,13,0,0,4,3,7,8,2,2,38.2,61.8,471,679,68,76,301,492,206,376,11,9,5,9,12,19,9,5,42,47,35,24,59,41,37,22,22,37,15,15,24,20,9,5,63,75,20,15,10,3,3,3,33,67,9,8,0,0,14,10,3,1,yellow-card(10);yellow-card(56);goal(61);yellow-card(63);yellow-card(87),own-goal(96)
2022/2023,Serie A,2023/5/28,14:00,"Renato DallAra",27209,Bologna,Napoli,Matteo Marcenaro,0,1,2,2,6.56,6.57,18,11,0,0,6,8,7,3,5,0,52.7,47.3,704,667,86,86,537,477,460,411,14,9,6,11,14,21,11,6,43,52,13,6,68,32,6,13,13,6,23,12,34,18,11,6,68,67,8,10,4,9,4,4,75,50,7,13,1,0,17,10,2,1,error-to-goal(14);goal(63);yellow-card(67);goal(84),goal(14);yellow-card(39);goal(54);yellow-card(66);yellow-card(80)
2022/2023,Serie A,2023/5/28,14:00,U-Power Stadium,15039,Monza,Lecce,Daniele Doveri,0,0,0,1,6.20,6.53,5,9,0,0,1,1,3,3,1,5,74,26,818,358,91,70,643,225,587,158,3,6,4,5,18,10,5,4,22,50,8,9,47,53,6,11,11,6,11,15,16,19,5,4,69,79,6,13,8,4,1,3,100,0,7,6,0,0,11,20,0,1,yellow-card(54);yellow-card(65);red-card(81);penalty-missed(84),yellow-card(56);yellow-card(82);penalty_saved(84);yellow-card(92);penalty_scored(101)
2022/2023,Serie A,2023/5/28,17:00,Olimpico,64171,Lazio,Cremonese,Antonio Giua,2,0,3,2,6.74,6.40,12,11,0,0,8,5,3,5,1,1,57.7,42.3,795,620,91,85,625,448,566,382,8,8,8,9,16,15,9,8,50,60,4,6,40,60,6,4,4,6,17,11,26,19,9,8,65,58,14,16,12,8,4,3,25,67,5,13,0,0,15,8,4,0,goal(4);goal(37);yellow-card(72);yellow-card(81);goal(89);red-card(95),yellow-card(24);goal(54);own-goal(58);yellow-card(66);clearance-off-the-line(75)
2022/2023,Serie A,2023/5/28,19:45,Allianz Stadium,40231,Juventus,AC Milan,Maurizio Mariani,0,1,0,1,6.36,6.87,16,9,0,0,3,3,6,4,7,2,48.3,51.7,614,657,85,83,426,467,360,387,11,7,8,11,19,20,11,8,42,55,11,14,44,56,14,11,11,14,15,17,26,25,11,8,58,68,15,24,4,5,4,6,25,33,8,7,0,0,12,10,0,1,yellow-card(56),yellow-card(34);goal(40);yellow-card(64)
2022/2023,Serie A,2023/5/15,19:45,Luigi Ferraris,16867,Sampdoria,Empoli,Ermanno Feliciani,1,0,1,1,6.78,6.52,13,17,0,0,3,4,6,9,4,4,42.3,57.7,519,686,72,85,353,484,255,411,11,12,5,9,11,17,9,5,45,53,20,22,48,52,26,16,16,26,20,4,29,9,9,5,69,44,18,20,9,9,1,2,0,50,3,13,0,0,16,14,2,3,yellow-card(28);goal(34);yellow-card(59);yellow-card(77),yellow-card(43);yellow-card(72);yellow-card(75);yellow-card(85);goal(93)
