Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2021/2022,regular,2022/5/16,17:30,Luigi Ferraris,21331,Sampdoria,Fiorentina,Maurizio Mariani,2,0,4,1,6.82,6.11,12,12,0,0,5,1,1,8,6,3,36.3,63.7,433,658,76,87,279,488,211,424,9,9,6,8,14,15,8,6,43,53,7,14,33,67,10,11,11,10,15,14,23,20,8,6,65,70,15,6,8,3,4,5,50,40,6,8,0,0,18,9,4,3,goal(16);yellow-card(18);goal(30);goal(71);goal(83);yellow-card(89);yellow-card(94);red-card(94),yellow-card(14);yellow-card(15);yellow-card(69);penalty_scored(89)
2021/2022,regular,2022/5/16,19:45,Allianz Stadium,0,Juventus,Lazio,Giovanni Ayroldi,2,0,2,2,6.48,6.51,4,18,0,1,2,7,2,8,0,3,36.7,63.3,497,729,86,91,346,583,297,532,4,14,8,11,12,13,11,8,67,85,5,3,63,38,2,6,6,2,6,12,17,20,11,8,35,60,18,2,10,9,0,9,0,22,8,4,0,0,16,13,4,0,goal(10);goal(36);yellow-card(47);yellow-card(68);yellow-card(80),shot-on-post(5);yellow-card(41);own-goal(51);yellow-card(83);yellow-card(90);goal(96)
2021/2022,regular,2022/5/20,19:45,Olimpico Grande Torino,16730,Torino,Roma,Massimiliano Irrati,0,2,0,3,6.02,6.91,13,14,0,0,2,6,8,5,3,3,58.9,41.1,652,506,86,80,485,345,417,275,10,9,8,5,14,13,5,8,57,38,16,9,64,36,8,17,17,8,15,14,20,22,5,8,75,64,15,9,6,11,5,6,60,33,8,7,2,0,10,10,4,3,yellow-card(21);error-to-goal(33);error-to-goal(41);yellow-card(78),yellow-card(20);goal(33);penalty_scored(42);yellow-card(76);penalty_scored(78)
2021/2022,regular,2022/5/21,16:15,Luigi Ferraris,17768,Genoa,Bologna,Gianpiero Miele,0,0,0,1,6.54,6.84,18,11,1,0,5,4,7,3,6,4,50.9,49.1,606,624,74,73,384,373,284,271,11,7,4,6,17,19,6,4,24,32,19,18,51,49,17,20,20,17,28,23,34,27,6,4,82,85,11,19,17,10,9,9,22,67,10,15,0,0,17,10,2,4,yellow-card(38);yellow-card(54);yellow-card(58);shot-on-post(87),yellow-card(25);goal(66)
2021/2022,regular,2022/5/21,19:45,Olimpico,55098,Lazio,Verona,Andrea Colombo,2,2,3,3,6.61,6.55,19,10,0,0,7,7,8,3,4,0,54.6,45.4,591,500,79,74,413,340,326,252,14,4,3,3,11,14,3,3,27,21,16,13,55,45,17,12,12,17,17,17,20,20,3,3,85,85,12,12,10,7,6,4,67,50,9,6,1,0,9,19,1,4,goal(16);yellow-card(20);goal(29);goal(62);yellow-card(84),yellow-card(3);goal(6);goal(14);yellow-card(23);yellow-card(44);yellow-card(49);yellow-card(53);goal(76);yellow-card(92)
2021/2022,regular,2022/5/21,19:45,Artemio Franchi,34831,Fiorentina,Juventus,Daniele Chiffi,1,0,2,0,6.91,6.20,13,1,0,0,4,0,5,0,4,1,66.4,33.6,838,516,90,82,665,351,599,289,10,1,11,10,14,16,10,11,79,63,15,12,56,44,22,5,5,22,14,15,24,26,10,11,58,58,4,21,8,9,6,2,33,0,12,8,0,0,13,14,0,3,yellow-card(44);goal(46);yellow-card(56);yellow-card(70);penalty_scored(92),yellow-card(44);yellow-card(56);clearance-off-the-line(78);yellow-card(84)
2021/2022,regular,2022/5/21,19:45,Gewiss Stadium,17654,Atalanta,Empoli,Rosario Abisso,0,0,0,1,6.74,6.95,40,7,1,0,11,3,12,3,17,1,62.3,37.7,794,565,86,79,586,369,505,291,35,4,8,5,17,13,5,8,47,38,14,11,56,44,18,7,7,18,17,14,22,22,5,8,77,64,10,34,11,12,15,2,47,50,5,9,0,1,6,7,2,2,shot-on-post(55);yellow-card(58),clearance-off-the-line(31);yellow-card(45);goal(79);clearance-off-the-line(91)
2021/2022,regular,2022/5/22,11:30,Alberto Picco,10415,Spezia,Napoli,Matteo Marchetti,0,3,0,3,6.30,6.93,16,10,1,0,4,4,10,1,2,5,31.8,68.2,483,813,86,90,296,679,255,613,13,8,11,6,18,12,6,11,61,50,6,3,67,33,4,5,5,4,19,13,25,24,6,11,76,54,15,14,12,4,4,2,75,50,6,13,0,0,10,9,2,0,yellow-card(55);shot-on-post(86),goal(4);goal(25);goal(36);yellow-card(51);yellow-card(66)
2021/2022,regular,2022/5/22,17:00,MAPEI Stadium - Città del Tricolore,21525,Sassuolo,AC Milan,Daniele Doveri,0,3,0,3,6.15,7.20,15,18,0,0,3,12,9,4,3,2,53.5,46.5,576,515,86,83,416,356,359,296,11,15,7,13,10,20,13,7,70,65,7,8,47,53,7,8,8,7,13,21,26,28,13,7,50,75,15,7,8,3,3,7,67,57,18,6,3,0,8,13,0,3,clearance-off-the-line(9);error-to-goal(32);error-to-goal(36);yellow-card(37);yellow-card(53),goal(17);goal(32);yellow-card(34);goal(36)
2021/2022,regular,2022/5/22,17:00,Giuseppe Meazza,71109,Inter,Sampdoria,Marco Di Bello,0,0,3,0,7.22,6.30,28,8,0,0,12,3,6,3,10,2,58.3,41.7,802,612,92,89,644,462,591,413,19,8,5,6,9,8,6,5,56,75,7,9,44,56,12,4,4,12,13,14,19,19,6,5,68,74,4,20,9,6,8,2,38,50,10,11,0,0,6,12,1,2,yellow-card(29);goal(49);goal(55);goal(57),yellow-card(5);yellow-card(66);clearance-off-the-line(68)
2021/2022,regular,2022/5/22,20:00,Pier Luigi Penzo,5654,Venezia,Cagliari,Fabio Maresca,0,0,0,0,6.85,6.72,7,31,0,0,1,7,5,12,1,12,43.4,56.6,592,691,74,83,379,473,281,393,6,26,5,9,12,17,9,5,42,53,30,20,60,40,11,39,39,11,19,14,28,19,9,5,68,74,43,11,3,6,6,11,50,36,7,11,0,1,6,19,5,3,,yellow-card(37);yellow-card(59);yellow-card(93)
