Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2011/2012,regular,2012/5/13,14:00,Juventus Stadium,0,Juventus,Atalanta,Gabriele Gava,2,0,3,1,7.26,6.28,13,10,0,0,7,2,3,5,2,3,0,0,677,643,87,88,494,455,432,400,10,5,6,4,13,10,4,6,46,40,7,10,41,59,0,0,0,0,29,26,33,32,4,6,88,81,26,23,8,23,4,5,75,60,19,23,1,0,11,7,5,1,goal(10);goal(28);penalty_scored(91),own-goal(83)
2011/2012,regular,2012/5/13,14:00,Artemio Franchi,0,Fiorentina,Cagliari,Emiliano Gallione,0,0,0,0,6.72,6.89,4,11,0,0,0,3,3,6,1,2,0,0,576,718,78,84,383,515,298,435,2,9,6,6,8,17,6,6,75,35,7,6,54,46,0,0,0,0,23,29,29,35,6,6,79,83,29,29,17,27,2,12,0,33,27,12,1,0,17,11,10,0,yellow-card(59),yellow-card(25);yellow-card(62)
2011/2012,regular,2012/5/13,14:00,Giuseppe Meazza,0,AC Milan,Novara,Massimiliano Velotto,0,1,2,1,7.15,6.56,18,13,1,0,3,3,11,8,4,2,0,0,769,566,87,87,583,365,510,319,13,11,10,5,17,16,5,10,59,31,11,8,58,42,0,0,0,0,19,22,24,32,5,10,79,69,24,37,15,19,11,4,82,25,15,8,0,0,15,11,2,4,yellow-card(39);shot-on-post(53);goal(56);goal(82),goal(20)
2011/2012,regular,2012/5/13,17:00,Dino Manuzzi,0,Cesena,Roma,Carmine Russo,1,2,2,3,6.96,7.28,13,20,0,1,5,8,6,8,2,4,0,0,516,785,74,87,317,569,233,495,12,16,3,10,12,24,10,3,25,42,9,11,45,55,0,0,0,0,33,13,43,16,10,3,77,81,29,17,16,24,4,11,50,55,4,19,0,0,12,5,0,4,goal(9);yellow-card(20);goal(90),goal(27);goal(32);shot-on-post(39);goal(49)
2011/2012,regular,2012/5/13,17:00,Ennio Tardini,0,Parma Calcio 1913,Bologna,Maurizio Ciampi,1,0,1,0,7.11,6.65,18,7,0,0,6,0,5,5,7,2,0,0,558,653,81,83,368,458,297,382,15,6,4,11,9,25,11,4,44,44,13,14,48,52,0,0,0,0,27,17,38,21,11,4,71,81,29,33,23,16,10,7,60,43,12,13,0,0,14,16,1,8,goal(37);yellow-card(41);yellow-card(84),yellow-card(50);yellow-card(84)
2011/2012,regular,2012/5/13,19:45,San Paolo,0,Napoli,Robur Siena,Domenico Celi,2,1,2,1,7.13,6.50,14,10,0,0,5,4,7,5,2,1,0,0,651,535,86,80,470,352,403,280,9,5,7,5,13,10,5,7,54,50,12,4,75,25,0,0,0,0,21,17,26,24,5,7,81,71,27,45,29,9,10,5,40,0,11,16,1,1,8,19,0,1,goal(3);error-to-goal(6);yellow-card(30);goal(34);yellow-card(34);yellow-card(40);yellow-card(90),goal(6);yellow-card(15);yellow-card(56);yellow-card(60);yellow-card(86)
2011/2012,regular,2012/5/13,19:45,Angelo Massimino,0,Catania,Udinese,Andrea De Marco,0,1,0,2,6.38,7.35,15,17,0,1,3,6,6,6,6,5,0,0,627,625,83,84,460,438,381,367,10,12,8,11,16,15,11,8,50,73,12,7,63,37,0,0,0,0,14,28,25,36,11,8,56,78,22,33,7,20,4,4,0,50,20,10,1,0,14,21,0,4,penalty-missed(39),goal(19);yellow-card(38);goal(58);yellow-card(61);yellow-card(66);yellow-card(75);yellow-card(77);shot-on-post(93)
2011/2012,regular,2012/5/13,19:45,Olimpico,0,Lazio,Inter,Antonio Damato,0,1,3,1,6.96,6.67,12,11,0,0,6,4,3,4,3,3,0,0,519,612,76,79,321,401,243,317,11,7,8,11,20,17,11,8,40,65,7,12,37,63,0,0,0,0,23,22,34,30,11,8,68,73,50,38,16,21,4,10,25,30,10,18,0,0,12,16,2,1,yellow-card(16);yellow-card(52);goal(58);goal(63);yellow-card(79);goal(91),penalty_scored(45)
2011/2012,regular,2012/5/13,19:45,Marc'Antonio Bentegodi,0,Chievo,Lecce,Luca Banti,0,0,1,0,7.29,6.65,13,15,0,0,5,5,7,3,1,7,0,0,546,673,76,84,360,469,272,394,9,11,8,11,11,33,11,8,73,33,10,15,40,60,0,0,0,0,28,10,39,18,11,8,72,56,34,36,18,27,2,8,100,38,7,7,0,0,18,14,1,2,yellow-card(16);yellow-card(71);goal(78),yellow-card(53);yellow-card(62);red-card(81);yellow-card(91)
2011/2012,regular,2012/5/13,19:45,Luigi Ferraris,0,Genoa,Palermo FC,Paolo Valeri,0,0,2,0,7.11,6.40,7,12,0,0,2,4,4,6,1,2,0,0,573,748,81,86,423,598,341,512,6,7,6,5,11,12,5,6,55,42,10,15,40,60,0,0,0,0,17,9,22,15,5,6,77,60,34,33,10,19,6,1,33,0,4,10,0,0,9,9,3,1,yellow-card(21);goal(52);goal(70),yellow-card(22)
