Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2017/2018,Europa League Playoff,2018/5/15,19:45,GelreDome,14236,Vitesse,FC Utrecht,Jochem Kamphuis,1,0,3,2,6.82,6.63,11,14,2,0,4,6,6,6,1,2,49.6,50.4,540,562,72,72,357,376,256,270,4,12,6,12,10,12,12,6,60,100,23,24,49,51,26,21,21,26,5,15,17,21,12,6,29,71,22,24,14,5,5,5,0,40,11,5,0,1,17,14,3,2,shot-on-post(11);shot-on-post(11);goal(42);yellow-card(54);goal(78);yellow-card(79);yellow-card(82);goal(91);yellow-card(95),goal(62);yellow-card(77);goal(86);yellow-card(95)
2017/2018,Europa League Playoff,2018/5/19,19:45,Stadion Galgenwaard,21353,FC Utrecht,Vitesse,Bas Nijhuis,0,2,1,2,6.36,6.88,19,5,0,0,6,2,4,2,9,1,66.4,33.6,721,491,77,62,521,269,403,166,14,4,7,7,20,13,7,7,35,54,14,18,44,56,22,10,10,22,10,17,17,24,7,7,59,71,13,62,5,11,11,3,55,33,4,4,0,0,12,10,3,0,goal(46);yellow-card(51);yellow-card(52);yellow-card(59);yellow-card(77);yellow-card(95),own-goal(18);clearance-off-the-line(31);goal(38);yellow-card(49);yellow-card(64);yellow-card(67);yellow-card(76)
2017/2018,Europa League Playoff,2018/5/09,17:30,Cars Jeans Stadion,11930,ADO Den Haag,Vitesse,Danny Makkelie,0,4,2,5,6.35,7.18,22,9,0,1,8,6,9,3,5,0,59.5,40.5,687,537,81,75,498,346,402,260,16,7,10,5,14,9,5,10,71,56,18,18,50,50,17,19,19,17,10,13,15,23,5,10,67,57,14,42,12,9,3,3,67,33,9,6,0,1,10,11,5,2,penalty_scored(52);yellow-card(80);goal(82);yellow-card(95),goal(14);shot-on-post(31);goal(34);goal(37);goal(44);goal(72);yellow-card(73);error-to-goal(82)
2017/2018,Europa League Playoff,2018/5/09,19:45,Abe Lenstra Stadion,17225,SC Heerenveen,FC Utrecht,Ed Janssen,2,0,4,3,6.96,6.15,14,10,0,0,6,5,4,3,4,2,56.2,43.8,606,507,75,71,436,348,328,246,9,6,6,6,8,7,6,6,75,86,29,14,67,33,21,22,22,21,15,13,21,19,6,6,71,68,22,28,2,8,3,4,33,0,11,14,0,2,14,11,1,1,goal(9);yellow-card(17);goal(23);yellow-card(40);goal(48);goal(86),yellow-card(8);error-to-goal(23);goal(50);second-yellow(51);yellow-card(60);goal(63);own-goal(65);yellow-card(81)
2017/2018,Europa League Playoff,2018/5/12,17:30,GelreDome,13715,Vitesse,ADO Den Haag,Kevin Blom,1,0,2,1,7.00,6.57,20,15,1,0,10,4,8,5,2,6,44.9,55.1,572,621,74,73,362,448,267,325,18,11,3,3,5,5,3,3,60,60,23,22,51,49,11,34,34,11,9,12,12,15,3,3,75,80,38,17,10,12,6,10,50,20,10,7,1,0,7,7,5,1,goal(32);shot-on-post(41);goal(53),goal(55)
2017/2018,Europa League Playoff,2018/5/12,19:45,Stadion Galgenwaard,14632,FC Utrecht,SC Heerenveen,Serdar Gözübüyük,1,0,2,1,6.88,6.55,9,9,0,0,4,2,2,5,3,2,51.6,48.4,579,511,75,65,360,336,269,217,5,8,4,4,12,6,4,4,33,67,32,30,52,48,20,43,42,19,18,20,22,24,4,4,82,83,53,13,7,9,0,5,0,40,12,16,0,0,12,15,2,3,yellow-card(22);goal(39);yellow-card(45);yellow-card(50);goal(58),yellow-card(62);goal(78)
2017/2018,Europa League Playoff,2018/5/09,17:30,Cars Jeans Stadion,11930,ADO Den Haag,Vitesse,Danny Makkelie,0,4,2,5,6.35,7.18,22,9,0,1,8,6,9,3,5,0,59.5,40.5,687,537,81,75,498,346,402,260,16,7,10,5,14,9,5,10,71,56,18,18,50,50,17,19,19,17,10,13,15,23,5,10,67,57,14,42,12,9,3,3,67,33,9,6,0,1,10,11,5,2,penalty_scored(52);yellow-card(80);goal(82);yellow-card(95),goal(14);shot-on-post(31);goal(34);goal(37);goal(44);goal(72);yellow-card(73);error-to-goal(82)
2017/2018,Europa League Playoff,2018/5/09,19:45,Abe Lenstra Stadion,17225,SC Heerenveen,FC Utrecht,Ed Janssen,2,0,4,3,6.96,6.15,14,10,0,0,6,5,4,3,4,2,56.2,43.8,606,507,75,71,436,348,328,246,9,6,6,6,8,7,6,6,75,86,29,14,67,33,21,22,22,21,15,13,21,19,6,6,71,68,22,28,2,8,3,4,33,0,11,14,0,2,14,11,1,1,goal(9);yellow-card(17);goal(23);yellow-card(40);goal(48);goal(86),yellow-card(8);error-to-goal(23);goal(50);second-yellow(51);yellow-card(60);goal(63);own-goal(65);yellow-card(81)
2017/2018,Europa League Playoff,2018/5/12,17:30,GelreDome,13715,Vitesse,ADO Den Haag,Kevin Blom,1,0,2,1,7.00,6.57,20,15,1,0,10,4,8,5,2,6,44.9,55.1,572,621,74,73,362,448,267,325,18,11,3,3,5,5,3,3,60,60,23,22,51,49,11,34,34,11,9,12,12,15,3,3,75,80,38,17,10,12,6,10,50,20,10,7,1,0,7,7,5,1,goal(32);shot-on-post(41);goal(53),goal(55)
2017/2018,Europa League Playoff,2018/5/12,19:45,Stadion Galgenwaard,14632,FC Utrecht,SC Heerenveen,Serdar Gözübüyük,1,0,2,1,6.88,6.55,9,9,0,0,4,2,2,5,3,2,51.6,48.4,579,511,75,65,360,336,269,217,5,8,4,4,12,6,4,4,33,67,32,30,52,48,20,43,42,19,18,20,22,24,4,4,82,83,53,13,7,9,0,5,0,40,12,16,0,0,12,15,2,3,yellow-card(22);goal(39);yellow-card(45);yellow-card(50);goal(58),yellow-card(62);goal(78)
