Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2013/2014,Eredivisie,2014/5/03,17:45,Amsterdam ArenA,51473,Ajax,NEC Nijmegen,Kevin Blom,1,0,2,2,6.65,6.84,17,9,0,0,4,4,9,4,4,1,0,0,862,473,86,71,703,330,604,233,14,5,12,7,24,7,7,12,50,100,14,18,44,56,9,23,23,9,8,18,15,30,7,12,53,60,25,22,12,14,1,7,100,14,6,8,2,0,9,3,2,2,own-goal(9);error-to-goal(74);goal(83),goal(74);goal(88);yellow-card(89)
2013/2014,Eredivisie,2014/5/03,17:45,AFAS Stadion,16749,AZ Alkmaar,Feyenoord,Tom van Sichem,0,0,1,1,6.72,6.66,9,17,0,1,5,5,2,10,2,2,0,0,567,571,80,80,408,410,325,326,7,14,9,8,19,11,8,9,47,73,14,16,47,53,10,20,20,10,14,14,22,23,8,9,64,61,34,24,20,10,3,11,100,27,4,11,3,0,10,13,0,1,error-to-goal(54);error-to-goal(54);goal(88),shot-on-post(48);goal(54)
2013/2014,Eredivisie,2014/5/03,17:45,Cambuur Stadion,9955,Cambuur,ADO Den Haag,Edwin van de Graaf,1,0,1,2,6.64,6.97,15,13,0,0,5,6,7,6,3,1,0,0,658,554,82,76,494,390,407,295,12,9,11,4,14,15,4,11,79,27,8,14,36,64,8,14,14,8,24,13,28,24,4,11,86,54,16,20,12,21,7,3,29,33,10,13,0,0,13,6,1,4,goal(35),goal(73);goal(83)
2013/2014,Eredivisie,2014/5/03,17:45,De Adelaarshorst,8011,Go Ahead Eagles,Roda,Pieter Vink,0,1,0,1,6.47,6.94,13,7,1,0,5,3,7,2,1,2,65.2,34.8,757,490,82,67,577,314,475,210,9,7,4,2,11,9,2,4,36,22,11,9,55,45,12,8,8,12,12,14,14,18,2,4,86,78,19,39,10,17,7,2,29,0,7,5,0,0,6,13,3,0,shot-on-post(41),goal(16);yellow-card(43);yellow-card(44);yellow-card(58);yellow-card(67);yellow-card(92)
2013/2014,Eredivisie,2014/5/03,17:45,Hitachi Capital Mobility Stadion,20430,FC Groningen,Heracles,Ed Janssen,1,1,3,1,7.06,6.39,13,17,0,1,6,5,5,8,2,4,48.1,51.9,596,604,79,79,399,436,314,345,11,13,7,3,16,7,3,7,44,43,16,7,70,30,10,13,13,10,12,19,15,26,3,7,80,73,26,15,9,10,11,11,55,55,10,8,2,0,11,9,3,3,goal(16);goal(68);goal(72),goal(34);shot-on-post(51)
2013/2014,Eredivisie,2014/5/03,17:45,Philips Stadion,43000,PSV Eindhoven,NAC Breda,Reinold Wiedemeijer,1,0,2,0,7.17,6.45,10,5,0,0,3,1,5,2,2,2,0,0,758,483,88,81,589,340,517,275,7,3,17,8,22,22,8,17,77,36,13,9,59,41,10,13,12,9,29,23,37,40,8,17,78,58,12,13,10,30,7,0,57,0,18,15,0,0,10,19,2,3,goal(16);goal(60),yellow-card(64)
2013/2014,Eredivisie,2014/5/03,17:45,De Grolsch Veste,29800,Twente,PEC Zwolle,Jochem Kamphuis,2,1,2,2,6.72,6.75,19,8,0,0,7,4,10,2,2,2,0,0,729,548,86,80,559,401,482,319,16,6,9,4,11,8,4,9,82,50,11,7,61,39,10,8,8,10,18,19,22,28,4,9,82,68,29,20,14,17,5,2,20,50,17,14,1,1,11,14,1,4,goal(21);error-to-goal(27);goal(28);yellow-card(77),goal(27);yellow-card(38);goal(71)
2013/2014,Eredivisie,2014/5/03,17:45,Stadion Galgenwaard,19504,FC Utrecht,Vitesse,Richard Liesveld,1,0,2,1,7.05,6.65,15,17,0,1,4,5,8,7,3,5,32.9,67.1,516,834,72,87,306,637,219,557,12,12,12,11,14,19,11,12,86,58,9,7,56,44,10,6,6,10,21,12,32,24,11,12,66,50,27,26,21,18,3,4,67,75,10,14,1,1,9,13,4,1,goal(40);yellow-card(59);error-to-goal(68);goal(78),shot-on-post(34);goal(68)
2013/2014,Eredivisie,2014/5/03,17:45,Mandemakers Stadion,6000,RKC Waalwijk,SC Heerenveen,Björn Kuipers,0,1,0,3,6.31,7.50,12,19,2,0,4,9,6,6,2,4,44.7,55.3,592,691,78,83,395,485,308,404,9,13,7,9,10,14,9,7,70,64,5,11,31,69,9,7,7,9,18,21,27,28,9,7,67,75,30,39,19,14,7,7,0,43,18,13,1,2,11,9,4,3,shot-on-post(29);shot-on-post(30);yellow-card(36);error-to-goal(58);yellow-card(67),goal(40);goal(58);penalty_scored(67)
2013/2014,Eredivisie,2014/4/27,13:30,Polman Stadion,8500,Heracles,Ajax,Pieter Vink,1,1,1,1,6.62,6.70,9,14,0,0,3,2,5,7,1,5,34,66,502,872,79,91,361,711,284,647,7,11,2,9,10,15,9,2,20,60,5,16,24,76,9,12,12,9,12,14,21,16,9,2,57,88,20,11,9,8,5,6,60,67,6,6,0,0,12,9,1,0,goal(22),goal(12)
