Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2015/2016,Eredivisie,2016/5/08,13:30,Kyocera Stadion,12753,ADO Den Haag,SC Heerenveen,Kevin Blom,1,0,1,1,6.80,6.73,18,8,1,0,6,1,10,4,2,3,46,54,556,631,80,81,369,470,294,383,14,7,9,12,10,17,12,9,90,71,13,8,62,38,11,10,10,11,24,13,36,22,12,9,67,59,24,33,11,10,9,2,44,50,12,19,0,1,6,12,6,1,penalty_scored(31);shot-on-post(50);yellow-card(65),yellow-card(30);goal(51);yellow-card(83)
2015/2016,Eredivisie,2016/5/08,13:30,De Grolsch Veste,26500,Twente,Vitesse,Reinold Wiedemeijer,1,1,2,2,6.98,6.82,10,24,1,0,3,8,6,10,1,6,38.6,61.4,551,714,76,80,342,532,260,424,9,21,14,11,28,25,11,14,50,44,9,8,53,47,5,12,12,5,26,25,37,39,11,14,70,64,33,5,23,8,1,8,100,38,11,12,1,0,15,16,6,1,error-to-goal(3);goal(27);shot-on-post(38);yellow-card(58);yellow-card(62);goal(66),own-goal(3);yellow-card(31);goal(61);yellow-card(71)
2015/2016,Eredivisie,2016/5/08,13:30,Cambuur Stadion,8650,Cambuur,Excelsior,Dennis Higler,0,1,0,2,6.31,7.19,17,11,0,0,8,5,3,6,6,0,75.8,24.2,760,350,86,57,634,193,546,110,11,9,3,5,6,6,5,3,50,83,5,12,29,71,10,7,7,10,11,18,16,21,5,3,69,86,20,28,10,15,5,8,0,38,15,10,0,0,12,18,0,2,yellow-card(28),goal(4);yellow-card(43);goal(59)
2015/2016,Eredivisie,2016/5/08,13:30,Stadion Galgenwaard,20792,FC Utrecht,AZ Alkmaar,Bas Nijhuis,0,2,1,3,6.37,7.07,13,10,0,0,4,6,7,3,2,1,63.7,36.3,635,433,79,60,476,276,375,165,9,8,5,3,13,11,3,5,38,27,14,14,50,50,16,12,12,16,16,21,19,26,3,5,84,81,8,27,19,20,6,7,50,14,13,8,1,0,4,13,1,6,error-to-goal(38);yellow-card(66);goal(69),goal(3);goal(38);yellow-card(66);goal(72)
2015/2016,Eredivisie,2016/5/08,13:30,De Kuip,47500,Feyenoord,NEC Nijmegen,Ed Janssen,0,0,1,0,6.99,6.55,12,8,1,0,5,2,5,4,2,2,62.8,37.2,704,482,84,76,575,334,484,254,10,6,9,7,12,14,7,9,75,50,16,13,55,45,5,24,24,5,12,18,19,27,7,9,63,67,10,24,11,21,4,5,50,40,15,5,0,1,13,18,1,3,goal(55);shot-on-post(74),yellow-card(17);yellow-card(66);yellow-card(73)
2015/2016,Eredivisie,2016/5/08,13:30,IJsseldelta Stadion,12500,PEC Zwolle,PSV Eindhoven,Pol van Boekel,0,2,1,3,6.42,7.18,13,19,0,0,4,9,4,7,5,3,45.2,54.8,511,594,71,77,334,428,238,328,7,14,7,9,13,16,9,7,54,56,13,17,43,57,8,22,22,8,21,12,30,19,9,7,70,63,33,40,9,8,6,7,50,29,6,14,1,1,17,9,2,2,yellow-card(39);error-to-goal(43);yellow-card(61);goal(66);yellow-card(72),goal(34);yellow-card(39);goal(43);error-to-goal(66);goal(67)
2015/2016,Eredivisie,2016/5/08,13:30,De Vijverberg,12600,De Graafschap,Ajax,Björn Kuipers,0,1,1,1,6.75,7.03,9,21,0,0,3,6,4,9,2,6,42.4,57.6,473,587,65,72,288,382,186,274,8,19,1,20,7,34,20,1,14,59,25,26,49,51,24,27,27,24,23,13,43,14,20,1,53,93,51,26,14,20,5,10,40,50,7,9,0,0,10,5,5,2,goal(55);yellow-card(77);yellow-card(89),goal(16)
2015/2016,Eredivisie,2016/5/08,13:30,Parkstad Limburg Stadion,16805,Roda,Willem II,Danny Makkelie,2,1,2,3,6.59,6.91,10,12,0,0,3,6,4,4,3,2,44.4,55.6,474,564,71,78,330,415,234,323,7,5,10,16,15,22,16,10,67,73,10,12,45,55,11,11,11,11,17,11,33,21,16,10,52,52,31,14,10,22,2,3,0,33,6,11,2,0,16,19,0,1,goal(19);yellow-card(38);goal(39);yellow-card(42);yellow-card(52);yellow-card(62),goal(34);yellow-card(38);goal(47);goal(55)
2015/2016,Eredivisie,2016/5/08,13:30,Euroborg,22206,FC Groningen,Heracles,Pieter Vink,0,0,2,1,6.69,6.53,18,7,0,0,4,4,8,2,6,1,46.8,53.2,547,604,82,82,399,475,329,391,15,6,3,3,10,5,3,3,30,60,6,9,40,60,6,9,9,6,8,19,11,22,3,3,73,86,23,25,7,9,9,3,44,67,12,6,0,0,13,6,0,4,goal(53);goal(64),goal(70)
2015/2016,Eredivisie,2016/5/01,13:30,Abe Lenstra Stadion,25385,SC Heerenveen,FC Groningen,Danny Makkelie,1,1,1,2,6.63,6.62,14,8,0,0,6,2,7,5,1,1,58.3,41.7,685,535,80,75,541,390,431,292,10,7,13,6,15,15,6,13,87,40,20,11,65,35,12,19,19,12,24,7,30,20,6,13,80,35,8,34,10,8,5,0,20,0,5,15,0,3,9,7,1,4,goal(20);yellow-card(75),goal(26);goal(52);yellow-card(92)
