Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2015/2016,Europa League Playoff,2016/5/19,19:45,Polman Stadion,11521,Heracles,FC Utrecht,Pieter Vink,1,0,1,1,6.99,6.68,17,9,0,1,7,3,7,4,3,2,51.5,48.5,633,597,83,81,462,441,384,359,13,7,7,4,10,11,4,7,70,36,29,19,60,40,27,21,21,27,21,11,25,18,4,7,84,61,32,24,20,16,3,4,33,0,8,14,0,0,13,17,6,1,goal(40);yellow-card(56),shot-on-post(7);goal(51);yellow-card(66);yellow-card(93)
2015/2016,Europa League Playoff,2016/5/22,13:30,Stadion Galgenwaard,18980,FC Utrecht,Heracles,Björn Kuipers,0,0,0,2,6.65,7.27,13,18,1,0,5,9,4,5,4,4,53.5,46.5,579,506,80,72,398,349,318,252,11,12,9,3,12,4,3,9,75,75,14,24,37,63,18,20,20,18,11,21,14,30,3,9,79,70,23,30,16,13,5,7,20,71,18,10,0,0,13,17,1,4,shot-on-post(46);yellow-card(79),red-card(37);yellow-card(38);yellow-card(57);goal(68);goal(85)
2015/2016,Europa League Playoff,2016/5/12,17:30,Euroborg,20477,FC Groningen,Heracles,Ed Janssen,1,1,2,1,6.66,6.58,8,9,0,0,3,3,5,2,0,4,48.9,51.1,567,566,85,82,403,431,342,355,7,9,1,3,8,6,3,1,13,50,9,6,60,40,6,9,9,6,9,20,12,21,3,1,75,95,23,18,13,17,5,3,40,33,13,6,1,0,12,12,1,2,goal(11);goal(50);yellow-card(52),yellow-card(33);yellow-card(44);goal(46);yellow-card(85)
2015/2016,Europa League Playoff,2016/5/12,19:45,MAC3PARK stadion,8125,PEC Zwolle,FC Utrecht,Kevin Blom,0,0,0,0,6.65,6.71,11,9,0,0,0,3,6,5,5,1,56,44,588,502,78,73,448,362,348,264,9,7,3,2,8,9,2,3,38,22,11,28,28,72,16,23,23,16,13,12,15,15,2,3,87,80,12,28,15,15,7,3,29,33,7,6,0,0,11,16,6,4,yellow-card(36),yellow-card(26);yellow-card(89);yellow-card(89)
2015/2016,Europa League Playoff,2016/5/15,11:30,Polman Stadion,10744,Heracles,FC Groningen,Pol van Boekel,0,0,2,1,7.96,6.64,39,11,2,0,15,3,15,6,9,2,59.9,40.1,881,728,79,73,633,444,501,322,32,9,8,9,13,18,9,8,62,50,26,19,58,42,29,16,16,29,28,19,37,27,9,8,76,70,39,86,15,20,12,5,42,60,14,19,0,0,17,19,0,0,shot-on-post(13);goal(83);yellow-card(86);goal(92);shot-on-post(104);goal(111);goal(115);yellow-card(116);goal(119),yellow-card(39);yellow-card(50);goal(63);yellow-card(78);clearance-off-the-line(92);red-card(118)
2015/2016,Europa League Playoff,2016/5/15,13:30,Stadion Galgenwaard,15126,FC Utrecht,PEC Zwolle,Dennis Higler,3,0,5,2,7.31,6.02,15,9,0,1,6,4,7,3,2,2,52.6,47.4,557,505,84,80,426,381,357,303,13,5,5,1,7,2,1,5,71,50,17,9,65,35,10,16,16,10,11,15,12,20,1,5,92,75,20,19,13,15,7,4,43,0,13,10,0,2,14,14,3,1,goal(5);yellow-card(20);goal(23);goal(28);goal(62);clearance-off-the-line(65);penalty_scored(73),error-to-goal(5);shot-on-post(16);yellow-card(27);error-to-goal(28);goal(53);second-yellow(60);goal(65)
2015/2016,Europa League Playoff,2016/5/12,17:30,Euroborg,20477,FC Groningen,Heracles,Ed Janssen,1,1,2,1,6.66,6.58,8,9,0,0,3,3,5,2,0,4,48.9,51.1,567,566,85,82,403,431,342,355,7,9,1,3,8,6,3,1,13,50,9,6,60,40,6,9,9,6,9,20,12,21,3,1,75,95,23,18,13,17,5,3,40,33,13,6,1,0,12,12,1,2,goal(11);goal(50);yellow-card(52),yellow-card(33);yellow-card(44);goal(46);yellow-card(85)
2015/2016,Europa League Playoff,2016/5/12,19:45,MAC3PARK stadion,8125,PEC Zwolle,FC Utrecht,Kevin Blom,0,0,0,0,6.65,6.71,11,9,0,0,0,3,6,5,5,1,56,44,588,502,78,73,448,362,348,264,9,7,3,2,8,9,2,3,38,22,11,28,28,72,16,23,23,16,13,12,15,15,2,3,87,80,12,28,15,15,7,3,29,33,7,6,0,0,11,16,6,4,yellow-card(36),yellow-card(26);yellow-card(89);yellow-card(89)
2015/2016,Europa League Playoff,2016/5/15,11:30,Polman Stadion,10744,Heracles,FC Groningen,Pol van Boekel,0,0,2,1,7.96,6.64,39,11,2,0,15,3,15,6,9,2,59.9,40.1,881,728,79,73,633,444,501,322,32,9,8,9,13,18,9,8,62,50,26,19,58,42,29,16,16,29,28,19,37,27,9,8,76,70,39,86,15,20,12,5,42,60,14,19,0,0,17,19,0,0,shot-on-post(13);goal(83);yellow-card(86);goal(92);shot-on-post(104);goal(111);goal(115);yellow-card(116);goal(119),yellow-card(39);yellow-card(50);goal(63);yellow-card(78);clearance-off-the-line(92);red-card(118)
2015/2016,Europa League Playoff,2016/5/15,13:30,Stadion Galgenwaard,15126,FC Utrecht,PEC Zwolle,Dennis Higler,3,0,5,2,7.31,6.02,15,9,0,1,6,4,7,3,2,2,52.6,47.4,557,505,84,80,426,381,357,303,13,5,5,1,7,2,1,5,71,50,17,9,65,35,10,16,16,10,11,15,12,20,1,5,92,75,20,19,13,15,7,4,43,0,13,10,0,2,14,14,3,1,goal(5);yellow-card(20);goal(23);goal(28);goal(62);clearance-off-the-line(65);penalty_scored(73),error-to-goal(5);shot-on-post(16);yellow-card(27);error-to-goal(28);goal(53);second-yellow(60);goal(65)
