Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2020/2021,Eredivisie,2021/5/13,13:30,Cars Jeans Stadion,0,ADO Den Haag,Willem II,Jochem Kamphuis,0,3,1,4,6.46,7.40,14,16,2,0,7,9,4,5,3,2,60.9,39.1,756,581,77,71,530,339,407,241,12,11,13,10,17,16,10,13,76,63,24,17,59,41,17,24,24,17,17,17,27,30,10,13,63,57,14,24,12,28,5,2,40,0,13,11,0,0,13,11,0,1,shot-on-post(4);penalty-missed(38);yellow-card(50);goal(69);shot-on-post(77);yellow-card(88),goal(5);goal(22);penalty_saved(38);goal(40);goal(71);yellow-card(73);yellow-card(75)
2020/2021,Eredivisie,2021/5/13,13:30,Johan Cruijff Arena,0,Ajax,VVV-Venlo,Dennis Higler,1,0,3,1,6.92,6.53,18,13,0,0,10,8,4,3,4,2,68.2,31.8,839,470,89,73,615,274,550,200,13,8,13,10,25,14,10,13,52,71,12,16,43,57,16,12,12,16,19,28,29,41,10,13,66,68,11,20,10,8,7,6,29,33,16,15,0,0,9,10,1,2,goal(10);yellow-card(49);red-card(54);goal(57);goal(77),yellow-card(44);goal(76)
2020/2021,Eredivisie,2021/5/13,13:30,De Oude Meerdijk,0,FC Emmen,SC Heerenveen,Bas Nijhuis,1,0,3,1,6.74,6.09,26,5,1,0,7,4,8,1,11,0,66.5,33.5,761,456,86,74,596,300,513,223,16,3,10,9,14,14,9,10,71,64,12,9,57,43,10,11,11,10,9,9,18,19,9,10,50,47,8,24,7,6,9,1,56,100,5,4,1,0,6,10,2,0,penalty_scored(21);penalty_scored(53);shot-on-post(64);goal(82);error-to-goal(88),red-card(27);yellow-card(52);yellow-card(76);goal(88);red-card(92)
2020/2021,Eredivisie,2021/5/13,13:30,Hitachi Capital Mobility Stadion,0,FC Groningen,AZ Alkmaar,Allard Lindhout,0,0,0,0,6.67,6.58,8,11,0,0,1,2,5,6,2,3,34.8,65.2,483,759,78,85,310,578,241,494,2,8,12,3,18,10,3,12,67,30,10,17,37,63,17,10,10,17,18,11,21,23,3,12,86,48,25,15,4,7,2,4,0,50,5,11,0,0,13,12,2,1,yellow-card(68);yellow-card(72);yellow-card(80),yellow-card(70);clearance-off-the-line(70)
2020/2021,Eredivisie,2021/5/13,13:30,Fortuna Sittard Stadion,0,Fortuna Sittard,Vitesse,Marc Nagtegaal,2,2,3,3,6.79,6.71,10,20,0,1,4,9,3,7,3,4,44.1,55.9,496,587,68,75,317,381,214,287,7,17,9,9,22,13,9,9,41,69,26,22,54,46,22,26,26,22,9,17,18,26,9,9,50,65,25,5,10,7,1,11,100,36,4,5,0,1,20,7,2,3,goal(1);goal(41);goal(54);yellow-card(67),goal(25);goal(30);error-to-goal(54);yellow-card(64);shot-on-post(87);goal(94)
2020/2021,Eredivisie,2021/5/13,13:30,Erve Asito,0,Heracles,Feyenoord,Jeroen Manschot,0,0,1,1,6.42,6.74,8,11,0,0,5,3,1,5,2,3,41.3,58.7,594,775,85,89,408,584,347,521,4,9,12,9,22,14,9,12,55,64,4,15,21,79,9,10,10,9,19,27,28,39,9,12,68,69,9,10,13,7,3,6,33,83,17,14,1,0,8,9,2,0,yellow-card(27);error-to-goal(64);penalty_scored(68);yellow-card(83),goal(64);yellow-card(85)
2020/2021,Eredivisie,2021/5/13,13:30,Philips Stadion,0,PSV Eindhoven,PEC Zwolle,Serdar Gözübüyük,3,0,4,2,7.05,6.38,18,9,0,0,10,4,4,3,4,2,53.7,46.3,752,663,87,84,558,480,487,402,14,5,17,11,22,18,11,17,77,61,10,5,67,33,4,11,11,4,18,13,29,30,11,17,62,43,14,17,12,24,6,5,33,60,8,11,1,2,7,11,0,1,own-goal(22);goal(29);goal(34);goal(54);error-to-goal(69),error-to-goal(22);yellow-card(42);yellow-card(52);yellow-card(66);goal(69);goal(90)
2020/2021,Eredivisie,2021/5/13,13:30,Mandemakers Stadion,0,RKC Waalwijk,Twente,Martin van den Kerkhof,0,0,2,1,6.79,6.31,10,5,0,0,2,2,4,1,4,2,41.8,58.2,574,668,68,75,346,479,237,360,7,4,6,5,15,18,5,6,40,28,24,20,55,45,25,19,19,25,21,23,26,29,5,6,81,79,27,15,17,10,5,0,40,0,14,8,0,0,11,12,2,1,goal(48);goal(54);yellow-card(69);yellow-card(94),goal(47);red-card(88);yellow-card(88)
2020/2021,Eredivisie,2021/5/13,13:30,"Sparta-Stadion ""Het Kasteel""",0,Sparta Rotterdam,FC Utrecht,Ingmar Oostrom,0,0,0,0,6.80,6.70,11,17,1,0,2,6,7,7,2,4,37.6,62.4,522,747,72,84,337,554,244,463,10,9,3,14,6,26,14,3,50,54,23,19,55,45,32,10,10,32,21,18,35,21,14,3,60,86,24,6,17,8,3,8,100,38,15,9,0,0,12,9,0,1,shot-on-post(10);yellow-card(50);yellow-card(52);yellow-card(94),yellow-card(52);yellow-card(76)
2020/2021,Eredivisie,2021/5/16,13:30,AFAS Stadion,0,AZ Alkmaar,Heracles,Jochem Kamphuis,1,0,5,0,7.40,5.93,26,4,1,1,9,2,10,2,7,0,60.4,39.6,799,588,89,81,594,388,527,316,18,2,12,11,23,23,11,12,52,48,3,6,33,67,5,4,4,5,21,24,32,36,11,12,66,67,10,17,12,13,8,3,88,33,13,9,0,2,7,13,0,1,goal(41);goal(50);goal(57);goal(74);yellow-card(80);penalty-missed(87);goal(87);yellow-card(90),shot-on-post(21);error-to-goal(41);yellow-card(58);yellow-card(76);error-to-goal(87)
