Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2018/2019,Eredivisie,2019/5/15,18:30,Stadion Galgenwaard,18646,FC Utrecht,SC Heerenveen,Christiaan Bax,1,1,3,1,7.17,6.63,16,11,2,0,9,5,5,2,2,4,40.4,59.6,558,752,77,84,362,533,278,450,14,8,16,10,26,20,10,16,62,50,12,16,43,57,18,10,10,18,20,25,30,41,10,16,67,61,11,16,6,13,5,1,40,0,15,10,0,0,14,12,3,2,shot-on-post(4);shot-on-post(34);goal(41);goal(48);goal(81),goal(30);clearance-off-the-line(45)
2018/2019,Eredivisie,2019/5/15,18:30,Rat Verlegh Stadion,14216,NAC Breda,PEC Zwolle,Jochem Kamphuis,0,0,0,0,6.90,6.64,10,17,0,0,2,5,4,4,4,8,41.2,58.8,559,721,80,87,394,562,314,487,9,14,10,6,18,17,6,10,56,35,11,10,52,48,13,7,8,14,17,12,23,22,6,10,74,55,14,9,15,6,3,6,33,67,4,6,0,0,5,8,2,2,yellow-card(51),yellow-card(90)
2018/2019,Eredivisie,2019/5/15,18:30,Philips Stadion,34200,PSV Eindhoven,Heracles,Bas Nijhuis,1,1,3,1,7.36,6.41,22,6,0,0,8,4,9,2,5,0,70.2,29.8,957,512,87,73,744,314,646,229,20,5,25,11,32,20,11,25,78,55,24,12,67,33,23,13,13,23,20,16,31,41,11,25,65,39,4,30,10,10,8,2,75,50,9,11,0,1,7,8,3,1,own-goal(32);yellow-card(43);goal(48);goal(89),goal(1);yellow-card(15);clearance-off-the-line(30)
2018/2019,Eredivisie,2019/5/15,18:30,Fortuna Sittard Stadion,12300,Fortuna Sittard,Feyenoord,Serdar Gözübüyük,1,1,1,4,6.27,7.40,16,17,0,0,8,9,4,4,4,4,51.4,48.6,651,653,82,84,466,453,381,381,8,14,9,8,14,16,8,9,64,50,7,11,39,61,16,2,2,16,16,22,24,31,8,9,67,71,6,27,9,17,8,4,38,75,17,8,0,1,4,13,4,1,goal(45);red-card(68);penalty_saved(69),goal(6);clearance-off-the-line(27);clearance-off-the-line(30);yellow-card(41);penalty-missed(69);goal(70);goal(79);goal(90)
2018/2019,Eredivisie,2019/5/15,18:30,Van Donge & De Roo Stadion,3811,Excelsior,AZ Alkmaar,Dennis Higler,1,1,4,2,7.04,6.52,13,19,0,0,9,4,2,8,2,7,46,54,606,689,79,83,410,490,325,407,7,10,18,12,23,17,12,18,78,71,9,9,50,50,13,5,5,13,16,21,28,39,12,18,57,54,16,18,17,10,2,10,0,70,16,11,1,0,8,7,2,2,goal(22);yellow-card(41);own-goal(51);penalty_scored(60);goal(66),goal(30);yellow-card(59);goal(70)
2018/2019,Eredivisie,2019/5/15,18:30,De Vijverberg,12600,De Graafschap,Ajax,Danny Makkelie,1,2,1,4,6.25,7.30,11,16,0,1,3,9,5,2,3,5,37.5,62.5,521,765,72,86,328,558,237,478,8,9,10,13,21,22,13,10,48,59,10,15,40,60,18,7,7,18,14,19,27,29,13,10,52,66,27,20,13,16,2,6,50,50,8,5,1,1,8,6,0,3,goal(40);yellow-card(66),goal(37);goal(44);penalty_scored(67);goal(87);shot-on-post(92)
2018/2019,Eredivisie,2019/5/15,18:30,Covebo Stadion - De Koel –,6512,VVV-Venlo,Vitesse,Allard Lindhout,0,2,1,3,6.51,7.01,9,21,0,0,2,6,6,9,1,6,41.8,58.2,537,689,73,83,363,489,266,404,6,16,6,13,9,23,13,6,67,57,21,16,57,43,22,15,15,22,22,15,35,21,13,6,63,71,21,7,11,10,1,7,0,43,12,12,0,0,14,11,1,2,goal(68),goal(23);goal(39);goal(83)
2018/2019,Eredivisie,2019/5/15,18:30,Cars Jeans Stadion,13128,ADO Den Haag,Willem II,Richard Martens,1,1,6,2,7.47,5.97,24,13,1,0,8,7,6,5,10,1,64,36,702,460,87,73,513,294,448,216,13,11,6,9,11,12,9,6,55,75,23,14,62,38,14,23,23,14,18,11,27,17,9,6,67,65,13,21,6,10,6,5,67,0,6,15,0,2,13,16,3,0,goal(31);yellow-card(62);goal(64);penalty_scored(72);shot-on-post(74);goal(74);goal(81);goal(86),goal(15);goal(48);yellow-card(59);error-to-goal(64);second-yellow(71);error-to-goal(74);yellow-card(81)
2018/2019,Eredivisie,2019/5/15,18:30,De Oude Meerdijk,8301,FC Emmen,FC Groningen,Pol van Boekel,1,0,1,0,7.08,6.66,15,9,0,0,7,4,4,1,4,4,42.1,57.9,598,739,72,77,369,508,264,389,11,7,5,13,15,20,13,5,33,65,28,27,51,49,32,23,23,32,24,24,37,29,13,5,65,83,40,17,8,14,6,3,50,33,14,17,0,1,7,8,3,1,goal(27);yellow-card(52),error-to-goal(27)
2018/2019,Eredivisie,2019/5/12,13:30,Abe Lenstra Stadion,18500,SC Heerenveen,NAC Breda,Dennis Higler,0,0,2,1,6.93,6.61,19,17,0,0,3,6,9,6,7,5,54.5,45.5,633,582,76,69,440,379,333,260,15,12,6,9,7,18,9,6,86,50,27,23,54,46,23,27,27,23,14,6,23,12,9,6,61,50,18,31,14,18,6,5,17,80,5,5,0,0,16,5,2,4,goal(69);goal(90),goal(81)
