Season,Part,Date,Time,Venue,Attendance,H_Team,A_Team,Referee,H_HT_Goals,A_HT_Goals,H_FT_Goals,A_FT_Goals,H_Ratings,A_Ratings,H_ShotsTotal,A_ShotsTotal,H_ShotsOnPost,A_ShotsOnPost,H_ShotsOnTarget,A_ShotsOnTarget,H_ShotsOffTarget,A_ShotsOffTarget,H_ShotsBlocked,A_ShotsBlocked,H_Possession,A_Possession,H_Touches,A_Touches,H_PassSuccess,A_PassSuccess,H_PassesTotal,A_PassesTotal,H_PassesAccurate,A_PassesAccurate,H_PassesKey,A_PassesKey,H_DribblesWon,A_DribblesWon,H_DribblesAttempted,A_DribblesAttempted,H_DribbledPast,A_DribbledPast,H_DribbleSuccess,A_DribbleSuccess,H_AerialsWon,A_AerialsWon,H_AerialSuccess,A_AerialSuccess,H_OffensiveAerials,A_OffensiveAerials,H_DefensiveAerials,A_DefensiveAerials,H_TackleSuccessful,A_TackleSuccessful,H_TacklesTotal,A_TacklesTotal,H_TackleUnsuccesful,A_TackleUnsuccesful,H_TackleSuccess,A_TackleSuccess,H_Clearances,A_Clearances,H_Interceptions,A_Interceptions,H_CornersTotal,A_CornersTotal,H_CornerAccuracy,A_CornerAccuracy,H_Dispossessed,A_Dispossessed,H_Errors,A_Errors,H_FoulsCommited,A_FoulsCommited,H_OffsidesCaught,A_OffsidesCaught,H_Events,A_Events
2014/2015,Eredivisie,2015/5/11,19:00,De Kuip,46500,Feyenoord,Vitesse,Björn Kuipers,1,3,1,4,6.42,7.42,19,17,0,0,7,8,8,7,4,2,50.6,49.4,581,603,75,72,417,422,313,304,18,12,9,16,15,28,16,9,60,57,27,17,61,39,28,16,16,28,17,16,33,25,16,9,52,64,28,22,15,21,3,2,67,0,10,5,3,0,15,17,1,6,error-to-goal(31);goal(38);error-to-goal(43);yellow-card(80);yellow-card(94),goal(12);yellow-card(27);goal(31);goal(43);yellow-card(57);yellow-card(88);goal(91)
2014/2015,Eredivisie,2015/5/17,13:30,Abe Lenstra Stadion,24000,SC Heerenveen,Twente,Allard Lindhout,1,0,1,3,6.81,7.02,14,17,1,0,3,10,10,5,1,2,51.7,48.3,692,651,82,83,497,470,409,391,13,11,8,7,14,24,7,8,57,29,9,7,56,44,8,8,8,8,37,29,44,37,7,8,84,78,16,17,19,10,5,3,20,67,23,20,0,1,10,19,2,4,goal(1);shot-on-post(27),yellow-card(38);goal(72);goal(73);goal(77)
2014/2015,Eredivisie,2015/5/17,13:30,Cambuur Stadion,9925,Cambuur,Willem II,Ed Janssen,0,1,1,2,6.58,7.06,14,13,0,1,4,5,6,4,4,4,64.6,35.4,690,495,82,76,499,274,409,207,13,11,8,5,17,12,5,8,47,42,12,18,40,60,24,6,6,24,16,15,21,23,5,8,76,65,28,45,16,27,8,5,50,40,6,9,1,0,16,17,0,4,error-to-goal(35);yellow-card(56);penalty_scored(85),goal(35);penalty_scored(48);shot-on-post(58);yellow-card(76);yellow-card(86)
2014/2015,Eredivisie,2015/5/17,13:30,Riwal Hoogwerkers Stadion,4103,FC Dordrecht,Ajax,Pol van Boekel,0,0,2,1,7.00,6.63,16,13,1,1,8,3,6,7,2,3,47.3,52.7,608,679,78,81,432,463,336,374,13,9,4,7,14,15,7,4,29,47,17,10,63,37,7,20,20,7,21,18,28,22,7,4,75,82,22,13,20,18,3,4,33,50,8,13,0,0,19,11,2,3,shot-on-post(67);goal(70);yellow-card(82);goal(92),goal(57);shot-on-post(83);yellow-card(89)
2014/2015,Eredivisie,2015/5/17,13:30,Rat Verlegh Stadion,16500,NAC Breda,FC Groningen,Serdar Gözübüyük,2,3,4,5,6.77,7.10,13,13,0,0,9,8,3,5,1,0,40.5,59.5,489,664,78,89,345,523,270,464,10,8,14,6,21,14,6,14,67,43,17,10,63,37,15,12,12,15,18,13,24,27,6,14,75,48,14,24,20,16,4,6,50,33,6,10,2,0,11,11,1,3,goal(16);goal(26);goal(71);goal(76);error-to-goal(87);error-to-goal(87),goal(11);goal(24);goal(31);yellow-card(57);goal(68);goal(87)
2014/2015,Eredivisie,2015/5/17,13:30,MAC3PARK stadion,12420,PEC Zwolle,Feyenoord,Bas Nijhuis,0,0,3,0,7.31,6.13,14,14,1,0,6,1,6,8,2,5,56.4,43.6,699,565,81,80,512,383,417,306,11,13,6,8,10,14,8,6,60,57,12,10,55,45,8,14,14,8,16,15,24,21,8,6,67,71,26,14,13,11,4,4,50,0,11,10,0,0,10,15,7,2,goal(52);penalty_scored(72);yellow-card(83);shot-on-post(87);goal(91),red-card(71)
2014/2015,Eredivisie,2015/5/17,13:30,Van Donge & De Roo Stadion,3600,Excelsior,AZ Alkmaar,Björn Kuipers,1,3,1,4,6.18,7.25,9,16,0,0,1,10,3,4,5,2,57.7,42.3,636,546,78,75,434,337,340,253,6,13,9,8,11,16,8,9,82,50,7,19,27,73,16,10,10,16,16,14,24,23,8,9,67,61,26,48,10,13,11,3,36,67,12,8,1,1,8,8,1,2,error-to-goal(5);own-goal(42),goal(5);goal(6);goal(35);error-to-goal(42);goal(57);yellow-card(74)
2014/2015,Eredivisie,2015/5/17,13:30,Polman Stadion,8233,Heracles,Go Ahead Eagles,Dennis Higler,0,0,1,0,6.93,6.65,9,13,0,0,5,3,3,6,1,4,49.5,50.5,654,690,85,87,483,492,412,426,8,9,6,9,12,11,9,6,50,82,7,7,50,50,9,5,5,9,30,20,39,26,9,6,77,77,10,21,13,23,4,2,75,0,14,28,1,0,11,7,2,2,goal(49),
2014/2015,Eredivisie,2015/5/17,13:30,GelreDome,18696,Vitesse,FC Utrecht,Danny Makkelie,2,2,3,3,6.93,7.00,23,11,0,0,5,4,12,3,6,4,64.8,35.2,809,535,87,80,638,342,553,274,18,8,13,10,22,14,10,13,59,71,13,5,72,28,5,13,13,5,21,28,31,41,10,13,68,68,15,14,15,34,6,0,17,0,19,17,1,0,13,8,2,1,goal(13);goal(25);yellow-card(88);goal(89),goal(44);goal(46);goal(88)
2014/2015,Eredivisie,2015/5/17,13:30,Kyocera Stadion,14937,ADO Den Haag,PSV Eindhoven,Kevin Blom,1,1,2,3,6.69,6.90,14,19,0,0,6,8,5,9,3,2,44.4,55.6,543,633,80,84,388,476,309,399,11,15,4,10,7,16,10,4,57,63,8,7,53,47,10,5,5,10,25,13,35,17,10,4,71,76,15,7,19,3,3,8,33,50,10,19,1,0,15,8,3,6,goal(24);goal(56),goal(45);goal(61);goal(94)
